Term	P-value	Genes
HMDB07132	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07161	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07160	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07166	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07165	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07156	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07158	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07099	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07098	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07373	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07398	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07368	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07369	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07402	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07252	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07253	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07257	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07248	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07228	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07224	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07223	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07218	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07214	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07219	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB07518	0.11449055889623885	PRKCA,CDS1,DGAT2,LPL
HMDB11188	0.12011912582609884	LPL,DGAT2
HMDB05357	0.12011912582609884	LPL,DGAT2
HMDB05358	0.12011912582609884	LPL,DGAT2
HMDB05359	0.12011912582609884	LPL,DGAT2
HMDB05369	0.12011912582609884	LPL,DGAT2
HMDB05367	0.12011912582609884	LPL,DGAT2
HMDB05368	0.12011912582609884	LPL,DGAT2
HMDB05365	0.12011912582609884	LPL,DGAT2
HMDB05366	0.12011912582609884	LPL,DGAT2
HMDB05363	0.12011912582609884	LPL,DGAT2
HMDB05361	0.12011912582609884	LPL,DGAT2
HMDB05362	0.12011912582609884	LPL,DGAT2
HMDB05360	0.12011912582609884	LPL,DGAT2
HMDB05374	0.12011912582609884	LPL,DGAT2
HMDB05375	0.12011912582609884	LPL,DGAT2
HMDB05376	0.12011912582609884	LPL,DGAT2
HMDB05377	0.12011912582609884	LPL,DGAT2
HMDB05378	0.12011912582609884	LPL,DGAT2
HMDB05379	0.12011912582609884	LPL,DGAT2
HMDB05370	0.12011912582609884	LPL,DGAT2
HMDB05371	0.12011912582609884	LPL,DGAT2
HMDB05372	0.12011912582609884	LPL,DGAT2
HMDB05373	0.12011912582609884	LPL,DGAT2
HMDB05387	0.12011912582609884	LPL,DGAT2
HMDB05388	0.12011912582609884	LPL,DGAT2
HMDB05385	0.12011912582609884	LPL,DGAT2
HMDB05386	0.12011912582609884	LPL,DGAT2
HMDB05389	0.12011912582609884	LPL,DGAT2
HMDB05380	0.12011912582609884	LPL,DGAT2
HMDB05383	0.12011912582609884	LPL,DGAT2
HMDB05384	0.12011912582609884	LPL,DGAT2
HMDB05381	0.12011912582609884	LPL,DGAT2
HMDB05382	0.12011912582609884	LPL,DGAT2
HMDB05399	0.12011912582609884	LPL,DGAT2
HMDB05398	0.12011912582609884	LPL,DGAT2
HMDB05397	0.12011912582609884	LPL,DGAT2
HMDB05396	0.12011912582609884	LPL,DGAT2
HMDB05391	0.12011912582609884	LPL,DGAT2
HMDB05390	0.12011912582609884	LPL,DGAT2
HMDB05395	0.12011912582609884	LPL,DGAT2
HMDB05394	0.12011912582609884	LPL,DGAT2
HMDB05393	0.12011912582609884	LPL,DGAT2
HMDB05392	0.12011912582609884	LPL,DGAT2
HMDB05410	0.12011912582609884	LPL,DGAT2
HMDB05413	0.12011912582609884	LPL,DGAT2
HMDB05414	0.12011912582609884	LPL,DGAT2
HMDB05411	0.12011912582609884	LPL,DGAT2
HMDB05412	0.12011912582609884	LPL,DGAT2
HMDB05418	0.12011912582609884	LPL,DGAT2
HMDB05416	0.12011912582609884	LPL,DGAT2
HMDB05415	0.12011912582609884	LPL,DGAT2
HMDB05419	0.12011912582609884	LPL,DGAT2
HMDB05420	0.12011912582609884	LPL,DGAT2
HMDB05421	0.12011912582609884	LPL,DGAT2
HMDB05422	0.12011912582609884	LPL,DGAT2
HMDB05423	0.12011912582609884	LPL,DGAT2
HMDB05424	0.12011912582609884	LPL,DGAT2
HMDB05425	0.12011912582609884	LPL,DGAT2
HMDB05427	0.12011912582609884	LPL,DGAT2
HMDB05426	0.12011912582609884	LPL,DGAT2
HMDB05429	0.12011912582609884	LPL,DGAT2
HMDB05428	0.12011912582609884	LPL,DGAT2
HMDB05400	0.12011912582609884	LPL,DGAT2
HMDB05401	0.12011912582609884	LPL,DGAT2
HMDB05402	0.12011912582609884	LPL,DGAT2
HMDB05403	0.12011912582609884	LPL,DGAT2
HMDB05409	0.12011912582609884	LPL,DGAT2
HMDB05408	0.12011912582609884	LPL,DGAT2
HMDB05405	0.12011912582609884	LPL,DGAT2
HMDB05404	0.12011912582609884	LPL,DGAT2
HMDB05407	0.12011912582609884	LPL,DGAT2
HMDB05406	0.12011912582609884	LPL,DGAT2
HMDB05470	0.12011912582609884	LPL,DGAT2
HMDB05471	0.12011912582609884	LPL,DGAT2
HMDB05472	0.12011912582609884	LPL,DGAT2
HMDB05478	0.12011912582609884	LPL,DGAT2
HMDB05473	0.12011912582609884	LPL,DGAT2
HMDB05474	0.12011912582609884	LPL,DGAT2
HMDB05475	0.12011912582609884	LPL,DGAT2
HMDB05476	0.12011912582609884	LPL,DGAT2
HMDB05459	0.12011912582609884	LPL,DGAT2
HMDB05452	0.12011912582609884	LPL,DGAT2
HMDB05451	0.12011912582609884	LPL,DGAT2
HMDB05454	0.12011912582609884	LPL,DGAT2
HMDB05456	0.12011912582609884	LPL,DGAT2
HMDB05455	0.12011912582609884	LPL,DGAT2
HMDB05458	0.12011912582609884	LPL,DGAT2
HMDB05457	0.12011912582609884	LPL,DGAT2
HMDB05450	0.12011912582609884	LPL,DGAT2
HMDB05465	0.12011912582609884	LPL,DGAT2
HMDB05464	0.12011912582609884	LPL,DGAT2
HMDB05463	0.12011912582609884	LPL,DGAT2
HMDB05462	0.12011912582609884	LPL,DGAT2
HMDB05469	0.12011912582609884	LPL,DGAT2
HMDB05468	0.12011912582609884	LPL,DGAT2
HMDB05467	0.12011912582609884	LPL,DGAT2
HMDB05466	0.12011912582609884	LPL,DGAT2
HMDB05461	0.12011912582609884	LPL,DGAT2
HMDB05460	0.12011912582609884	LPL,DGAT2
HMDB05437	0.12011912582609884	LPL,DGAT2
HMDB05438	0.12011912582609884	LPL,DGAT2
HMDB05439	0.12011912582609884	LPL,DGAT2
HMDB05434	0.12011912582609884	LPL,DGAT2
HMDB05433	0.12011912582609884	LPL,DGAT2
HMDB05436	0.12011912582609884	LPL,DGAT2
HMDB05435	0.12011912582609884	LPL,DGAT2
HMDB05430	0.12011912582609884	LPL,DGAT2
HMDB05431	0.12011912582609884	LPL,DGAT2
HMDB05448	0.12011912582609884	LPL,DGAT2
HMDB05449	0.12011912582609884	LPL,DGAT2
HMDB05447	0.12011912582609884	LPL,DGAT2
HMDB05446	0.12011912582609884	LPL,DGAT2
HMDB05445	0.12011912582609884	LPL,DGAT2
HMDB05444	0.12011912582609884	LPL,DGAT2
HMDB05443	0.12011912582609884	LPL,DGAT2
HMDB05442	0.12011912582609884	LPL,DGAT2
HMDB05441	0.12011912582609884	LPL,DGAT2
HMDB05440	0.12011912582609884	LPL,DGAT2
HMDB00692	0.12274446041491388	ASPH,SLC40A1,HFE,SLC11A1,TST,CD163,ALOX15,BCMO1,TFR2
HMDB02306	0.12975968196800428	GSTA3,GSTA4
HMDB00547	0.13946455330794835	HACL1,NUAK1,GPHN,PDE5A,PPM1E,SLC41A2,ACVR1,RAG1,ICK,DNASE1L3,ACVRL1,CDS1,MAPK13,DNTT,MYLK,EYA1,ENO3,GIMAP4
HMDB01377	0.15447247652893686	LOX,ASPH,CYP1B1,CYP7B1,CYP11A1,ALOX15,BCMO1
HMDB00574	0.1698832104963611	SLC7A8,ANPEP
HMDB00517	0.1698832104963611	SLC7A7,ADC
HMDB01397	0.1858158912377578	GMPR,PDE2A,PDE5A
HMDB07185	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07186	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07187	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07188	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07181	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07182	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07183	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07184	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07189	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07191	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07190	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07176	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07177	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07174	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07175	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07172	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07173	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07171	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07178	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07179	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07180	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07194	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07195	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07192	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07193	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07198	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07199	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07196	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07197	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07109	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07105	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07106	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07104	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07121	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07122	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07120	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07125	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07126	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07123	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07124	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07127	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07110	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07111	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07113	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07114	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07115	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07116	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07117	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07118	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07119	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07149	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07148	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07147	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07146	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07145	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07144	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07143	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07142	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07140	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07139	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07138	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07135	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07134	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07130	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07133	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07169	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07168	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07167	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07162	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07164	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07163	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07157	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07159	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07151	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07150	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07153	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07152	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07155	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07154	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07205	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07204	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07207	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07206	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07201	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07200	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07203	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07202	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07208	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07209	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07082	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07083	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07084	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07085	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07086	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07087	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07088	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07089	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07090	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07092	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07091	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07079	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07073	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07074	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07071	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07072	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07077	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07078	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07075	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07076	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07081	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07080	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07068	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07069	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07064	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07065	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07066	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07067	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07060	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07061	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07062	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07063	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07070	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07059	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07057	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07058	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07055	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07056	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07053	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07054	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07051	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07052	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07050	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07097	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07096	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07095	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07094	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07093	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07008	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07009	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07041	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07040	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07045	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07044	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07043	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07042	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07049	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07048	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07047	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07046	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07030	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07032	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07031	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07034	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07033	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07036	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07035	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07038	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07037	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07039	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07023	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07022	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07021	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07020	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07029	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07028	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07027	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07026	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07025	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07024	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07010	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07012	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07011	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07018	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07017	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07019	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07014	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07013	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07016	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07015	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07389	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07388	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07387	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07386	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07385	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07384	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07383	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07382	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07381	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07380	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07377	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07376	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07379	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07378	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07372	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07375	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07374	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07371	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07370	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07399	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07391	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07390	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07393	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07392	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07395	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07394	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07397	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07396	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07341	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07342	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07340	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07349	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07347	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07348	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07345	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07346	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07343	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07344	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07330	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07331	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07336	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07337	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07338	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07339	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07332	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07333	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07334	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07335	0.19312974395592228	PRKCA,CDS1,DGAT2
HMDB07360	0.19312974395592228	PRKCA,CDS1,DGAT2
