TF,Target/Input,Targets/Database,Fraction/Input,Fraction/Database,Difference,P-value,Z-score,Combined Score,Genes
NFKB1,107,3284,0.16876971608832808,0.15771022427123854,0.01105949181708954,0.2410700835298428,-0.4031494918440143,0.5735477138501136,ENAH;CXXC5;SDC3;LYPD6B;CTTNBP2NL;ZFP93;ABCB1A;PTGDS;NEO1;CTXN1;ARHGAP12;EML5;CAMK1D;GPR114;HFE;SMTNL2;MXRA7;GPR18;SLC16A12;PARD6B;MAFB;ENO3;OLFML2B;BCMO1;GM14446;MEIS1;NR4A1;SMOC1;PEX11A;ICK;DYNC2LI1;OLFM4;EPHA3;GNAT2;EPHA7;AGPAT3;MS4A1;2010001M09RIK;IGFBP5;MARCKS;ZDHHC2;MYCL1;GPHN;KCNE3;JAG1;ST3GAL5;CHGA;VPREB1;KIF13B;ANKRD17;MYL10;KCNQ3;TREML4;SPIB;MMP12;H2-AB1;CCL5;AUTS2;MYO1E;MYO1D;H2-Q7;PIH1D2;ADM;TRIM36;AK1;PDCD1;ITIH5;CD83;PRR5L;PLS3;BCL2L11;PLTP;IL1RN;SYTL1;TNFRSF13C;IFIT3;PDLIM4;IL28RA;ADAM19;HOXC6;HOXC8;HOXA3;HOXB3;HOXB6;ARHGAP6;TNFRSF19;D630045J12RIK;MGP;FSCN1;SLC35D3;C1QB;ZBTB46;ITGAE;LIN28A;EYA1;TMEM158;PDE2A;TSPAN6;PDE5A;PTGFRN;EID2;FGR;CSRP3;EFCAB3;PPP1R16B;EVL;SBF2
NR5A2,58,1748,0.0914826498422713,0.08394563703596984,0.007537012806301452,0.2699970028025234,-0.2760410977095402,0.36143287119108186,GNGT2;SNAP47;CXXC5;SLC45A3;LYPD6B;NRGN;HIF3A;SCN4B;CTTNBP2NL;CD3E;ANPEP;PTGDS;CAMK1D;ENDOU;PRR5L;1700061J05RIK;IL1RN;TBC1D9;GPR68;TNFRSF13C;GPR35;KNG1;S100A5;RAPGEF3;HOXA10;SUSD5;HOXC8;ARHGAP6;D10BWG1379E;D630045J12RIK;CXCL12;P2RX1;CXCL14;SLC13A3;6330416G13RIK;DYNC2LI1;FARP1;MS4A1;PRKCA;2210020M01RIK;SLC18A2;FSTL1;HNF4A;EAR2;EAR1;PLEKHG5;PDE2A;JAG1;PDE5A;FGR;ALDH1A7;FBN1;NAV1;SLAMF6;BASP1;EFCAB3;EVL;TCF7L2
IRF2,52,1706,0.08201892744479496,0.08192863660375546,9.029084103949481E-5,0.5183674963079175,-0.5271024894585195,0.3463436733709317,SCML4;BICD1;NRG4;ZCCHC7;GM6377;GSTA3;KLRA17;GPR174;MORC4;LRRN3;RASGEF1B;FOXO1;RFX3;OMG;ANK;ADAMTS6;SMPDL3B;DAB2;SH2D5;CSN1S2A;EPAS1;GPR35;CAPSL;DMWD;HOXC8;HOXB3;DIO2;D10BWG1379E;9530008L14RIK;KLRD1;KLRE1;MAB21L2;CLIC5;DNAJC6;GM14446;EBF1;PRKG1;EPHA7;PPARG;MLLT3;DNTT;RHOBTB3;P2RY12;SLC7A8;VPREB1;KIF13B;DENND2C;CD300LD;EFCAB3;KLRK1;PPP1R16B;TCF7L2
POU1F1,57,1754,0.08990536277602523,0.0842337799548576,0.005671582821167628,0.326783255543357,-0.2537043766585226,0.28375772901678264,GNGT2;CES1D;BICD1;SPINT1;HIF3A;KLRA17;ABCB1A;ST6GAL1;IKZF2;GPR174;RASGEF1B;TRIM36;RFX3;PDCD1;BCL2L11;RHOJ;GPR18;TSPAN33;IFIT3;RAPGEF3;DMWD;HOXC6;HOXC8;FUT10;DIO2;PLVAP;D10BWG1379E;ITSN1;CLIC5;NR4A3;CYB561;EBF1;GDF3;DYNC2LI1;AGPAT3;GM8369;MLLT3;D0H4S114;DNTT;FXYD4;PROS1;PHTF2;DPP4;PLEKHG1;PLEKHG5;PDE2A;SLC7A8;FGR;GPR137B;TRIM9;ACVR1;SIGLECE;PPP1R9A;1700026L06RIK;FAR2;SBF2;WBSCR27
MYB,63,1902,0.09936908517350158,0.09134130528742256,0.008027779886079028,0.26386620076600115,-0.2115837290753643,0.2818957781389674,DUSP18;IL18;BICD1;CXXC5;FAAH;PGM2L1;NRP1;PIH1D2;BCL11B;TRIM36;UBE2E2;ENDOU;GPR114;TUBB2B;C230081A13RIK;BC030307;BCL2L11;SMPDL3B;TBC1D9;CCL22;SH2D5;RRAS;TEF;RHOJ;DMWD;1300014I06RIK;CDS1;CPD;HOXA3;LPL;MAFB;DIO2;D10BWG1379E;CLIC5;POU2AF1;TTC8;ABCA4;NR4A1;EBF1;IFT81;KLRA8;ICK;SCD1;ACVRL1;AGPAT3;ETV1;EFHA2;DNTT;LIN28A;H1FX;GBP6;CMKLR1;MYCL1;PLEKHG5;KCNE3;P2RY12;EID2;SLC46A1;CGNL1;SOX6;ITK;CTSW;TCF7L2
FOXO3A,20,597,0.031545741324921134,0.02867022042933295,0.002875520895588183,0.3675465489144052,-0.2273961671742582,0.22760202997900744,PLS3;BCL2L11;UBA7;DUSP18;TMEM191C;FLNB;CSN1S2A;EID2;H2-Q7;B4GALNT4;CCR5;PRDM1;DENND2C;ZFP949;CTXN1;TEX15;LOX;CELF4;CD79A;TMEM158
TBX5,53,1663,0.083596214511041,0.07986361235172645,0.003732602159314549,0.38777545276148756,-0.2164295243371224,0.20502992955761606,PLAC1L;GNGT2;PKP2;SPIB;MMP12;SCML4;IL7R;TM4SF1;SCN4B;CD55;GPR174;CD163;LRRN3;TST;CD8A;PRR5L;PLS3;BC030307;TGFBR3;TNK1;1700019D03RIK;TBC1D9;RCBTB2;TEF;EPAS1;ADAM23;GPR35;KLRB1A;ADAM19;GP9;LOX;MAFB;CYP7B1;SLC13A5;POU2AF1;CMAH;PCDH7;KLK8;LUZP1;ACVRL1;PPARG;LY6D;D0H4S114;DNTT;PALLD;PROS1;2210020M01RIK;TPPP3;SLC7A8;9130008F23RIK;EDNRA;SBK1;EVL
PRDM1,7,196,0.011041009463722398,0.0094126686836671,0.0016283407800552988,0.3933556604458933,-0.2094875097838363,0.19546045404191448,GPR125;DNASE1L3;ADAMTS6;DUSP16;KLRK1;2010002M12RIK;ID3
ARID3A,58,1893,0.0914826498422713,0.09090909090909091,5.73558933180382E-4,0.5010349373892693,-0.24136597857304423,0.16680306651914797,DUSP18;CTLA2A;CTLA2B;H2-AB1;CES1D;BICD1;CD2;ACE;GJA1;AK1;RFX3;CAMK2D;ARAP2;C230081A13RIK;SYTL4;KCNK13;SH2D5;EPAS1;CLEC5A;APCDD1;ABTB2;2210010C04RIK;PTPN3;CYP11A1;TNFRSF19;GP1BA;KLRD1;SERPINB8;CMAH;MGP;GM14446;TTC8;1600029D21RIK;1110032F04RIK;IFT81;FKBP9;KLRA8;6330416G13RIK;CD209A;FUT8;LY6I;MS4A7;ITGAE;1700047M11RIK;PROS1;MPL;ASPH;ASPM;1110017F19RIK;HIVEP2;MORN4;RNF220;ABCG3;CSRP3;SOX6;5730469M10RIK;WBSCR27;PHXR4
ETV4,53,1773,0.083596214511041,0.08514623253133555,-0.001550018020294544,0.5760948779033972,-0.2728573461913388,0.15047616418433166,GNGT2;CTLA2A;HPGDS;MYO1E;SLC45A3;DMC1;CD40;VEGFC;ST6GAL1;DDX4;GPR174;BGN;LRRN3;TRIM36;CARD6;EMR4;RFX3;ADAMTS6;GNG11;TEF;RHOJ;ZFP521;IFIT3;1700040L02RIK;APCDD1;ABTB2;PREPL;2210010C04RIK;GP9;HOXC6;HOXA2;SUCNR1;KLRD1;FPR1;TCEAL8;EBF1;FKBP9;IFI44;AGPAT9;BCL6;PROS1;MSR1;ANGPT1;P2RY12;P2RY10;FGR;ENKUR;MS4A4B;1700026L06RIK;SLAMF7;SOX6;EVL;MGL2
FOXF1,7,206,0.011041009463722398,0.00989290688181338,0.001148102581909019,0.44165661412565915,-0.12249592945457179,0.1001064407283189,CCR5;FCGRT;MMP13;ITK;HOXB3;TCF7L2;MSX3
SRF,49,1782,0.07728706624605679,0.08557844690966719,-0.008291380663610404,0.7886937060398141,-0.40550514545186583,0.09625769173851473,IL18;NRG4;TM4SF1;KLRA17;ABCB1A;GPR174;AFP;CARD6;RFX3;CXCR3;CD83;PLTP;IL1RN;SMPDL3B;RCBTB2;GPR22;AHI1;CRISP1;CLVS1;2210010C04RIK;GPATCH2;2010002M12RIK;BDH1;OLFML2B;SERPINB8;GM14446;IGJ;KLRA8;KIF26B;PPARG;GZMA;TEX15;LEF1;SYNE2;TTC26;PLEKHG1;PLEKHG5;ASPM;ENKUR;VPREB1;MS4A4B;TMCC3;SLAMF6;TULP4;ZFYVE9;2300009A05RIK;KLRK1;PSMA8;RTKN2
SOX10,14,451,0.022082018927444796,0.021658742736397254,4.232761910475426E-4,0.509759775121093,-0.10521901447851353,0.07089822320045995,KLRD1;JAG1;COL1A2;CSN1S2A;GPR22;ACVR1;CCR7;DMWD;SLAMF6;DIP2C;CD163;SLC37A2;FXYD4;SPARC
HNF4A,15,461,0.02365930599369085,0.022138980934543532,0.0015203250591473184,0.43654306620894384,-0.0073003797026773955,0.006051052919335035,UBA7;ANGPT1;GPHN;SLC7A7;RCBTB2;CLEC5A;CSRP3;ANKRD17;AFP;MYL10;MS4A1;BLK;HOXB3;MYLK;GPR114
NFATC3,54,1801,0.08517350157728706,0.08649089948614513,-0.00131739790885807,0.5674640987262582,-0.0031974452638142527,0.0018116014833172574,NUAK1;SCML4;CSF1;ARMCX1;MTMR7;IGF1;TM4SF1;GSTA3;GSTA4;ABCB1A;RFX3;OMG;TRIB2;PRR5L;CSGALNACT1;BC030307;KCNK13;MREG;DAB2;NETO2;XCL1;ZFP521;PDLIM4;CLEC5A;DMWD;KLRB1B;KLRB1A;1700040L02RIK;HOXC8;HOXC5;HOXA3;HOXA5;HOXB3;DIO2;9530008L14RIK;MECOM;MAB21L2;DENND5B;PRKG1;RECK;PLA2G7;TEX15;RAB38;MS4A7;IRF4;TTC26;DPP4;RETNLA;9130008F23RIK;SIGLECE;MS4A4B;FAT1;CGNL1;TCF7L2
FOXA1,28,1705,0.04416403785488959,0.08188061278394083,-0.03771657492905124,0.999924764188985,2.0330404212636957,-1.5296319914734677E-4,DUSP16;ATOX1;H2-Q7;SDC3;SLC41A2;HIF3A;GPR174;PTGDS;TRIM36;CD59A;PLS3;ADAMTS6;UBA7;CSN1S2A;FUT10;SSXB1;ABCA4;GDF3;PNCK;H2-EB1;MSX3;B4GALNT4;TMCC3;SLAMF6;SLC46A1;6430548M08RIK;RBM20;0610012H03RIK
FOXA2,44,1441,0.0694006309148265,0.06920232435287903,1.9830656194746998E-4,0.5153775128503035,3.382272514963035E-4,-2.2419583185205426E-4,IGLL1;OLFML2B;SSXB1;FPR1;CXCL12;CMAH;GM14446;RAB3IL1;ICK;KLRA17;SCD1;DNALC1;GNAT2;ANPEP;DIP2C;PIH1D2;ZBTB16;LRRN3;TEX15;CD59A;CTGF;MSR1;ANGPT1;TBC1D9;GPHN;P2RY13;P2RY10;FGR;RHOC;FRMD4B;VPREB3;TSPAN33;PDGFRB;ITGA2B;ABTB2;CLVS1;HOXC5;PSMA8;HOXA5;SLC30A4;2010002M12RIK;PLVAP;TCF7L2;RASGRP1
TP53,20,1266,0.031545741324921134,0.060798155885319116,-0.029252414560397982,0.9996798180145336,2.326205923665609,-7.449284939499257E-4,TMEM191C;CEACAM10;ATOX1;IL18;POU2AF1;DKKL1;HIF3A;ZFP949;PTGDS;TEX15;ITGAE;GPR35;ARMC9;B4GALNT4;IFI204;NAV1;CLEC5A;CLEC2I;0610012H03RIK;PLVAP
SREBF1,35,1735,0.055205047318611984,0.08332132737837968,-0.02811628005976769,0.9969445402256415,1.4932918457993543,-0.004569677960400619,RBPMS2;PLAC1L;DUSP18;CTLA2A;HPGDS;KLRA17;PRR5L;CSGALNACT1;BC030307;SYTL4;MRC1;IFIT3;CLEC2I;KLHL4;4930506M07RIK;DNAJC6;KLRA2;IFI44;REC8;OLFM4;RHOBTB3;EAR3;EAR2;EAR1;PLEKHG5;KCNE3;RETNLA;ST3GAL5;ASPM;SPON1;SIGLECE;MORN4;TMCC1;5730469M10RIK;WBSCR27
CBEPA,37,1764,0.0583596214511041,0.08471401815300389,-0.02635439670189979,0.9944611668920077,1.1741298923854118,-0.006521386675868387,DUSP18;IGF1;ATOX1;IL18;H2-Q7;TM4SF1;ZFP93;CD3G;CD3D;CD3E;GPR174;PRR5L;NPHP1;DAB2;HOXA10;MAPK13;HOXC4;HOXA9;GM14446;TTC8;NR4A1;DYNC2LI1;RECK;OLFM4;TEX15;ITGAX;IRF4;PLEKHG1;P2RY10;RETNLA;SLC7A8;ASPM;TLR3;PSMA8;ITK;H2-AA;MSI2
NFYB,38,1748,0.05993690851735016,0.08394563703596984,-0.024008728518619682,0.9897552855133409,1.212440012946965,-0.012485165000739094,RBPMS2;PLAC1L;DUSP18;HPGDS;SLC45A3;KLRA17;CCR5;CD86;PPAP2A;PRR5L;BC030307;ESM1;SYTL4;MRC1;IFIT3;FCRLA;CLEC2I;KLHL4;4930506M07RIK;PDK4;KLRA2;RECK;IFI44;REC8;OLFM4;ETV1;MARCKS;NAAA;EAR3;EAR2;EAR1;KCNE3;RETNLA;ST3GAL5;MORN4;TMCC1;BASP1;WBSCR27
TBP,80,3182,0.12618296529968454,0.15281179465014647,-0.02662882935046193,0.9732490593852312,0.5779727903845445,-0.015671881883007225,SLC3A1;SCML2;ARMCX1;MTMR7;SDC4;PGM2L1;KLRA17;SLC4A10;OMG;GPR56;CSN1S2A;NETO2;GPR22;XCL1;FRMD4B;CRISP1;9530008L14RIK;KLRD1;KLRC1;SERPINB8;GM14446;LIPO1;RAG1;KLRA8;ICK;ADAMDEC1;EPHA3;ZFP949;ETV1;TEX15;EFHA2;ROBO1;MYCT1;MARCKS;MSR1;TTC26;PLEKHG1;PPP1R9A;TMCC3;2300009A05RIK;KLRK1;SOX6;PSMA8;RTKN2;ITK;HPGDS;IL18;MYO1D;NRG4;TM4SF1;GJA1;UBA7;NPHP1;IL1RN;TGFBR3;PERP;MRC1;AHI1;CFH;CLEC5A;2210010C04RIK;ARHGAP6;MARVELD2;FPR2;TCEAL8;CLDN1;RECK;REC8;GZMA;CTGF;NAAA;CLNK;ANGPT1;P2RY10;SLC7A8;ASPM;PTGFRN;MORN4;MS4A4B;ZFYVE9
CPEB1,39,1748,0.061514195583596214,0.08394563703596984,-0.022431441452373628,0.9846436003663164,1.1609395835515357,-0.01796615573018548,RBPMS2;PLAC1L;DUSP18;HPGDS;SLC45A3;KLRA17;CCR5;PDCD1;CD86;PPAP2A;PRR5L;BC030307;ESM1;SYTL4;MRC1;IFIT3;FCRLA;CLEC2I;KLHL4;4930506M07RIK;PDK4;KLRA2;RECK;IFI44;REC8;OLFM4;ETV1;MARCKS;NAAA;EAR3;EAR2;EAR1;KCNE3;RETNLA;ST3GAL5;MORN4;TMCC1;BASP1;WBSCR27
E2F1,99,3056,0.15615141955835962,0.14676079335350334,0.009390626204856284,0.2713228960924993,0.017864301701555795,-0.023303010982108643,DUSP18;TREML4;MMP12;MPZL1;ENC1;MYO1D;FAAH;PGM2L1;LYPD6B;NRGN;DMC1;HIF3A;BBX;ZFP93;ABCB1A;DDX4;NRP2;FAM196A;MORC4;BCL11B;ARHGAP12;CAMK2D;PRR5L;GPR114;BC030307;PLS3;1700061J05RIK;TNIK;BCL2L11;NPHP1;GPR68;SH2D5;SLC40A1;EPAS1;DOCK4;PURA;HOXA10;IL28RA;ABTB2;PREPL;MAPK13;HOXC6;CPD;SLC30A4;LPL;PARD6B;MYLK;2010002M12RIK;D10BWG1379E;9530008L14RIK;ITSN1;MECOM;MYCN;INHBA;CXCL12;GM14446;TTC8;MEIS1;CYB561;KLRA8;ICK;DYNC2LI1;C1QB;RIMS2;EPHA7;AGPAT3;ICAM4;ETV1;D0H4S114;FXYD4;TMEM8B;2010001M09RIK;MYCT1;EYA1;PROS1;2210020M01RIK;GSPT2;PHTF2;GBP8;PDE2A;GFRA2;SLC7A8;ASPH;CECR2;MSX3;B4GALNT4;ALDH1A7;PPP1R9A;KIF13B;TULP4;SLC46A1;PBX1;BASP1;CELF4;CGNL1;EVL;KCNQ3;SBF2;TCF7L2
NFYA,40,1748,0.06309148264984227,0.08394563703596984,-0.020854154386127574,0.9775467452020212,1.0864376602396202,-0.024672094356505823,RBPMS2;PLAC1L;DUSP18;HPGDS;SLC45A3;KLRA17;CCR5;CD86;PPAP2A;PRR5L;CSGALNACT1;BC030307;ESM1;SYTL4;MRC1;CAPSL;IFIT3;FCRLA;CLEC2I;KLHL4;4930506M07RIK;PDK4;KLRA2;RECK;IFI44;REC8;OLFM4;ETV1;MARCKS;NAAA;EAR3;EAR2;EAR1;KCNE3;RETNLA;ST3GAL5;MORN4;TMCC1;BASP1;WBSCR27
HMGA1,40,1748,0.06309148264984227,0.08394563703596984,-0.020854154386127574,0.9775467452020212,1.3247265408038753,-0.030083436360326624,ARMCX1;IGF1;ATOX1;CES1D;FN3K;LRBA;GSTA4;SCN4B;CCR5;EMR4;PRR5L;HFE;ESM1;1700019D03RIK;DAB2;CLEC5A;HOXC8;HOXB3;MTAP9;TNFRSF19;ENO3;ITSN1;KLRE1;SLC13A5;GM14446;TTC8;CLDN1;GDF3;PRKG1;GM8369;MLLT3;MS4A1;PRKCA;MYCL1;ACVR1;TMCC3;DENND2C;FAR2;ANKRD17;FZD1
USF1,39,1219,0.061514195583596214,0.0585410363540316,0.0029731592295646134,0.40107661226582725,0.03711737206680756,-0.033910535675859596,9530008L14RIK;IGF1;H2-AB1;FSCN1;FCNA;CALML4;ADIPOQ;ICK;CTTNBP2NL;CD40;CCR7;TACSTD2;ACE;CD55;LY6D;ASB2;LIN28A;UBE2E2;CD8A;BC030307;MAGI3;CDC42EP2;IL1RN;TGFBR3;TTC26;GPR68;GPR56;TEF;MRC1;TNFRSF13C;XCL1;GPR18;ITGA2B;FCGRT;B630019K06RIK;HOXC6;CPD;ITK;CTTN
NRF1,37,1676,0.0583596214511041,0.08048792200931662,-0.02212830055821252,0.9852694170643937,2.440740007688171,-0.036220960876847015,SNAP47;CTLA2B;IL18;LRBA;ST8SIA1;H2-Q7;GABBR1;SLC41A2;CALML4;DKKL1;MORC4;SYTL1;TBC1D9;TEF;GPR35;FRMD4B;ADAM19;TNFRSF19;TMEM191C;POU2AF1;DENND5B;VIT;SCD1;ZFP949;HNF4A;TTC26;NAAA;TLE6;PLEKHG1;EID2;ARMC9;MORN4;0610012H03RIK;B9D1;SBK1;ITK;1810048J11RIK
SOX2,49,1797,0.07728706624605679,0.08629880420688661,-0.009011737960829824,0.8063925956094764,0.17154360965249213,-0.0369135368052998,DUSP18;IL18;ABCB1A;GPR174;KCTD4;ARHGAP12;C230081A13RIK;1700061J05RIK;CDC42EP2;IL1RN;GNG11;DAB2;CSN1S2A;TSPAN33;AHI1;CRISP1;FUT10;DIO2;GPATCH2;CEACAM10;PDK4;GM14446;TTC8;NR4A3;FKBP9;ICK;PPARG;ETV1;TEX15;ADCYAP1R1;PALLD;EYA1;GSPT2;MSR1;CLNK;ANGPT1;MYCL1;GPHN;FGR;MSX3;MS4A4B;MORN4;PPP1R9A;ABCG3;PBX1;PBX3;CD300LD;EFCAB3;TCF7L2
MYOD1,38,1672,0.05993690851735016,0.08029582673005811,-0.020358918212707952,0.9773372849525626,2.094494991275401,-0.04801307505414935,DKKL1;CD3E;VEGFC;ACE;NEO1;SLC37A2;CXCR3;GPR68;GPR56;TEF;S1PR5;HOXA10;MAPK13;ENO3;BDH1;MECOM;NR4A1;TEX15;TMEM98;PNCK;ITGAE;RHOBTB3;TMEM158;PHTF2;GFRA1;ST3GAL5;PTGFRN;BBS1;CHGA;FBN1;DNASE1L3;HTRA3;6430548M08RIK;RPH3AL;RBM20;CGNL1;RTKN2;PPP1R13B
STAT3,49,1762,0.07728706624605679,0.08461797051337464,-0.007330904267317848,0.7635288421715033,0.46125553334124414,-0.12444876263238373,MMP13;MMP12;IL18;ST8SIA1;LRBA;GM6377;SLC41A2;GSTA3;HIF3A;ABCB1A;ST6GAL1;NRP2;AK1;KCTD4;OMG;TUBB2B;BC030307;FLNB;PDGFRB;CHRNB1;2210010C04RIK;4930506M07RIK;GPATCH2;TNFRSF19;MECOM;MAB21L2;SERPINB8;FPR2;GM14446;TTC8;1600029D21RIK;SKAP1;KLRA8;ADAMDEC1;DYNC2LI1;OLFM4;BCL6;D0H4S114;DST;LIN28A;TSLP;CTGF;EAR1;P2RY13;TSPAN6;NAV1;EDNRA;TLR3;CIITA
PDX1,24,907,0.03785488958990536,0.04355760457186764,-0.00570271498196228,0.7831690444509846,0.565084245038923,-0.1381103828961631,BACH2;NUAK1;MMP13;MMP12;SCML2;FAAH;FKBP9;KLK8;RAB40B;GPR174;BGN;RPS4Y2;ITGAE;RFX3;IL2RB;TRP53INP2;PKNOX2;2310005G13RIK;RNF220;CHRNB1;KLHL4;HOXC4;KLRK1;MSI2
SND1,1,90,0.0015772870662460567,0.004322143783316525,-0.0027448567170704685,0.9351170910395435,2.224622738015771,-0.14923553834450137,SYTL1
ELK1,43,1727,0.06782334384858044,0.08293713681986266,-0.015113792971282222,0.9277216642436407,2.0071657654745194,-0.1505846448756203,CTLA2A;BAIAP3;BICD1;FBXO10;CXXC5;CALML4;FAM196A;AK1;TST;NEFH;BC030307;SMPDL3B;1700019D03RIK;GPR68;PKNOX2;AHI1;PDLIM4;HOXA10;KLRB1B;ADAM19;HOXC6;HOXB5;MYLK;PLVAP;TNFRSF19;KLRC1;BCMO1;MEIS1;NR4A1;1110032F04RIK;ICK;ACVRL1;ITGAE;TPPP3;NAAA;PLEKHG5;GFRA1;ASPM;COL1A1;TMCC3;SLAMF6;SOX6;1810048J11RIK
NKX2-5,12,515,0.01892744479495268,0.024732267204533448,-0.005804822409580766,0.8573296165180506,0.9927561956443919,-0.15281775840845593,CTGF;SYTL4;PKD2;TTC8;CFH;C1QB;RIMS2;APCDD1;EVL;WBSCR27;1810048J11RIK;ARAP2
PAX2,42,1516,0.06624605678233439,0.07280411083897613,-0.006558054056641741,0.7561637418211656,0.5647491053302509,-0.1578458707555434,TOX2;ARHGEF10;CES1D;DMC1;KLRA8;DYNC2LI1;C1QC;CD3D;TEX15;FOXO1;DSP;TET1;ENDOU;BC030307;MAGI3;HNF4A;SYNE2;PKNOX2;TSPAN6;CECR2;SLC40A1;1110017F19RIK;GPR35;ARMC9;COL4A1;PPP1R9A;HTRA3;ZFP462;CLEC5A;CSRP3;APCDD1;PREPL;FZD1;MAPK13;MYL10;EVL;DIO2;ARHGAP6;KCNQ3;RAMP3;CTSW;RASGRP1
ELF5,15,556,0.02365930599369085,0.026701243816933198,-0.0030419378232423473,0.7154838042025448,0.48936620510768736,-0.16383800258509373,GNGT2;KLRE1;BATF3;SERPINB8;CTLA2B;P2RY10;EBF1;CTTNBP2NL;BBX;CD19;MYL10;TFPI2;FUT10;CD300LD;TRIB2
AHR,10,454,0.015772870662460567,0.02180281419584114,-0.006029943533380572,0.8824812703412477,1.3192366996889753,-0.16492795616838374,CYP1B1;TMEM191C;IL18;DOCK4;GM6377;ADAMDEC1;TMEM91;CARD6;BDH1;1810048J11RIK
MYC,43,1699,0.06782334384858044,0.08159246986505307,-0.013769126016472635,0.9100277341798823,1.8380100598206022,-0.1732879612157305,SDC4;RAB3IL1;CD2;HIF3A;CCR7;ABCB1A;MORC4;BCL11B;AK1;ARHGAP12;PLBD1;CAMK2D;BC030307;TGFBR3;PERP;SH2D5;TEF;GPR18;RAPGEF3;DMWD;SLC16A12;PARD6B;TNFRSF19;ENO3;9530008L14RIK;ITSN1;CEACAM10;CYB561;C1QA;KIF26B;DNTT;FXYD4;BATF3;TLE6;PDE2A;SPON1;CECR2;2410018M08RIK;TULP4;6430548M08RIK;WBSCR27;MSI2;CPVL
YY1,43,1700,0.06782334384858044,0.0816404936848677,-0.013817149836287262,0.9107137807760212,1.857936221822171,-0.1737664809807405,AIF1;2510009E07RIK;MPZL1;FN3K;DMC1;CD2;ACE;DDX4;PLBD1;CAMK2D;IL2RB;TGFBR3;AF251705;MREG;TNFRSF13C;RHOC;RAPGEF3;HTR7;FCGRT;HOXA2;HOXB5;MTAP9;LDHC;ITSN1;MECOM;SLC13A5;CXCL12;FSCN1;SLC13A3;SMOC1;MAF;KIF26B;HEG1;RHOBTB3;2010001M09RIK;2210020M01RIK;IRG1;GSPT2;SYNE2;GFRA1;ALDH1A2;ITGA2B;MED12L
NKX3-2,33,1122,0.052050473186119876,0.05388272583201268,-0.001832252645892804,0.6054671026279522,0.37703559301365325,-0.18917951221541307,GNGT2;SNAP47;DNAJC6;TTC8;EBF1;PRDM1;RIMS2;ACE;NEO1;LY6D;LRRN3;EFHA2;CD86;ENDOU;HNF4A;NAAA;CCL12;SH2D5;DOCK4;ZFP521;CFH;HTRA3;KIF13B;NAV1;SLC16A12;1700040L02RIK;EDNRA;RBM20;EVL;ARHGAP6;CTSW;CPVL;1810048J11RIK
RELA,55,1656,0.08675078864353312,0.07952744561302406,0.007223343030509061,0.27431528848613296,0.1504562724576978,-0.1946117499298382,RBPMS2;NUAK1;SNAP47;CSF1;CCL5;AUTS2;H2-Q7;GABBR1;PGM2L1;HIF3A;CD3E;CCR7;ABCB1A;CD72;BCL11B;AK1;RFX3;PDCD1;TOX;SULF2;KCNK13;CCL22;RHOJ;CDS1;HOXC8;DIO2;ARHGAP6;EGR2;MEIS1;FSCN1;EBF1;SKAP1;KIF17;IFT81;TMEM26;C1QB;GNAT2;DST;PRKCA;SLC18A2;MPL;TRP53INP2;PDE2A;GFRA1;FGR;HIVEP2;CHGA;VPREB1;DNASE1L3;HTRA3;SLAMF6;TULP4;RBM20;RASGRP1;MSI2
ARNT::AHR,5,207,0.007886435331230283,0.009940930701628008,-0.0020544953703977246,0.754243563140291,0.6973609867465536,-0.19668364744256098,ZFP462;PLEKHG1;HOXA5;TMEM91;LYPD6B
NOBOX,5,201,0.007886435331230283,0.009652787782740238,-0.001766352451509955,0.7317591853031808,0.6307387550014473,-0.19698211060822848,PDGFRB;NUAK1;FLNB;ASPM;FKBP9
NR2F1,27,1021,0.04258675078864353,0.049032320030735245,-0.006445569242091713,0.7960513756587368,0.878029915180287,-0.20027120687744837,TOX2;PDK4;POU2AF1;CXCL14;P2RX1;SLC45A3;ZCCHC7;GSTA3;LY6D;DNTT;PRKCA;IRG1;CDC42EP2;IL1RN;SMPDL3B;ANGPT1;BATF3;KNG1;IFIT3;6430548M08RIK;B630019K06RIK;FZD1;HOXC8;HOXC4;EVL;MGL2;RAMP3
RORB,27,1020,0.04258675078864353,0.04898429621092062,-0.006397545422277086,0.7945183475133826,0.8780267446470633,-0.20196300948314155,TOX2;PDK4;POU2AF1;CXCL14;P2RX1;SLC45A3;ZCCHC7;GSTA3;LY6D;DNTT;PRKCA;IRG1;CDC42EP2;IL1RN;SMPDL3B;ANGPT1;BATF3;KNG1;IFIT3;6430548M08RIK;B630019K06RIK;FZD1;HOXC8;HOXC4;EVL;MGL2;RAMP3
KLF4,4,163,0.006309148264984227,0.007827882629784374,-0.0015187343648001466,0.7309065457892604,0.71108995977958,-0.22290513627162015,RRAS;NETO2;MREG;HIF3A
