HSP90AA1,16,454,226,199344,21.60896374637036
RB1,18,454,199,199344,26.093945220380373
TP53,28,454,471,199344,26.02863002403128
ESR1,35,454,579,199344,29.36424978881715
HIF1A,26,454,84,199344,59.07382995593619
NCOA2,12,454,67,199344,30.363705242748935
PML,22,454,107,199344,44.12270520843107
ETS1,14,454,86,199344,31.226896323050067
NCOA1,16,454,77,199344,37.83180842724337
ETS2,8,454,27,199344,32.04983438544771
TCEB1,3,454,56,199344,8.052467812346856
MAPK8,10,454,159,199344,16.03436709510359
UBC,21,454,537,199344,17.90366764135277
CALM1,9,454,358,199344,9.074614829328867
SP3,13,454,28,199344,51.2858442509557
KPNA2,8,454,74,199344,19.09835854469885
MDM2,16,454,185,199344,24.02775676640396
SP1,29,454,192,199344,43.2431979416361
MVP,3,454,11,199344,18.81706042826011
NR3C1,39,454,201,199344,57.030550193513335
NFKB1,26,454,303,199344,30.50270389968137
NFATC1,5,454,32,199344,18.272038556713756
SUMO1,17,454,198,199344,24.67229378283182
POU2F2,6,454,14,199344,33.4612348276362
RARA,15,454,111,199344,29.36411207838843
CUL2,6,454,62,199344,15.609225800299273
EP300,29,454,350,199344,31.624836557343077
HMGA1,11,454,62,199344,28.930412888817873
CEBPB,19,454,75,199344,45.61101830456101
CEBPA,16,454,70,199344,39.71830876399282
AR,34,454,236,199344,45.69528309519726
CREBBP,35,454,330,199344,39.550550020808764
SMAD3,18,454,321,199344,20.220027122481937
TEAD2,1,454,3,199344,12.02903197983634
STAT3,22,454,182,199344,33.5656603805827
UBE2I,12,454,210,199344,16.6792632319208
HDAC3,20,454,158,199344,32.77821051110845
SFPQ,10,454,73,199344,24.14494755752674
IRF8,7,454,22,199344,31.083914959106025
RELA,26,454,276,199344,32.03752602098733
HDAC2,19,454,211,199344,26.745807499078925
HDAC1,30,454,344,199344,33.04596835393959
SMARCA4,22,454,140,199344,38.440333625517496
JUN,32,454,204,199344,46.31823211332748
SMARCA2,13,454,72,199344,31.734596295023277
IRF1,13,454,30,199344,49.52938692188573
HSP90AB1,9,454,131,199344,15.949049357460515
DAP3,5,454,22,199344,22.138769164173034
HMGB2,8,454,20,199344,37.31332572453355
SPI1,21,454,57,199344,57.99060272223987
TBP,15,454,153,199344,24.848863908482947
FOS,20,454,166,199344,31.94895566901992
CSNK2A1,16,454,223,199344,21.763428140658757
MYOG,4,454,23,199344,17.267918545408136
