EN1,3,1752,3,199344,18.39408779345757
PTBP1,8,1752,41,199344,12.783018937808889
TNIK,6,1752,98,199344,5.561490962932868
MECP2,10,1752,25,199344,20.957172721359264
CTNNB1,41,1752,328,199344,22.549465101499596
ETS1,18,1752,86,199344,19.92252032362963
ETS2,9,1752,27,199344,18.067896026441314
EIF2S2,4,1752,26,199344,7.924607877857078
NME2,5,1752,73,199344,5.465358435503703
RBPJ,19,1752,23,199344,41.994833315964925
PARP1,30,1752,128,199344,27.344431569812134
MAPK8,21,1752,159,199344,16.655820551743446
TUBA4A,7,1752,78,199344,7.660218238215858
S100A6,3,1752,13,199344,8.57507153069149
XRCC6,24,1752,136,199344,20.951094666166085
E7,10,1752,21,199344,22.948342682378374
RCC1,5,1752,27,199344,9.820258836678784
ARF6,5,1752,133,199344,3.559160028022367
NONO,8,1752,57,199344,10.641907957205648
CACYBP,30,1752,37,199344,52.268323877866834
RAC3,5,1752,76,199344,5.32399961399471
BCL6,17,1752,90,199344,18.305709029207325
RUNX1T1,11,1752,48,199344,16.358368169852714
RARA,32,1752,111,199344,31.549603310766
CUL1,15,1752,150,199344,11.96864836558468
S100A1,4,1752,22,199344,8.695259888280823
ESRRB,5,1752,5,199344,23.74666523091276
RARG,6,1752,18,199344,14.752375330146979
DNMT3A,8,1752,35,199344,13.93088702710997
KLF6,5,1752,18,199344,12.227062492831932
DNMT3B,9,1752,29,199344,17.398764599066443
TP53BP1,17,1752,53,199344,24.333046420603683
CREBBP,70,1752,330,199344,39.574456870838915
MAML1,6,1752,11,199344,19.07004137368485
PHB,9,1752,68,199344,10.916872903951633
HIPK2,14,1752,45,199344,21.728405396395896
SKP1,10,1752,189,199344,6.498751167137159
HNRNPA1,14,1752,126,199344,12.305717370355165
SKP2,17,1752,58,199344,23.198752400552443
OLA1,3,1752,69,199344,3.0872599015012034
RBBP4,18,1752,89,199344,19.553925327084546
NOTCH2,3,1752,34,199344,4.963242386388713
NOTCH1,12,1752,73,199344,14.243206289349075
NOTCH3,6,1752,38,199344,9.847774457256739
PURA,4,1752,28,199344,7.6007527869440406
E2F1,85,1752,97,199344,91.5391142339266
E2F4,21,1752,41,199344,34.53520267221481
RYR1,3,1752,45,199344,4.159776581564725
NCOR1,37,1752,135,199344,33.02413276149537
PIAS1,24,1752,92,199344,25.905084548588373
NCOR2,34,1752,96,199344,36.25613654180481
CDT1,14,1752,49,199344,20.76884581686499
CHEK2,10,1752,48,199344,14.811936196772242
N,4,1752,25,199344,8.100378731802296
BANF1,9,1752,53,199344,12.559603267419282
SIN3A,39,1752,178,199344,30.062570023709842
HOXA10,3,1752,13,199344,8.57507153069149
GH1,6,1752,85,199344,6.104431381342199
ATM,14,1752,105,199344,13.673215631879195
ATR,11,1752,71,199344,13.193254664024208
BRD2,2,1752,9,199344,6.860172970790239
TP53,72,1752,471,199344,33.501002209628744
EIF1B,12,1752,159,199344,9.008744906241203
SPEN,8,1752,32,199344,14.619208098899211
GTF2H1,4,1752,37,199344,6.472705787203492
TLE1,11,1752,85,199344,11.914910977664574
HNRPDL,3,1752,17,199344,7.407330555863672
SIAH2,5,1752,26,199344,10.0257951674402
CTDP1,4,1752,25,199344,8.100378731802296
GRIN1,6,1752,148,199344,4.138561941587109
SIAH1,12,1752,62,199344,15.58670093045212
CHL1,2,1752,12,199344,5.859536125305646
FHL2,15,1752,97,199344,15.390218140203771
FHL1,11,1752,38,199344,18.53797192463748
HSPA1A,13,1752,132,199344,11.041080670144048
ELF1,8,1752,38,199344,13.323853444209034
MITF,11,1752,26,199344,22.63291890493893
FUS,12,1752,52,199344,17.15014306138298
NFKB2,20,1752,180,199344,14.708145459431694
SUFU,6,1752,42,199344,9.30898299452504
NFKB1,40,1752,303,199344,22.981023861944664
LEF1,9,1752,38,199344,15.061892937685181
SSB,6,1752,85,199344,6.104431381342199
HNRNPAB,4,1752,34,199344,6.800677368620155
SUMO1,27,1752,198,199344,19.23308544331734
SERTAD2,5,1752,7,199344,19.99841427630902
EP300,67,1752,350,199344,36.60840025339344
UBXN1,4,1752,40,199344,6.180583439536279
SSRP1,5,1752,36,199344,8.363348445931743
CWC27,2,1752,16,199344,4.9803436866601904
PA2G4,13,1752,53,199344,18.446324844011485
STAT1,14,1752,134,199344,11.867654013329688
MNAT1,8,1752,25,199344,16.671574724840273
SFPQ,14,1752,73,199344,16.751162819019182
PPP1R8,5,1752,26,199344,10.0257951674402
GSK3B,18,1752,168,199344,13.658350033147258
JUN,53,1752,204,199344,38.411950478112836
YWHAQ,11,1752,163,199344,8.028834911791577
PPARG,18,1752,87,199344,19.7975967789904
SYNCRIP,8,1752,63,199344,10.051292690179643
CREM,10,1752,26,199344,20.53173161535581
GCH1,2,1752,14,199344,5.374543837770681
ASH2L,8,1752,45,199344,12.145516951942533
MLF1,2,1752,10,199344,6.478354420981731
SPI1,50,1752,57,199344,70.24424672271216
CCNA1,15,1752,70,199344,18.42068203623991
CIR1,5,1752,15,199344,13.467014575173705
CCNA2,17,1752,49,199344,25.360557955992476
ETV1,5,1752,12,199344,15.138127963788493
SPIB,12,1752,18,199344,29.904252354037276
RBL1,20,1752,70,199344,24.823518703171978
GABPA,8,1752,13,199344,23.432709340763566
EPB41,7,1752,150,199344,4.970296142807746
MAPK13,10,1752,128,199344,8.404585289949262
TOPBP1,6,1752,30,199344,11.220839006578814
KAT5,16,1752,125,199344,14.279842110022125
PRKAB1,10,1752,169,199344,7.017409729477588
PML,34,1752,107,199344,34.2418393413617
TBL1X,9,1752,26,199344,18.430544325772686
CDKN1A,25,1752,96,199344,26.414703728524742
IKBKE,18,1752,358,199344,8.410884020924012
SP4,6,1752,6,199344,26.01316842498909
SP3,26,1752,28,199344,52.14535696474579
SP2,2,1752,3,199344,12.208359901135669
SP1,62,1752,192,199344,46.6346240974297
SKP1A,7,1752,77,199344,7.720530377695014
EIF6,11,1752,109,199344,10.305265321234463
CDKN2A,15,1752,91,199344,15.948715650744623
NFATC1,9,1752,32,199344,16.513192726885496
GATA1,8,1752,46,199344,11.998891432515018
TRIM28,17,1752,92,199344,18.086006191215485
GATA2,10,1752,27,199344,20.129805323881946
Q92722,2,1752,2,199344,15.018709792642525
HNRNPL,6,1752,46,199344,8.839506673013679
POU2F1,16,1752,56,199344,22.202830104411987
POU2F2,7,1752,14,199344,19.691721873858967
DNAJC8,3,1752,8,199344,11.097573305422179
CSF3R,2,1752,34,199344,3.12580740415727
PSIP1,5,1752,12,199344,15.138127963788493
SND1,5,1752,23,199344,10.718519886473363
HNRNPD,9,1752,53,199344,12.559603267419282
