TF,Target/Input,Targets/Database,Fraction/Input,Fraction/Database,Difference,P-value,Z-score,Combined Score,Genes
SMAD4,18,1580,0.09375,0.07587763530711233,0.017872364692887666,0.20954179121704863,-0.4437423035709189,0.6934947067252422,DDX5;PTPRF;MACROD1;BAMBI;CPD;NINJ1;KIF1B;OLFM1;METAP1D;TLK2;ITFG1;ZDHHC6;FBXW11;STYX;TSC22D1;CHD7;MGAT2;MTFR1
TEAD2,18,1591,0.09375,0.07640589732507323,0.017344102674926767,0.21779380594053985,-0.44002189971896455,0.6706842432561846,RALGPS2;SDC1;FUS;CD72;CSNK1G1;TST;GLIPR2;DAB2;HDC;HOXA9;F7;MYCN;ITGB5;PRKD3;TLK2;TCF4;RASA4;TSC22D1
REL,19,1752,0.09895833333333333,0.08413773231522835,0.014820601018104979,0.2650498012822888,-0.5023818163511866,0.6670814358102021,IL7R;IL18;PKIB;CSGALNACT2;AF251705;HDC;NUDT14;LILRB3;PION;HOXA9;PLXNB2;METAP1D;MYB;FBXW11;TSPAN2;ASPH;TSC22D1;B3GNT8;CTSB
NR2E3,2,139,0.010416666666666666,0.006675310954233299,0.0037413557124333667,0.36980249107173735,-0.5593883104000484,0.5564717849319207,GBE1;PPFIA4
GATA1,18,1863,0.09375,0.08946837631465207,0.0042816236853479295,0.45465633908921393,-0.6456717587624824,0.5089271607438935,MEF2C;PKIB;AMFR;TMEM176B;PTPRO;HDC;C3AR1;FGD4;P2RX3;SLC1A4;OLFM1;LPXN;TSPAN2;STYX;SERPINA3G;MYL10;PPP1CB;CYP51
FOS,17,1708,0.08854166666666667,0.08202468424338472,0.006516982423281956,0.4090023700771559,-0.5188701692512779,0.46388774316180265,PSG28;PKIB;CYP4F16;PF4;DEPDC1A;MUC13;ECM1;MACROD1;ARG1;SRSF1;FGD4;FABP4;GPNMB;ITFG1;TCF4;OCEL1;TLR6
JUND,17,1764,0.08854166666666667,0.08471401815300389,0.003827648513662782,0.46222769237957567,-0.5851947036544134,0.451593388521138,PKIB;CCL3;GCA;PPBP;SASH1;FOXP1;4930471M23RIK;DNAJA2;KIF1B;OLR1;PPFIA4;MYB;IFI203;TBRG4;LGMN;PPP1CB;CALCRL
IKZF1,18,1674,0.09375,0.08039187436968737,0.013358125630312634,0.2844789430813392,-0.3406870476666736,0.4282763391581694,MMP14;PSG28;VEGFA;CD72;CYP4F16;TMEM176B;TMEM176A;AF251705;GLIPR2;SLC15A3;HOXA7;HOXA9;SLC1A4;C1QC;PPFIA4;RAB34;CBR3;JMJD6
ARNT,2,139,0.010416666666666666,0.006675310954233299,0.0037413557124333667,0.36980249107173735,-0.4186298638675135,0.4164472214400819,MYL10;4930471M23RIK
CBEPB,30,3275,0.15625,0.15727800989290688,-0.0010280098929068837,0.546325901538073,-0.6728866113299451,0.4067865975031916,RALGPS2;LIN7C;AOAH;TCF4;ZDHHC6;CHD7;TBRG4;CMPK2;IL18;PKIB;CCL3;CD34;GBE1;CD28;SHMT1;REPIN1;COX6A2;IL1F9;HOXA5;HOXA9;LSR;FABP4;PTGER4;C1QC;P2RY14;SLC2A3;SERPINA3G;STC2;CALCRL;CTSB
PRRX2,21,2205,0.109375,0.10589252269125486,0.0034824773087451383,0.472587950520512,-0.5061446474836392,0.3793713116478009,MEF2C;SASH1;FOXP1;PYHIN1;CIAPIN1;CDADC1;DAB2;CLEC4N;INPPL1;IL1F9;MALAT1;HOXA7;TM9SF2;FGD4;HIST1H3F;ELTD1;ITFG1;TRP53INP2;ASPH;MGAT2;MTFR1
FOXA2,14,1441,0.07291666666666667,0.06920232435287903,0.003714342313787644,0.460416896281678,-0.3378890242446943,0.26207446610389684,ARL4C;P2RX3;MMD;CD28;TEX14;LRR1;LIN7C;SGPP1;VGLL4;FRMD4B;GAB3;ECM1;CLVS1;HOXA5
ETV4,16,1773,0.08333333333333333,0.08514623253133555,-0.0018128991980022185,0.5734981286526191,-0.40862978582876053,0.22719840832466098,MMP14;CD34;BMX;PYHIN1;MINPP1;IL1F9;LSR;TMEM141;HIST1H3F;OLR1;LPXN;ADAM8;SERPINA3G;TBRG4;AGBL5;CALCRL
MYOG,18,1675,0.09375,0.080439898189502,0.013310101810498007,0.285324667968775,-0.17602297720274382,0.22075526712112425,ENC1;EEPD1;CYP4F16;TST;LILRB3;PRPF38A;HOXA5;HOXA7;9030617O03RIK;MEIS1;H2-DMA;C1QC;PLXNB2;TMEM51;OCEL1;CELA1;COL4A1;H2-AA
SOX2,15,1797,0.078125,0.08629880420688661,-0.008173804206886612,0.6932125015350015,-0.5972177652306364,0.2188317492545276,IL18;PKIB;PPBP;LIN7C;FOXP1;TMPO;TPR;PTPRO;DAB2;TMEM216;COX6A2;IL1F9;C3AR1;FABP4;P2RY14
RELA,18,1656,0.09375,0.07952744561302406,0.014222554386975936,0.26941237063137097,-0.10992377794500977,0.14416636450789932,CD72;TMEM176B;FOXP1;GLIPR2;NINJ1;IFNGR2;MEIS1;C1QB;ZDHHC14;TEX14;RAB34;OCEL1;MYB;ZDHHC6;TRP53INP2;RASA4;CHD7;TBRG4
HIF1A,11,1124,0.057291666666666664,0.053978773471641935,0.00331289319502473,0.46456182242485944,-0.09854277887148336,0.07554886942632519,DUSP16;IL18;PKIB;RABGGTA;VEGFA;OLFM1;PPFIA4;CSNK1G1;VGLL4;CDADC1;CMPK2
TBP,24,3182,0.125,0.15281179465014647,-0.027811794650146465,0.8805616913581751,-0.19199762215552807,0.02442119313208437,GCA;PPBP;PTPRO;FRMD4B;DEPDC1A;APOBEC1;HIST1H3F;TEX14;CHD7;IFI203;MGAT2;IL18;PKIB;GBE1;CD28;PYHIN1;CIAPIN1;ARG1;TMEM106A;LPXN;ITFG1;MYB;STYX;CALCRL
PDX1,8,907,0.041666666666666664,0.04355760457186764,-0.001890937905200979,0.6008738563253826,-0.0395610798269376,0.020151237363770412,MEF2C;FABP4;AMBP;ELTD1;CSNK1G1;TRP53INP2;CLEC4N;IL1F9
SREBF1,15,1735,0.078125,0.08332132737837968,-0.005196327378379675,0.6403827523720365,-0.035890816605863726,0.015996150446141732,EEPD1;FUS;PYHIN1;PTPRF;ECM1;PRPF38A;USP5;FGD4;HIST1H3F;SLC1A4;LY6A;AOAH;P4HA2;RASA4;MTFR1
NR2F1,3,1021,0.015625,0.049032320030735245,-0.033407320030735245,0.9960858405891309,1.4545433197635351,-0.005704485854386787,MEF2C;PTPRF;TMEM216
RORB,3,1020,0.015625,0.04898429621092062,-0.03335929621092062,0.996055194467891,1.453755020842974,-0.00574612198169619,MEF2C;PTPRF;TMEM216
LEF1,17,1730,0.08854166666666667,0.08308120827930654,0.0054604583873601314,0.4298930521115883,0.010584273984095038,-0.0089354432642926,RALGPS2;IL18;SDC3;TMPO;MUC13;NUDT14;CLEC4N;ECM1;COX6A2;CKB;INPPL1;SRSF3;TMEM106A;FABP5;LY6A;ELTD1;TSC22D1
SOX5,2,728,0.010416666666666666,0.034961340825049224,-0.02454467415838256,0.9912907749731444,1.2666939006641662,-0.01108024272826446,GCA;IL1F9
SRF,10,1782,0.052083333333333336,0.08557844690966719,-0.033495113576333856,0.9701730252673629,0.40851074257689524,-0.012370051223410143,IL18;HIF1A;CD28;CDADC1;REPIN1;GAB3;CLVS1;C3AR1;OCEL1;ENPP1
NR3C1,12,1775,0.0625,0.0852422801709648,-0.0227422801709648,0.899797428857424,0.24604812449560112,-0.02597914378435605,IL18;PKIB;RABGGTA;SENP2;PTPRO;SLC40A1;GAB3;PRPF38A;APOBEC1;GPNMB;PRKD3;TLR6
IRF2,12,1706,0.0625,0.08192863660375546,-0.01942863660375546,0.8691099910533678,0.20226184776679487,-0.028374422596502136,MEF2C;PKIB;CD28;PYHIN1;CIAPIN1;VGLL4;DAB2;SLC15A3;APOBEC1;GPNMB;TEX14;MYB
POU2F1,10,1735,0.052083333333333336,0.08332132737837968,-0.03123799404504634,0.9623653880829001,0.7740485749612753,-0.029693338640963816,CD28;DAB2;TSPAN13;DEPDC1A;CLEC4N;IFNGR2;TEX14;ELTD1;TRP53INP2;CBR3
NFYA,10,1748,0.052083333333333336,0.08394563703596984,-0.031862303702636506,0.964688339607344,0.863624358303685,-0.03104746317644264,FUS;PYHIN1;PTPRF;PRPF38A;IL1F9;USP5;FGD4;HIST1H3F;LY6A;AOAH
CPEB1,11,1748,0.057291666666666664,0.08394563703596984,-0.026653970369303177,0.9343769446151824,0.5579986468662268,-0.03787434855173729,FUS;PYHIN1;PTPRF;PRPF38A;IL1F9;USP5;LEPROT;FGD4;HIST1H3F;LY6A;AOAH
NFYB,11,1748,0.057291666666666664,0.08394563703596984,-0.026653970369303177,0.9343769446151824,0.5634318237117617,-0.03824312728399173,FUS;PYHIN1;PTPRF;PRPF38A;IL1F9;USP5;LEPROT;FGD4;HIST1H3F;LY6A;AOAH
CREB1,9,849,0.046875,0.04077222302261922,0.006102776977380778,0.3843613802472645,0.041058791999156206,-0.03925927032443996,FABP4;MMD;RAB34;CSGALNACT2;TRP53INP2;SHMT1;SLC2A3;TSC22D1;DEPDC1A
SOX10,4,451,0.020833333333333332,0.021658742736397254,-8.254094030639217E-4,0.5999543848162868,0.09949924795035014,-0.05083433014683534,CELA1;HIST1H3F;PTGER4;9030617O03RIK
STAT3,11,1762,0.057291666666666664,0.08461797051337464,-0.02732630384670797,0.9383137778774564,0.8524078748159636,-0.054273549212702894,MEF2C;IL18;PKIB;RPA2;FGD4;HIST1H3F;OLR1;IFI203;TBRG4;PPP1CB;CALCRL
SOX17,2,500,0.010416666666666666,0.024011909907314027,-0.013595243240647361,0.9458304943649161,1.0462243894508672,-0.05826623183533796,CIAPIN1;FBXW11
ARID3A,12,1893,0.0625,0.09090909090909091,-0.02840909090909091,0.9385667027936442,0.9870673978078407,-0.06258140718744272,FOXP1;RPA2;CIAPIN1;TM9SF2;FABP5;ELTD1;ITFG1;ASPH;AGBL5;MTFR1;PPP1CB;CTSB
AP1,2,183,0.010416666666666666,0.008788359026076935,0.0016283076405897313,0.5056429723999757,0.09338765999495444,-0.06368332838761509,MALAT1;NUDT14
NR5A2,10,1748,0.052083333333333336,0.08394563703596984,-0.031862303702636506,0.964688339607344,1.7753939328310377,-0.06382575621363888,TMEM176B;TMEM176A;MINPP1;REPIN1;MUC13;COX6A2;MAFF;ACSL1;TSPAN2;SNIP1
MYC,10,1699,0.052083333333333336,0.08159246986505307,-0.029509136531719736,0.9552133104848642,1.8380100598206022,-0.08421872683243926,HIF1A;SDC1;PTPRF;SHMT1;MAFF;F7;FGD4;ITGB5;IRF8;METAP1D
STAT5B,11,1729,0.057291666666666664,0.08303318445949191,-0.02574151779282525,0.9286938171968349,1.182327581632851,-0.08746407528314024,PKIB;FOXP1;SGPP1;CLEC4N;IL1F9;FGD4;HIST1H3F;PTGER4;MMD;SLC2A3;ASPH
ARNT::AHR,2,207,0.010416666666666666,0.009940930701628008,4.7573596503865806E-4,0.5714026947586649,0.15712256979049158,-0.08793538602237977,RAB34;HOXA5
POU2F2,14,1754,0.07291666666666667,0.0842337799548576,-0.011317113288190933,0.7498902166315834,0.3443869479088971,-0.0991243652018732,CD28;MINPP1;REPIN1;DAB2;TSPAN13;CLEC4N;INPPL1;ABCA1;TEX14;ELTD1;ITGB5;OCEL1;TRP53INP2;CBR3
FOXF1,1,206,0.005208333333333333,0.00989290688181338,-0.004684573548480046,0.8518203382045006,0.8094266955276639,-0.12981556611556408,CTSB
MYOD1,11,1672,0.057291666666666664,0.08029582673005811,-0.023004160063391448,0.9090991738416304,1.5376079522403412,-0.1465357117190526,VEGFA;TMPO;PTPRO;REPIN1;APOC2;CLEC4N;APOBEC1;IGFBP4;STC2;JMJD6;ABHD14B
EGR1,17,1617,0.08854166666666667,0.07765451664025357,0.010887150026413106,0.32425007951612494,0.1387856044637926,-0.1563059283932626,MMP14;AMFR;FUS;FOXP1;INPPL1;MACROD1;BAMBI;MAFF;MEIS1;ZDHHC14;TEX14;TSPAN2;STYX;TSC22D1;CHD7;STC2;ENPP1
NRF1,11,1676,0.057291666666666664,0.08048792200931662,-0.023196255342649956,0.9106064317310167,1.749838248704912,-0.16386271550451872,IL18;HIAT1;TMPO;FRMD4B;CKB;SRSF1;TEX14;MYB;TBRG4;MTFR1;JMJD6
RXRA,4,507,0.020833333333333332,0.024348076646016424,-0.003514743312683092,0.689838901399661,0.4518404851422634,-0.16776710014950316,VGLL4;DEPDC1A;ECM1;CALCRL
AHR,3,454,0.015625,0.02180281419584114,-0.006177814195841139,0.7909985432032426,0.7490123803937777,-0.17561280824227346,IL18;APOC2;F2R
FOXA1,16,1705,0.08333333333333333,0.08188061278394083,0.0014527205493924944,0.509045831088363,0.2983642939055936,-0.2014607105861704,DUSP16;PKIB;RABGGTA;SDC3;VEGFA;SASH1;CD28;SGPP1;SLC15A3;C3AR1;FABP4;LPXN;TEX14;STC2;MTFR1;JMJD6
POU1F1,14,1754,0.07291666666666667,0.0842337799548576,-0.011317113288190933,0.7498902166315834,0.7337923862030643,-0.21120633320745952,ZFP110;LIN7C;FOXP1;ECM1;IFNGR2;TMEM141;DPP7;DPP4;P2RY14;TSC22D1;STC2;B3GNT8;CALCRL;F2R
USF1,9,1219,0.046875,0.0585410363540316,-0.0116660363540316,0.7962113333974955,0.9691037885914549,-0.22084967694620133,GPNMB;OLR1;PPFIA4;PLXNB2;TLK2;PF4;SLC15A3;CPD;CMPK2
HNF4A,4,461,0.020833333333333332,0.022138980934543532,-0.0013056476012101997,0.6170862837233724,0.47573468835955435,-0.22965921810065903,MINPP1;VEGFA;MYL10;CALCRL
YY1,13,1700,0.06770833333333333,0.0816404936848677,-0.01393216035153437,0.7950962598112112,1.232747372699696,-0.2826592216935659,MMP14;APOE;AMFR;TMEM176A;CIAPIN1;AF251705;NINJ1;SRSF3;PLXNB2;ITFG1;TSC22D1;TBRG4;JMJD6
JUN,14,1699,0.07291666666666667,0.08159246986505307,-0.0086758031983864,0.7069980672311855,0.8236891448588025,-0.2855955518260383,SENP2;CDADC1;HDC;PF4;COX6A2;LEPROT;MAFF;C3AR1;MEIS1;TRP53INP2;TSC22D1;IFI203;JMJD6;H2-AA
TFAP2A,16,1663,0.08333333333333333,0.07986361235172645,0.0034697209816068747,0.4682274572727891,0.3826796823376227,-0.29037775675706395,SDC3;TMEM176B;TMEM176A;PTPRCAP;CSGALNACT2;PTPRF;APOC2;USP5;IFNGR2;F7;PLXNB2;RASA4;TSC22D1;MYL10;ABHD14B;F2R
STAT1,1,68,0.005208333333333333,0.0032656197473947077,0.0019427135859386253,0.4697124667225162,0.5104706413834708,-0.3857292505406989,IRF8
SMAD3,1,72,0.005208333333333333,0.00345771502665322,0.001750618306680113,0.4888914817994963,0.6389347889348126,-0.4572311482252481,CDADC1
SP1,20,2360,0.10416666666666667,0.11333621476252222,-0.009169548095855545,0.6885142087213338,1.4976135018572394,-0.558938298496536,RALGPS2;GRINA;CSNK1G1;AHR;NUDT14;INPPL1;LEPROT;NINJ1;IFNGR2;ACSL1;OLFM1;ITGB5;TMEM51;TLK2;STYX;TSC22D1;CHD7;MGAT2;AGBL5;B3GNT8
