ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols2
16879	1448929_at	10.3531019990437	10.8754423125794	14.5922233441704	1.62181470282185e-11	1.71599163064099e-08	16.4815494138102	F13a1
6775	1426808_at	9.44904165933659	10.7013947238996	14.5746408872964	1.65519955880456e-11	1.71599163064099e-08	16.4626432098047	Lgals3
5946	1425451_s_at	9.38419700101452	11.6067780671909	9.40950978047294	1.97228173334604e-08	1.92620035137993e-06	9.66376150782072	NA
2830	1419594_at	9.36523711408543	11.076587338065	10.0582524960989	7.0357337242258e-09	9.33185866970873e-07	10.6755188131239	Ctsg
14000	1440865_at	9.29293522827418	11.0171390402845	9.12243152823222	3.16092365528564e-08	2.66375649881696e-06	9.1990085231711	Ifitm6
2959	1419872_at	9.02923968196666	9.7792242595078	12.3181138908675	2.73042729276437e-10	9.11753736934791e-08	13.8206813634111	Csf1r
11875	1436778_at	8.95549543858783	10.0833231740127	9.44826937119382	1.85197659818284e-08	1.8290705718369e-06	9.72569545036691	Cybb
2923	1419764_at	8.8722520230971	12.1996664861561	10.6505139269197	2.85875897616768e-09	4.63118954139165e-07	11.5545824634963	Chi3l3
17731	1450792_at	8.84417624104948	12.1042855410748	11.5149919472417	8.18892596755304e-10	1.93957566723317e-07	12.766043822579	Tyrobp
16267	1448162_at	8.82099131461899	10.5242590069317	13.0557203962614	1.04583998979e-10	5.23338330890918e-08	14.7337635525899	Vcam1
12481	1437726_x_at	8.60818138441206	9.10471347204009	12.3320190608203	2.68034486409816e-10	9.11753736934791e-08	13.8383728843081	C1qb
11416	1435998_at	-8.57104464481424	6.29797709141551	-6.21238358675195	6.83246450604059e-06	0.000144327800888388	3.85139054102055	Ccnb1ip1
4948	1423954_at	8.42211497358591	10.0238156267859	9.74468743507738	1.15105229859939e-08	1.36417871894006e-06	10.1930430655562	C3
4171	1422903_at	8.40696829437191	9.64089436703846	8.80277654970915	5.40718623940934e-08	3.86677231808102e-06	8.66880500477972	Ly86
3600	1421571_a_at	8.36535416347197	12.0543491409343	11.1350387332815	1.4058262705945e-09	2.88279860808165e-07	12.2437024579209	NA
11734	1436530_at	8.34006607996685	9.7268745945124	9.5925237621489	1.46748216997958e-08	1.59636538664736e-06	9.95451874336467	Wfdc17
2132	1418365_at	8.28113881345889	9.24401178555205	11.0515988490298	1.58594445527739e-09	3.04451019623736e-07	12.126896008943	Ctsh
3178	1420572_at	8.27468781684406	9.50832561949794	7.53866351597373	5.1293734235437e-07	2.02282365589067e-05	6.43547181441425	Ms4a3
1173	1417063_at	8.27389066049346	7.9134169503126	12.243365826117	3.01699097978091e-10	9.62383877171998e-08	13.7252559927173	C1qb
1357	1417290_at	8.09653914462465	9.15336527223515	12.8235088745791	1.40789993389772e-10	6.47001851255284e-08	14.4517970069655	Lrg1
16644	1448620_at	8.07362235298519	9.44268176517445	10.8077980366143	2.26458677724424e-09	3.89266908778517e-07	11.7811746835442	Fcgr3
22269	1460330_at	8.02769767634185	9.33280400712566	8.60775508020076	7.54927541803587e-08	4.913138261946e-06	8.33862160181689	Anxa3
11070	1435477_s_at	8.01259036960418	10.0744517672218	14.563607484633	1.67651726947783e-11	1.71599163064099e-08	16.450766820362	Fcgr2b
4190	1422953_at	7.94767940675093	9.96603430991413	7.06891025508912	1.24893665604237e-06	4.02339851513047e-05	5.54837567810381	Fpr2
11269	1435761_at	7.90225072060173	10.5396448843631	6.74660095345191	2.34002622781832e-06	6.39324852554976e-05	4.92169561699129	NA
6861	1426906_at	7.90037190473214	5.82123684740638	3.55785439638049	0.00220534632953904	0.0108237478214587	-1.87780300093893	NA
1426	1417381_at	7.89932059867808	7.8796202599263	14.033958633669	3.12957920811213e-11	2.64689151700653e-08	15.8692855650947	C1qa
6332	1426260_a_at	7.83435339271199	9.33922455349599	9.47757899890168	1.76610586365939e-08	1.80013838125748e-06	9.77240188508016	NA
2877	1419669_at	7.83330385589693	11.7558155537611	8.57583795200607	7.97667317903901e-08	5.10280473425001e-06	8.28409408119493	Prtn3
12065	1437060_at	7.83330142348686	9.000099881075	6.12030332573201	8.24994790447646e-06	0.000166164872015207	3.66304705874598	Olfm4
200	1415897_a_at	7.83230410562827	10.8626703421689	13.6403846957307	5.04129051336187e-11	3.62232519318458e-08	15.4223267255396	Mgst1
6998	1427102_at	7.74127191701721	9.48985643698051	6.44299550715961	4.28210878971372e-06	0.000100510090397411	4.31817204089316	Slfn4
20475	1455660_at	7.66581959710365	9.80153230292417	13.3119833552719	7.57086640916806e-11	4.48633604741175e-08	15.0392718956609	Csf2rb
14556	1442339_at	7.64119259536624	9.83442816505609	5.88008602944049	1.35607386888509e-05	0.000238142755243232	3.16659138348376	Stfa2l1
13453	1439483_at	-7.64045294135815	6.17732900223127	-5.27267392749646	4.91766305065899e-05	0.000632451877698282	1.88084577841384	AI506816
16947	1449038_at	7.62250522999994	8.99806535369867	13.6011130355611	5.29022680543292e-11	3.62232519318458e-08	15.3770103844302	Hsd11b1
3563	1421408_at	7.60917330017752	8.96862788708917	7.37076859754734	7.02601145885197e-07	2.57254839073868e-05	6.12200485898426	Igsf6
2773	1419480_at	7.60863872581948	9.63204465498287	9.23779854056409	2.61205890703864e-08	2.32853755786256e-06	9.38706121319637	Sell
6979	1427076_at	7.5258894296461	10.8305558460743	10.8398338420606	2.16029468919969e-09	3.77097021793787e-07	11.8269830787472	Mpeg1
4631	1423584_at	7.5255706377777	8.91763593054055	13.6574096266528	4.93722194210313e-11	3.62232519318458e-08	15.4419311518098	NA
