logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols7
-2.794270132	1439556_at	-2.794270132	4.314309233	-4.991031657	9.06E-05	0.012442688	1.540243781	Ncam1
-2.789098928	1434295_at	-2.789098928	5.607479433	-5.448718272	3.37E-05	0.006023381	2.48556744	Rasgrp1
-2.787675323	1437466_at	-2.787675323	4.951547828	-4.775011245	0.000145571	0.01663946	1.086845065	Alcam
-2.787339959	1426865_a_at	-2.787339959	5.177547629	-3.929311725	0.000958921	0.047935597	-0.713541453	Ncam1
-2.782787964	1433673_at	-2.782787964	4.245209839	-3.5926765	0.002040021	0.068752496	-1.43034243	E130309D14Rik
-2.779477673	1430701_a_at	-2.779477673	3.40693469	-3.943226143	0.000929444	0.047137862	-0.683818657	5730528L13Rik
-2.774845285	1431708_a_at	-2.774845285	4.671459827	-2.523677687	0.021075636	0.162043108	-3.605542171	Tia1
-2.768035115	1443783_x_at	-2.768035115	4.041831362	-2.214524828	0.039727691	0.20950542	-4.175231618	H2-Aa
-2.766330787	1436061_at	-2.766330787	4.109316173	-2.376517287	0.02859668	0.182651788	-3.881477441	NA
-2.755217025	1428789_at	-2.755217025	7.220824449	-3.885909707	0.001057016	0.050408513	-0.806224827	Ralgps2
-2.725620433	1420764_at	-2.725620433	5.404899649	-3.563932004	0.002175564	0.07003123	-1.491229873	Scrg1
-2.724150971	1448470_at	-2.724150971	4.165422683	-2.97839715	0.007958775	0.116147571	-2.709242428	Fbp1
-2.715080496	1449420_at	-2.715080496	5.443827139	-3.424169217	0.00297273	0.078957553	-1.786194875	Pde1b
-2.706553046	1452431_s_at	-2.706553046	8.452315336	-3.262244316	0.004261125	0.089609918	-2.125129079	H2-Aa
-2.691469489	1444179_at	-2.691469489	3.420817674	-2.054935737	0.054465541	0.240622925	-4.453043422	Trim30b
-2.691244856	1443814_x_at	-2.691244856	7.853747527	-3.486418561	0.002587172	0.074594244	-1.65505883	Ctsh
-2.677883961	1453749_at	-2.677883961	4.963780193	-2.303284199	0.033211794	0.194098929	-4.015652774	2610507I01Rik
-2.671669086	1455340_at	-2.671669086	4.464398163	-5.898277566	1.31E-05	0.003195719	3.389645415	Dennd5b
-2.664525842	1458933_at	-2.664525842	5.542002256	-3.302812057	0.00389436	0.086593722	-2.040542823	Slc22a15
-2.663693046	1427146_at	-2.663693046	3.999555243	-2.902412269	0.009390328	0.122602439	-2.862862804	Carns1
-2.660366472	1422416_s_at	-2.660366472	4.239993587	-4.752496122	0.000152979	0.017138174	1.039366217	NA
-2.655911035	1442693_at	-2.655911035	4.608220083	-2.299474795	0.033469813	0.194742324	-4.022571517	Trim5
-2.653264699	1441958_s_at	-2.653264699	4.237621293	-3.360341875	0.003426886	0.083333272	-1.920199938	Ager
-2.64728947	1420731_a_at	-2.64728947	5.984947386	-4.431055191	0.000311986	0.026611021	0.357839524	Csrp2
-2.647229954	1424784_at	-2.647229954	7.610763244	-4.814695481	0.000133391	0.015483021	1.170432881	NA
-2.643868515	1418830_at	-2.643868515	5.546616857	-3.63476108	0.00185655	0.065301908	-1.341080737	Cd79a
-2.628552991	1419477_at	-2.628552991	5.074193984	-3.565115678	0.00216981	0.07003123	-1.488723933	Clec2d
-2.5911979	1454708_at	-2.5911979	6.009204852	-3.922605128	0.000973462	0.047951135	-0.727866072	Ablim1
-2.590398816	1451969_s_at	-2.590398816	5.068903936	-2.393163919	0.027634498	0.180056025	-3.850676177	Parp3
-2.585789535	1426438_at	-2.585789535	8.476096588	-0.975197865	0.342194503	0.590824706	-5.920712605	Ddx3y
-2.556984051	1416001_a_at	-2.556984051	6.97779974	-2.683799875	0.015028626	0.142116317	-3.2967226	Cotl1
-2.548596144	1425477_x_at	-2.548596144	7.188043275	-4.332743462	0.00038847	0.029753617	0.14831999	H2-Ab1
-2.545876574	1455719_at	-2.545876574	10.62472195	-3.662995208	0.001742745	0.063536515	-1.281124273	Tubb5
-2.539919213	1435363_at	-2.539919213	5.121402133	-6.15115272	7.74E-06	0.002207346	3.886165792	Plekhg1
-2.530443692	1440837_at	-2.530443692	6.862840675	-2.743654999	0.013224939	0.134750754	-3.17923528	H2-Ob
-2.524461098	1438239_at	-2.524461098	7.236512063	-2.178950233	0.042654719	0.216279883	-4.238205194	Mid1
-2.52092342	1442424_at	-2.52092342	4.27732636	-2.431358765	0.025539935	0.174539685	-3.779596372	NA
-2.506923233	1436240_at	-2.506923233	6.830686838	-2.362365409	0.029439138	0.184700561	-3.907576151	B230214O09Rik
-2.504065916	1440179_x_at	-2.504065916	3.608336518	-9.275216835	2.46E-08	2.77E-05	9.226479835	Rnf217
-2.500164476	1422824_s_at	-2.500164476	6.270407256	-4.154944456	0.000578167	0.037197628	-0.231341152	Eps8
-2.477784608	1434510_at	-2.477784608	5.799242365	-3.722451006	0.00152528	0.059422595	-1.154699664	Papss2
-2.475342955	1416499_a_at	-2.475342955	8.759236893	-2.768848622	0.012529362	0.133019479	-3.129476501	Dctn6
-2.470897592	1425086_a_at	-2.470897592	3.678942033	-4.368297392	0.000358836	0.028203719	0.224134688	Slamf6
-2.467441648	1435665_at	-2.467441648	4.792961149	-1.546256124	0.139183744	0.370391991	-5.245341026	Trim30d
-2.46529868	1417210_at	-2.46529868	8.473292663	-1.146911016	0.266212535	0.519996817	-5.744993858	Eif2s3y
-2.464434255	1452907_at	-2.464434255	5.163474957	-2.263362283	0.036009615	0.200460943	-4.087852665	Galc
-2.463518065	1457970_at	-2.463518065	4.499705181	-3.881916417	0.001066531	0.050408513	-0.814749888	Actr1a
-2.458601348	1429524_at	-2.458601348	6.494985014	-2.154393314	0.044789057	0.220096161	-4.281333982	Myo1f
-2.455438427	1434171_at	-2.455438427	4.442948947	-2.349173912	0.030245185	0.186815971	-3.931831274	Zfp874a
-2.451578575	1442556_at	-2.451578575	3.298915927	-5.888812689	1.33E-05	0.003224286	3.370887448	NA
-2.449226135	1443630_at	-2.449226135	5.629423196	-3.378138492	0.003293796	0.081542541	-1.882885529	NA
-2.447879371	1433716_x_at	-2.447879371	5.948237048	-4.2117921	0.000509072	0.034527994	-0.109879071	Gfra2
-2.446657126	1423365_at	-2.446657126	3.126078926	-8.660335265	6.90E-08	6.18E-05	8.291095592	Cacna1g
-2.442371827	1441600_at	-2.442371827	3.133497879	-2.381592954	0.028300043	0.181710966	-3.87209753	C920021A13
-2.434750544	1430622_at	-2.434750544	4.498453327	-5.452323403	3.34E-05	0.006023381	2.492919696	4833423F13Rik
-2.427901544	1429951_at	-2.427901544	4.860069709	-2.155863005	0.044658624	0.219759084	-4.278760757	Ssbp2
