ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols4
16177	1447998_at	-6.60823519381943	3.21551008108	-12.4265347360908	2.36446409203865e-10	6.49304907616174e-08	13.979871036609	NA
1624	1417640_at	-6.60763299626147	8.34418653462529	-6.34513986655521	5.21661047290369e-06	0.000113276407549513	4.09458767912954	Cd79b
18478	1451965_at	-6.59061948405428	6.73686656979477	-6.19530575911081	7.0749904364153e-06	0.000141111279581222	3.78931906793353	NA
6271	1426168_a_at	-6.56204671873842	5.35711770574468	-6.81582321323296	2.04240299328107e-06	5.8512507128121e-05	5.03389248901328	NA
4162	1422891_at	-6.55524748675666	5.96542989459382	-14.7065369469725	1.4213080129082e-11	8.65000373909914e-09	16.6494842020321	H2-Ea-ps
18376	1451721_a_at	-6.54372994170139	7.0041459145228	-6.47192176758827	4.04037692884753e-06	9.44768511773506e-05	4.35056047511317	H2-Ab1
22333	1460423_x_at	-6.52088416879288	8.31849235725484	-4.70559477220855	0.000169663738104017	0.0014276861190681	0.61387670800899	NA
16374	1448293_at	-6.51621251514376	4.58009148332451	-9.65897048609981	1.31938534805201e-08	1.53143913749665e-06	10.055713912605	Ebf1
16828	1448859_at	-6.5119573302228	4.61110085879394	-11.9581244794813	4.43532277541819e-10	1.06509521668082e-07	13.3732094943662	Cxcl13
18836	1452431_s_at	-6.50941449758889	8.45231533602383	-6.79473460659046	2.12867876305856e-06	5.97874235360133e-05	4.99245833702909	H2-Aa
3779	1422028_a_at	-6.49709145692779	4.83894889932208	-7.5480282222288	5.0407031828105e-07	2.15791928270964e-05	6.43386147490411	Ets1
2394	1418798_s_at	-6.45857783769489	3.46062038269895	-16.6361183274649	1.73374863568787e-12	1.85907389421045e-09	18.5930824856865	Srpk3
19804	1454713_s_at	6.45310940002206	8.13615937708717	8.91038877616256	4.50685483224225e-08	3.88832785871383e-06	8.83957007955811	Hdc
12450	1437667_a_at	-6.45193014135583	5.84291587038391	-8.7056610416387	6.38097838461955e-08	5.07727460299869e-06	8.49423071839592	Bach2
6252	1426113_x_at	-6.44674471825323	6.10154884599296	-7.59572957105742	4.61311751898777e-07	2.01894967436129e-05	6.52244724935406	Trav9d-3
7297	1427756_x_at	-6.44489537141626	10.4319970576588	-3.37544512340064	0.00331360582825188	0.0135124549149902	-2.31275935205383	Ighm
11803	1436649_at	-6.44088303413186	5.40681190846344	-9.79447189737509	1.06373467049906e-08	1.28780523173645e-06	10.2682475299911	Ikzf3
2909	1419744_at	-6.38698113558702	5.53528576380606	-11.5013764669877	8.34707292277006e-10	1.67820882209764e-07	12.7604371013872	H2-DMb2
17144	1449366_at	6.34218818419943	9.47569776759097	6.77857435313038	2.19734013153744e-06	6.10107337632061e-05	4.96066547910221	Mmp8
21181	1456980_at	6.33588337884076	7.53703375631325	13.7793076073536	4.25493497000519e-11	1.74918485228221e-08	15.6171697258639	Rab44
15866	1446929_at	-6.32570021341172	4.9407750932199	-13.9981104844864	3.26695350853977e-11	1.49337427284362e-08	15.8670265769162	D130062J21Rik
14398	1441977_at	-6.32305569083197	4.53130318698247	-12.7815460937338	1.48629432879202e-10	4.50045966671642e-08	14.4255984876669	9630023C09Rik
13878	1440498_at	-6.30847307553098	6.18687766803228	-7.42482166850201	6.34653728395847e-07	2.54075069773022e-05	6.20357224782855	NA
20263	1455318_at	-6.25555780127349	3.22920916077332	-10.7168875883503	2.59025177353294e-09	4.07883142911991e-07	11.6562445381779	Timd4
4557	1423466_at	-6.20761417817287	3.70842726505753	-11.6993410800335	6.33125462095349e-10	1.3200665884688e-07	13.0286604360239	Ccr7
12948	1438561_x_at	6.18870830308825	8.41496239322415	10.2043758498198	5.61427979508428e-09	7.80384891516715e-07	10.8975014212419	Tmem180
8800	1430143_at	-6.16921932493355	3.82724331996747	-14.1660917331413	2.67338617690858e-11	1.30868065068755e-08	16.0561800872902	4930426D05Rik
2902	1419734_at	6.16413547922482	11.6248228452113	3.77532085326193	0.00135472045988174	0.0068382863294367	-1.44012895082191	Actb
19402	1453313_at	-6.10320234000138	3.79993067846055	-9.73662838930972	1.16587705654271e-08	1.38174839785415e-06	10.1777987406938	Sesn3
18817	1452405_x_at	-6.09922112981736	6.26238041689574	-7.28179736767815	8.31359449375127e-07	3.04755415598401e-05	5.93355704388611	Trav9d-3
13799	1440304_at	-6.08651514205422	4.90851587196324	-11.5296470208954	8.02220671980398e-10	1.62742388213104e-07	12.7989912169342	NA
16147	1447918_x_at	-6.06824502333963	6.58318868113864	-5.70903378498821	1.94044317774088e-05	0.000293057675897848	2.77891539010246	Iglv1
7318	1427860_at	-6.05070367135091	6.6482974425575	-5.03459507278401	8.24026194842306e-05	0.000843999878079863	1.33345237624024	Igkv6-15
8969	1430622_at	-6.04270451542814	4.49845332712435	-11.7189614644107	6.16138131210677e-10	1.29665405968243e-07	13.0550229453022	4833423F13Rik
5768	1425063_at	-6.03184357278741	2.92318174058314	-24.5959493141857	1.83883780584051e-15	1.49781288225514e-11	24.466706625542	Fcrl1
13453	1439483_at	-6.02816087866206	6.17732900223127	-4.16003173367175	0.000571617022569846	0.00356358585665222	-0.59066721624526	AI506816
13985	1440837_at	-6.02650141624721	6.86284067533634	-5.65885696743739	2.1569822612304e-05	0.000315805764358818	2.67302831170832	H2-Ob
1759	1417821_at	6.02244201715617	9.37221328316485	7.35934690081093	7.17900959969955e-07	2.77101620077779e-05	6.08032054050935	D17H6S56E-5
11877	1436780_at	-6.02120594468789	6.47921893295209	-6.79094872989927	2.14456236144861e-06	6.00637503172884e-05	4.9850134449346	Ogt
4558	1423467_at	6.01530781657135	5.13128974918609	2.85789591376545	0.010341354599594	0.0326509566564298	-3.40620176056851	Ms4a4b
13503	1439595_at	-6.01398473386855	4.145343891684	-11.900032620114	4.80167270534075e-10	1.09956631715427e-07	13.296456551561	Tcra
21426	1457666_s_at	-6.00173193254734	5.59944340753778	-2.7516893911965	0.0129991958524235	0.0390444033886719	-3.62287265580267	Ifi202b
5778	1425084_at	-5.95773137345921	4.73610078242625	-8.95027893234565	4.21415087639723e-08	3.70680661854347e-06	8.90620968568464	Gimap7
11675	1436398_at	-5.95369410046165	4.62914535426891	-12.5764411763042	1.94104535016325e-10	5.60364861474051e-08	14.1695322299087	NA
12306	1437432_a_at	5.94400332025447	5.04539460488005	3.30905288829444	0.00384076059377134	0.0151464530736503	-2.45581466495274	Trim12a
15193	1444283_at	-5.94237260545836	3.03492097810441	-11.9257749740491	4.63556560708269e-10	1.08732985771133e-07	13.3305101705135	Gimap7
6104	1425738_at	-5.93712193457758	8.00344861818978	-3.99030683888303	0.000836271353316753	0.00476496921406545	-0.966005820279302	Igk
19656	1454157_a_at	-5.92970814561161	3.69510604207876	-9.20933561310924	2.73750277269057e-08	2.71555451257472e-06	9.33390196466245	Pla2g2d
231	1415936_at	-5.92174915916083	3.49123945108763	-12.4720097750115	2.22663401311983e-10	6.26741808842904e-08	14.0376320650298	Bcar3
20870	1456328_at	-5.92040832283229	7.36742655423232	-8.32015431538846	1.24576522629083e-07	8.01489753303341e-06	7.8286302372348	Bank1
2688	1419307_at	-5.90719233374885	6.40402080397938	-6.70426114872562	2.54387292957863e-06	6.78373740985277e-05	4.81400011688786	Tnfrsf13c
7324	1427870_x_at	-5.88632279259988	9.7431639782328	-3.55934472180041	0.00219800602593244	0.00992872611673955	-1.91345719632302	Ighm
19799	1454708_at	-5.87899068570379	6.00920485226182	-7.70739137243565	3.75315457055077e-07	1.77177221424869e-05	6.72856144671784	Ablim1
22237	1460271_at	5.87813340493994	8.69680469765553	4.92529077765598	0.000104636042644413	0.000998810685996987	1.09523166137571	Trem3
6881	1426936_at	5.84891375995847	5.03382238007913	3.7031062865006	0.00159289515669251	0.00773034765913833	-1.59881113834603	NA
3264	1420804_s_at	5.84629574354843	9.57734013954397	11.8729568488362	4.98313169221352e-10	1.11099167767588e-07	13.2605667688908	Clec4d
2209	1418493_a_at	-5.81308252604948	10.0272432336874	-5.71689930293573	1.90858161054357e-05	0.000290192037179069	2.7954874393151	Snca
14254	1441589_at	-5.78429121538349	3.44801521522762	-15.2655482212005	7.54721017606044e-12	5.27167810065033e-09	17.2396585418921	NA
15427	1445068_at	-5.77149985291834	6.50140787749614	-10.3407688008718	4.55733153138262e-09	6.64335427794432e-07	11.1024137380289	Malt1
11416	1435998_at	-5.76696362317497	6.29797709141551	-4.1799560780125	0.00054667405655873	0.00343758905489793	-0.546582931103107	Ccnb1ip1
13313	1439221_s_at	-5.76014934234494	3.2857443705461	-19.0027188525157	1.7310449961219e-13	3.09161087203224e-10	20.6556145365713	Cd40
7944	1428663_at	5.75967425406876	7.61752562276386	4.87718908769768	0.000116274918820457	0.00107616268982165	0.990114255732211	Sgms2
7229	1427503_at	-5.75676507844995	7.34085093721184	-9.03777380600218	3.63946908978117e-08	3.33144573023139e-06	9.05164222584789	Ighg3
8680	1429831_at	-5.74679330971879	6.87854839644118	-5.62943750575516	2.29533832292482e-05	0.000331748577378825	2.61081099902474	Pik3ap1
7987	1428720_s_at	-5.72242185342913	10.550035997027	-5.42811957500712	3.52210001856472e-05	0.000456284913954047	2.18248699538989	NA
3225	1420659_at	-5.70950134198787	3.94082458645561	-12.8874030638274	1.29675849990701e-10	4.05561220845917e-08	14.5562293172653	Slamf6
7986	1428719_at	-5.68965091192312	9.38241548698879	-5.86994403511343	1.38505184170224e-05	0.00023127790872876	3.11648656340463	NA
12065	1437060_at	5.66914892133415	9.000099881075	4.42941093691077	0.000313131212936842	0.00226504614613293	0.00511421403063128	Olfm4
8811	1430165_at	-5.65039096688105	8.22155851265578	-11.457262509598	8.88181540266077e-10	1.75439227400978e-07	12.7001086050145	Stk17b
22328	1460415_a_at	-5.64230547503989	3.19541470970151	-19.6304548633036	9.81319736748747e-14	2.75940833817359e-10	21.1515266674401	Cd40
8726	1429951_at	5.63986020791963	4.86006970920549	4.3369963830924	0.000384798695857126	0.00264173690039962	-0.199165720210481	Ssbp2
11623	1436329_at	-5.6366857136178	3.31558075123131	-8.46675668340502	9.63787566619556e-08	6.82470705193055e-06	8.08412749521883	Egr3
2888	1419696_at	-5.62114824913014	3.05030117834671	-12.3794983103395	2.51647508037952e-10	6.8272272120465e-08	13.9199182136	Cd4
9132	1431106_a_at	5.61786046138934	6.24526165088984	3.82957009109791	0.00119946787648232	0.00626673263170045	-1.32070166303616	9530053H05Rik
3484	1421173_at	-5.60960298409869	4.42879833310992	-10.6971194146492	2.66734506848833e-09	4.14229491394622e-07	11.6275405241111	Irf4
17643	1450648_s_at	-5.60375694235497	8.67911411045202	-6.16876789371285	7.4696211167265e-06	0.000146261676788215	3.73494493973282	H2-Ab1
17623	1450621_a_at	5.5824635022713	5.39496278478263	1.8939283984939	0.0741742147445582	0.150799473421629	-5.21677351443709	Hbb-y
8088	1428851_at	-5.56288673449857	4.18703315548771	-14.4700823525846	1.8692268797252e-11	9.96918885056158e-09	16.3927237373254	1300014I06Rik
4622	1423571_at	-5.5579410211414	3.98463320275532	-13.8324856147176	3.98900613460923e-11	1.72739307959867e-08	15.6782608599658	S1pr1
547	1416302_at	-5.53810036422073	3.79042447133965	-11.8173168167916	5.37895708696317e-10	1.17409507740215e-07	13.186580863079	Ebf1
13271	1439141_at	-5.52817102200697	5.43092138501766	-6.2011647525977	6.99080045901728e-06	0.00014018011278724	3.80131137794019	Gpr18
10967	1435330_at	5.50833416741884	5.52747141529607	3.11869052252433	0.00585152461490513	0.0209493328717207	-2.86195432127215	Pyhin1
2877	1419669_at	5.50088381056211	11.7558155537611	6.02232327763988	1.00947780646689e-05	0.000181851369968171	3.43326163697575	Prtn3
2379	1418770_at	-5.50047579913799	5.21189685486741	-7.1733584638468	1.02208740192523e-06	3.5353861930188e-05	5.72691399716729	Cd2
16844	1448881_at	5.4887531137197	10.808149265272	5.31731088961512	4.46699085388471e-05	0.000543717297555545	1.94490595662306	Hp
3778	1422027_a_at	-5.47117393296764	5.03663181588047	-7.7367437095182	3.55601710827624e-07	1.70009327482302e-05	6.7824514359393	Ets1
11930	1436853_a_at	-5.4409981203192	11.2687105948008	-7.07393029551903	1.2369204216522e-06	4.05429025542421e-05	5.53598765810569	Snca
11725	1436515_at	-5.41858246381009	7.07484786972642	-6.64400535544275	2.86616437138434e-06	7.40990692477985e-05	4.69451930678922	Bach2
17318	1449829_at	5.40483801331303	7.4235445393656	3.95245482834006	0.000910394873448939	0.00508439279769921	-1.04962464744313	Itgb2l
4125	1422828_at	-5.40162243638584	6.86197920331991	-5.0779946608277	7.49701699440145e-05	0.000787211669554206	1.42777465477176	Cd3d
10465	1434624_x_at	5.39511963085945	11.9919621227953	3.57824061467544	0.0021070117361659	0.0096102269141146	-1.87220979922877	Rps9
13016	1438687_at	-5.38561171099382	3.17676142348959	-22.0526718302702	1.2704585848865e-14	5.72163728289486e-11	22.8926493056584	Lax1
13477	1439537_at	-5.36667850451125	5.72063327731522	-8.88527056718175	4.70197998935108e-08	4.01057520455332e-06	8.79750016843406	NA
2581	1419135_at	-5.32888780153489	8.18302668046711	-5.52109041402715	2.88848449855397e-05	0.000391206881181593	2.38083906380901	Ltb
21123	1456836_at	-5.3195516782957	3.28002776596475	-18.9693993328124	1.78483619044405e-13	3.09161087203224e-10	20.6287325631049	Itk
14114	1441177_at	-5.30230056158249	6.87722478181952	-4.30815371473706	0.000410399794246987	0.00276688100804002	-0.262955974389363	NA
7101	1427256_at	5.29529979503084	5.90799205199291	5.23779225291495	5.30205845036618e-05	0.000609763800742316	1.77366365994668	Vcan
19686	1454269_s_at	5.29334758518678	5.99051361255017	4.72209361809253	0.000163593154426944	0.00138925743463276	0.650129714615512	4930519L02Rik
1814	1417894_at	5.2932477916769	8.96227718549178	4.2346615239059	0.000483679136887709	0.0031288384959602	-0.425540668956517	Gpr97
1357	1417290_at	5.2590883477278	9.15336527223515	8.32948064532692	1.22549142964225e-07	7.95262709299254e-06	7.84497168040727	Lrg1
1934	1418069_at	5.25405419703439	5.93031709715609	4.5885946227534	0.00021981530853185	0.00173312364058831	0.356384106005392	Apoc2
20549	1455771_at	5.25115878626139	6.67506547292573	17.6205320545006	6.42940647710617e-13	8.51631617949864e-10	19.4902767406685	Bzrap1
1107	1416981_at	-5.24947523695935	6.0825186198151	-11.843344133658	5.1898474755817e-10	1.14573515152107e-07	13.2212291640074	Foxo1
8597	1429660_s_at	5.24363083524752	8.62101892486164	8.0431513450902	2.03849339468153e-07	1.14333459442034e-05	7.33780423892669	Smc2
10239	1434340_at	5.24203231678635	4.35805535143955	5.96780169026895	1.13005667986828e-05	0.000197874154877713	3.32024993288689	Uqcr10
5845	1425226_x_at	-5.23988437742726	7.18948874297975	-3.95144891905903	0.000912452013945002	0.00509349342069567	-1.05184615690186	NA
16702	1448689_at	-5.23947137920543	3.97931835914287	-15.3006596863312	7.25788673080651e-12	5.27167810065033e-09	17.2759580548367	Rras2
12993	1438658_a_at	-5.22182703568825	6.29450308372371	-4.12228666641756	0.000622052839196971	0.00381360899347601	-0.674174962713748	S1pr3
1108	1416982_at	-5.21110632349275	4.81354465395797	-11.4058113770645	9.55114948553547e-10	1.85407572513179e-07	12.6294865566315	Foxo1
18908	1452592_at	5.20285755533383	8.63921164325113	7.60016654171549	4.57530932732468e-07	2.01894967436129e-05	6.53067082463259	Mgst2
14888	1443435_at	-5.17931227698607	6.78013051858359	-6.37712470037572	4.88996500603813e-06	0.00010859194477906	4.15936813254951	NA
4148	1422870_at	5.17192973430116	5.48241492394786	6.49866340122517	3.82943992433094e-06	9.10573687603844e-05	4.404275634608	Hoxc4
12209	1437270_a_at	-5.15714786595427	5.27156119103208	-6.92159605268741	1.66116200403231e-06	5.04804939363017e-05	5.2407778543736	Clcf1
12210	1437271_at	-5.1463647530516	5.03754154902769	-13.5026805693739	5.97257804774135e-11	2.31880193929379e-08	15.2955284947483	Clcf1
21451	1457722_at	5.14274622299954	5.45971325809251	3.72415336744553	0.00151946861081794	0.00746897930111293	-1.55260095812588	Klrb1f
11396	1435955_at	-5.14246206099262	7.14677881029303	-6.56385445120286	3.36156489743476e-06	8.27275610496568e-05	4.53481659405687	Siglecg
6126	1425802_a_at	-5.14014344076305	4.68055269331476	-12.6353149759014	1.79722954412194e-10	5.25584608760233e-08	14.2434370460952	Fcrla
20724	1456061_at	-5.14012050193266	7.57478813743773	-6.95911609925543	1.54433409018266e-06	4.79659517830803e-05	5.31378982426153	Gimap8
17194	1449473_s_at	-5.13794092522347	5.50262848409311	-18.7593656097014	2.16702867775057e-13	3.48551084039909e-10	20.4579477151827	Cd40
6157	1425871_a_at	-5.13143245585065	6.58382703395292	-3.08140610192313	0.00635153130274233	0.0223503523814391	-2.94070281820461	NA
12861	1438403_s_at	-5.1281719979553	9.94083764534426	-4.39967564789478	0.000334583648936684	0.00236997628397491	-0.0605933029885968	Malat1
19259	1453047_at	5.12393161775184	8.28501558784634	4.50711054292324	0.000263409970660955	0.00198443148857256	0.17668794557831	Tspo2
8841	1430257_at	-5.1040271235317	3.78712902481057	-13.2529199690627	8.15245848255475e-11	2.91392158905028e-08	14.9994690573847	Card11
15587	1445711_at	-5.09875436881636	3.60352712508707	-12.1426850443223	3.45372789365838e-10	8.64122718993326e-08	13.6148176270592	BB163080
14848	1443263_at	-5.0960903965606	4.10521368324685	-11.53977996578	7.90901440377831e-10	1.61904714858436e-07	12.8127896726866	NA
13988	1440842_at	-5.09242645974638	5.77772764541785	-6.92682067543878	1.64436000574365e-06	5.01472711672768e-05	5.25095647523196	C230085N15Rik
8257	1429088_at	-5.08073191244194	4.91457010814061	-8.8898567887745	4.66570610535693e-08	3.99476692321016e-06	8.80518776194315	Lbh
6745	1426772_x_at	-5.0784600255366	7.40680101155447	-4.05689395250041	0.000720255367692622	0.00425464595217798	-0.818812143540272	NA
738	1416521_at	-5.07616968738624	5.39154853360606	-5.56903203195547	2.60870903327751e-05	0.00036238686003296	2.48275779884469	Sepw1
12347	1437494_at	5.07064071510433	7.42522348249249	10.0108629181721	7.57381690558967e-09	9.85822017803862e-07	10.6029706694655	Mapkapk3
21526	1457917_at	-5.06818441167925	3.03962708271852	-9.48440999930679	1.74669667171403e-08	1.85528847422908e-06	9.77853523541825	Lck
19622	1454030_at	-5.05482878344026	6.06650998759488	-4.82918432463228	0.000129207279878758	0.00117034977003615	0.885048025701153	Ppp6r3
18856	1452463_x_at	-5.05147906463837	13.3539418231482	-4.69780213599263	0.000172610049828355	0.0014443824236473	0.596748650481105	NA
6251	1426112_a_at	-5.04207829911671	6.33314849730937	-7.82965427091681	2.99998502166871e-07	1.50760929976264e-05	6.9522354852912	Cd72
11064	1435465_at	-5.03734322026244	6.58436248979856	-5.89517861985905	1.31410102655861e-05	0.000221821041349676	3.16914366567935	Kbtbd11
15460	1445226_at	-5.02992050208301	7.17476408591531	-3.45373662406943	0.00278299536616653	0.0118218241190979	-2.14327117742472	BC023969
