logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols2
-1.351469894	1417171_at	-1.351469894	5.08412294	-3.317742208	0.010209225	0.198448392	-2.95016221	Itk
-1.348959975	1460419_a_at	-1.348959975	9.660812228	-4.987603588	0.000992443	0.061071052	-0.543546583	Prkcb
-1.339395535	1424086_at	-1.339395535	7.70302445	-6.633182084	0.000146181	0.01851298	1.429123052	Oaf
-1.338705063	1417903_at	-1.338705063	5.872914573	-2.527522917	0.034713711	0.328302653	-4.183909903	Dfna5
-1.326364303	1416770_at	-1.326364303	4.344176811	-2.997708869	0.01665131	0.247212959	-3.447827561	Stk25
-1.322229923	1423024_at	-1.322229923	4.784270335	-2.130209627	0.064931736	0.407571429	-4.795184965	NA
-1.321812899	1456398_at	-1.321812899	9.461830677	-3.331470529	0.009999766	0.195722073	-2.928974534	Tug1
-1.319373533	1426544_a_at	-1.319373533	7.58579898	-2.422162878	0.040985442	0.348761439	-4.347779392	Ttc14
-1.317761338	1427256_at	-1.317761338	5.691813331	-1.019047239	0.337293284	0.720369816	-6.248500871	Vcan
-1.313424107	1444028_s_at	-1.313424107	3.542505393	-2.790723105	0.022967904	0.285343122	-3.772042952	Dock9
-1.309999977	1422748_at	-1.309999977	9.230689091	-2.633983062	0.029360654	0.309224942	-4.01759619	Zeb2
-1.309178817	1426458_at	-1.309178817	6.029300555	-3.749187632	0.00538288	0.147093054	-2.293154459	Slmap
-1.307796629	1451563_at	-1.307796629	3.658065526	-1.409965033	0.195322455	0.604617666	-5.805044707	Emr4
-1.303808522	1451047_at	-1.303808522	5.851741299	-3.423739669	0.008704377	0.185605548	-2.786999351	Itm2a
-1.301182802	1422270_a_at	-1.301182802	4.652241179	-2.951331923	0.017889908	0.256480056	-3.520386638	Il6ra
-1.300973593	1421441_at	-1.300973593	7.837657775	-7.287727564	7.48E-05	0.012286745	2.110313204	Angpt1
-1.300959407	1451913_a_at	-1.300959407	6.510559395	-3.625482535	0.006451054	0.163434283	-2.47948842	Hyou1
-1.299064722	1427262_at	-1.299064722	8.706674787	-1.606638654	0.145868689	0.546971323	-5.548785644	Xist
-1.299006667	1449310_at	-1.299006667	5.638577153	-1.204809917	0.261885078	0.667826746	-6.050141041	Ptger2
-1.297181256	1450932_s_at	-1.297181256	3.181397856	-2.98285016	0.017038151	0.250979948	-3.471066736	Dock9
-1.296722604	1448169_at	-1.296722604	3.853825409	-3.414040969	0.008831808	0.186755592	-2.80188629	Krt18
-1.294778386	1453596_at	-1.294778386	3.403416138	-2.51516362	0.035396175	0.330070522	-4.203176266	Id2
-1.285843493	1452514_a_at	-1.285843493	10.68606068	-8.63324649	2.15E-05	0.005801813	3.353072371	Kit
-1.276936057	1450639_at	-1.276936057	6.871927923	-3.183183357	0.012523844	0.215583749	-3.158615383	NA
-1.27386614	1424567_at	-1.27386614	3.649921011	-2.189152801	0.059181808	0.394313874	-4.705901933	Tspan2
-1.273326281	1450407_a_at	-1.273326281	9.015638509	-1.850392861	0.100499587	0.479120029	-5.208430914	Anp32a
-1.272112036	1438700_at	-1.272112036	6.583645201	-3.199645709	0.012213291	0.214945165	-3.13304183	Fnbp4
-1.271389617	1448929_at	-1.271389617	9.415057688	-1.968410903	0.083661398	0.450356807	-5.036558326	F13a1
-1.267618223	1417533_a_at	-1.267618223	4.734963065	-1.962427022	0.084445867	0.452387567	-5.045365762	Itgb5
-1.264324592	1434279_at	-1.264324592	10.16175451	-1.941174384	0.087289512	0.457602523	-5.076570228	NA
-1.263123865	1448548_at	-1.263123865	3.451759555	-5.306872985	0.000665376	0.048563893	-0.12967322	Tulp4
-1.259658575	1426165_a_at	-1.259658575	8.95594986	-4.421649795	0.002090223	0.088233912	-1.315330057	Casp3
-1.258445803	1452646_at	-1.258445803	5.16625447	-1.423169085	0.191588873	0.600909941	-5.788444278	Trp53inp2
-1.256941124	1427747_a_at	-1.256941124	11.84052629	-1.222481237	0.25548792	0.663377288	-6.030040689	Lcn2
-1.252468366	1427950_at	-1.252468366	5.955337074	-2.521314588	0.035054847	0.329810934	-4.193589064	Ltn1
-1.250113227	1422000_at	-1.250113227	9.333084877	-7.404603404	6.66E-05	0.01196722	2.226355767	Akr1c12
-1.246178339	1459917_at	-1.246178339	5.839464777	-1.966455876	0.083916923	0.450356807	-5.039436878	Ggnbp2
-1.246164641	1435635_at	-1.246164641	5.364903092	-3.370180961	0.009433151	0.191249526	-2.869317596	Pcmtd1
-1.244118531	1418824_at	-1.244118531	3.865748014	-3.016970761	0.016163371	0.243659647	-3.417714254	Arf6
-1.238976699	1419537_at	-1.238976699	9.434457424	-1.952449366	0.085769647	0.454300434	-5.060030571	Tfec
-1.23783669	1451475_at	-1.23783669	6.342135125	-3.332327685	0.009986839	0.195722073	-2.927652165	Plxnd1
-1.237552282	1428025_s_at	-1.237552282	6.575516888	-8.182388929	3.21E-05	0.007408294	2.958524264	Pitpnc1
-1.228296391	1420993_at	-1.228296391	4.351248615	-4.121316036	0.003163373	0.112538498	-1.744289386	B3gnt5
-1.227289465	1429410_at	-1.227289465	5.659339869	-2.324170167	0.047837001	0.363924138	-4.499248533	Eny2
-1.22695714	1422136_at	-1.22695714	5.229323568	-7.956248622	3.95E-05	0.008583268	2.752598982	Uhmk1
-1.222070751	1420923_at	-1.222070751	3.918914463	-4.337299112	0.002345056	0.094675309	-1.434481567	Usp9x
-1.221353395	1417084_at	-1.221353395	6.492877264	-1.48245875	0.175585457	0.580988088	-5.712784012	Eif4ebp2
-1.213882517	1422041_at	-1.213882517	8.145774613	-1.652460351	0.136109211	0.537531116	-5.486538571	Pilrb1
-1.212832499	1419356_at	-1.212832499	7.187348164	-2.644217763	0.028892434	0.307836848	-4.001580273	Klf7
-1.212752904	1424530_at	-1.212752904	5.609316964	-2.566616483	0.032641487	0.321193615	-4.122905822	Sec14l2
-1.211393791	1449848_at	-1.211393791	5.59489283	-3.954210876	0.00400642	0.128777132	-1.988488709	Gna14
-1.210901845	1448613_at	-1.210901845	7.212517222	-5.463893135	0.000549467	0.043070048	0.068210247	Ecm1
-1.207426488	1420994_at	-1.207426488	8.235991577	-7.930783663	4.04E-05	0.008622092	2.729062539	B3gnt5
-1.206448619	1460650_at	-1.206448619	4.456199053	-2.823089906	0.021836538	0.279112162	-3.72130381	Atp6v0a1
-1.205227947	1455831_at	-1.205227947	6.333418857	-2.400238206	0.042427642	0.353396049	-4.381758218	Fus
-1.202300585	1460356_at	-1.202300585	4.141475927	-1.902226408	0.092740496	0.470059693	-5.133435271	Esam
-1.199992367	1422928_at	-1.199992367	11.3613148	-1.004651966	0.343778282	0.725184357	-6.262826542	Elane
-1.199519143	1418891_a_at	-1.199519143	6.364408837	-1.762689632	0.115042642	0.507003277	-5.333383717	Rab3d
-1.199329578	1434484_at	-1.199329578	10.0803804	-1.471466559	0.178460109	0.583709965	-5.726946631	1100001G20Rik
-1.194327554	1418345_at	-1.194327554	7.231589458	-2.34916368	0.045987628	0.361039582	-4.460718316	NA
-1.190143008	1448330_at	-1.190143008	8.194658236	-1.755994272	0.116230381	0.510052093	-5.342815299	Gstm1
-1.187100741	1419032_at	-1.187100741	9.468979295	-2.938286622	0.018255257	0.257829868	-3.540808948	2610018G03Rik
-1.186408909	1428333_at	-1.186408909	5.456437725	-2.567632765	0.032589323	0.321193615	-4.121318774	Arxes2
-1.182513348	1421424_a_at	-1.182513348	5.689373616	-2.589787418	0.03147295	0.318473602	-4.086708139	Anpep
-1.181898963	1448700_at	-1.181898963	4.024218982	-1.158330504	0.279340455	0.679442052	-6.10202803	G0s2
-1.181469679	1451139_at	-1.181469679	6.045340985	-3.085505895	0.014544534	0.229791841	-3.310700436	Slc39a4
-1.174517385	1451492_at	-1.174517385	5.601426277	-2.873380606	0.020191307	0.268362514	-3.642479997	Sla2
-1.171956063	1438467_at	-1.171956063	3.441156591	-1.323419745	0.221392946	0.628735288	-5.911475032	Mgl2
-1.170999843	1418318_at	-1.170999843	9.576602351	-5.605719718	0.000463572	0.039730249	0.243772199	Rnf128
-1.168103417	1416801_at	-1.168103417	5.232579473	-3.4826936	0.007970418	0.176112	-2.696703661	Trpm7
