Kinase,Substrates in Input,Substrates in Database,Input Fraction,Database Fraction,Difference,P-value,Z-score,Combined Score,Substrates
CDK1,37,567,0.27007299270072993,0.12508272667107875,0.14499026602965118,5.789088801244188E-6,-1.5054283090768654,18.154766366849678,RXRA;MAPK8;ELF1;SPIB;AR;CCND1;NR5A1;CSNK2A1;DDIT3;TUBB;JUND;CDKN1A;IKBKB;ABL1;E2F1;FOSL2;ESR1;RB1;HMGA1;NCOA1;STUB1;APLP2;CEBPA;CEBPB;RARA;PIN1;NCOR2;MAPK10;FYN;MYOD1;SRC;RUNX1;RUNX2;KAT5;BRCA1;DNMT1;SIRT1
CSNK2A2,23,267,0.1678832116788321,0.05890138980807412,0.10898182187075799,8.709903443753367E-6,-1.4565350576743892,16.970162569371023,UTRN;CTNNB1;SIN3A;JUN;MAPK3;PIN1;CREBBP;SPIB;RELA;DDIT3;ATF1;ATF2;HDAC2;HDAC1;IKBKB;HSP90AB1;FOS;EGR1;HSP90AA1;ESR1;HMGA1;APLP2;SP1
JAK2,13,92,0.0948905109489051,0.020295609971321422,0.07459490097758369,9.342814803693176E-6,-1.1372815087136952,13.170746813681474,CSF3R;IFNGR1;HES1;MAPK1;MAPK3;HSPA8;PTPN6;STAT1;VAV1;BRCA1;STAT3;PTPN11;FYN
RPS6KA5,9,37,0.06569343065693431,0.00816236487977057,0.05753106577716374,5.418827526186668E-6,-1.074704552772411,13.031470937119865,ATF1;ATF2;CEBPB;RELA;CREBBP;MAPK11;STAT1;STAT3;EP300
ABL1,16,151,0.11678832116788321,0.03331127288771233,0.08347704828017088,2.3851608717081768E-5,-1.2157862917209334,12.94041457398425,MYOD1;CTNNB1;EP300;JUN;SRC;PTPN6;VAV1;BRCA1;PTPN11;ABL1;YAP1;ESR1;RB1;PRKCD;MDM2;CEBPB
MAP3K8,10,54,0.072992700729927,0.011912640635340834,0.061080060094586164,1.3324335316305561E-5,-0.9157886219618331,10.28056840737175,HSP90AB1;NFKB1;NFKB2;HSP90AA1;RELA;MAPK1;MAPK3;REL;HSPA8;ABL1
TAF1,9,42,0.06569343065693431,0.009265387160820648,0.05642804349611366,1.3209246638630914E-5,-0.8169752959792359,9.17838532591765,TBP;FOS;TAF4;RELA;RB1;GTF2B;CCND1;JUN;MDM2
SRC,24,346,0.17518248175182483,0.07632914184866535,0.09885333990315948,1.501586953381124E-4,-0.8848087660895262,7.789695212453388,CTNNB1;SYK;RXRA;PTPN11;ETS1;ETS2;AR;STAT6;STAT1;STAT3;FYN;SFPQ;SRC;PELP1;PTPN6;TRIP4;VAV1;IKBKG;ABL1;IKBKB;HSP90AB1;HSP90AA1;ESR1;PRKCD
CDK4,9,51,0.06569343065693431,0.011250827266710787,0.054442603390223526,5.128985637604809E-5,-0.670935766558856,6.6275152815534755,MYOD1;RB1;CCND1;PELP1;CEBPA;SMAD3;SMAD2;BRCA1;CDKN1A
CDK2,34,606,0.24817518248175183,0.13368630046326935,0.11448888201848248,2.906979773446326E-4,-0.7945542930774582,6.470234946030438,RXRA;MECP2;JUN;CCND1;CSNK2A1;DDIT3;EP300;ATF2;CDKN1A;E2F1;FOSL2;ESR1;RB1;HMGA1;NCOA1;NFYA;CEBPA;CEBPB;SIN3A;CREBBP;SMAD4;SMAD3;SMAD2;ETS2;NCOR1;STAT3;MYOD1;SRC;PELP1;RUNX1;PTPN6;BRCA1;FOS;MDM2
RAF1,11,84,0.08029197080291971,0.018530774321641297,0.06176119648127841,8.798605860767349E-5,-0.5768362557946746,5.386688570625781,AR;HSP90AA1;RB1;PRKCD;MAPK1;NR3C1;PIN1;TSC22D3;HSPA8;VAV1;FYN
PRKCA,29,487,0.2116788321167883,0.10743437017427752,0.10424446194251079,3.553882014692942E-4,-0.6287037337141005,4.993353564116491,SYK;MAPK9;RAC1;AR;GSK3A;GSK3B;EP300;NFE2L2;ATF2;CDKN1A;ABL1;IKBKB;E2F1;ESR1;APLP2;NFATC1;RARA;HES1;CREBBP;SMAD3;PTPN11;MYOD1;SRC;PTPN6;BRCA1;FOS;HSP90AA1;PRKCD;IL2RA
RET,8,40,0.058394160583941604,0.008824178248400618,0.04956998233554098,6.262592091254333E-5,-0.3916719279941294,3.7907306774820735,SRC;STAT3;PTPN11;MAPK1;MAPK14;MAPK3;MAPK9;MAPK8
ALK,7,25,0.051094890510948905,0.005515111405250386,0.04557977910569852,2.9228883648772266E-5,-0.3524599443874282,3.6798062982255897,HSP90AA1;RELA;STAT3;PTPN11;SFPQ;NCOA6;MDM2
IKBKE,9,60,0.06569343065693431,0.013236267372600927,0.052457163284333384,1.5715866231421258E-4,-0.41393197413691546,3.625321647586658,HSP90AB1;NFKB1;HSP90AA1;RELA;ESR1;TUBB;REL;HSPA8;STAT1
CDK9,8,38,0.058394160583941604,0.008382969335980588,0.050011191247961016,4.5503139736189784E-5,-0.349110674617434,3.49031399584745,NFKB1;PIN1;AR;RELA;CDK9;SMAD3;RB1;SMAD1
TBK1,9,59,0.06569343065693431,0.013015662916390912,0.0526777677405434,1.401022411081752E-4,-0.387512812612174,3.4384547050280134,HSP90AB1;NONO;HSP90AA1;RELA;HNRNPM;TUBB;HSPA8;SFPQ;IKBKG
JAK1,9,66,0.06569343065693431,0.01455989410986102,0.05113353654707329,3.0001951504342187E-4,-0.2882619737033647,2.3382839965661515,CSF3R;IFNGR1;SYK;STAT6;PTPN6;STAT1;BRCA1;STAT3;PTPN11
MAP3K7,11,102,0.08029197080291971,0.022501654533421574,0.05779031626949813,4.1726186494582643E-4,-0.29323485530058474,2.2818939881819014,RELA;MAPK8;TUBB;SMAD3;HDAC4;IKBKB;HSP90AB1;FOS;HSP90AA1;HSPA8;STAT3
FYN,16,216,0.11678832116788321,0.04765056254136334,0.06913775862651987,0.001106323926648903,-0.2526155290267067,1.719481288599753,CTNNB1;SYK;PTPN11;BCL3;STAT1;FYN;MAPK14;CSNK2A1;NFE2L2;SRC;PTPN6;VAV1;ABL1;HSP90AA1;PRKCD;NR3C1
PAK1,10,92,0.072992700729927,0.020295609971321422,0.05269709075860558,7.249279823159136E-4,-0.16174848223333613,1.1693506631693489,ELF3;CSNK2A2;CSNK2A1;ESR1;PRKCD;RAC1;SMAD4;SMAD2;SMAD1;ABL1
EGFR,17,247,0.12408759124087591,0.054489300683873816,0.06959829055700209,0.0016489967140008413,-0.08420783797838724,0.5395691513465093,CTNNB1;SYK;MAPK1;PTPN11;ELF3;AR;CCND1;STAT1;STAT3;SRC;PTPN6;TRIP4;VAV1;FOS;HSP90AA1;ESR1;CEBPB
CDK6,7,25,0.051094890510948905,0.005515111405250386,0.04557977910569852,2.9228883648772266E-5,-0.019786818517950118,0.2065813734685384,CTNNB1;RUNX1;CEBPA;AR;RB1;CDKN1A;CCND1
PRKG1,2,114,0.014598540145985401,0.02514890800794176,-0.010550367861956358,0.8608757511731737,9.574326886523426,-1.4342829253229865,ATF2;NFATC1
SYK,9,85,0.06569343065693431,0.018751378777851314,0.046942051879083,0.001585689571751749,0.24856868469476912,-1.6024566645356726,CSF3R;SYK;MAPK3;SRC;PTPN6;STAT1;VAV1;STAT3;FYN
MAP3K14,12,145,0.08759124087591241,0.03198764615045224,0.05560359472546017,0.0020026037756582147,0.2603520238603108,-1.6176470672373127,RARA;MAPK3;HNRNPM;TUBB;IKBKG;IKBKB;HSP90AB1;NFKB2;HSP90AA1;STUB1;HSPA8;SFPQ
GSK3A,7,44,0.051094890510948905,0.009706596073240679,0.04138829443770822,6.313262126315549E-4,0.22461492781802475,-1.6548926750134512,CTNNB1;BCL3;NFATC1;CEBPA;CCND1;GSK3A;JUN
ERBB2,11,125,0.08029197080291971,0.02757555702625193,0.052716413776667775,0.0019654683339972783,0.3117461331252783,-1.942809609293888,CTNNB1;SYK;SRC;VAV1;PTPN11;NCOR1;HSP90AA1;ESR1;STUB1;STAT1;STAT3
IRAK1,7,39,0.051094890510948905,0.008603573792190603,0.042491316718758304,3.298092279187203E-4,0.25128316662998995,-2.0145361839259763,SUMO1;IRAK1;HSP90AA1;STAT3;MAPK14;JUN;IKBKG
RPS6KA4,6,10,0.043795620437956206,0.0022060445621001545,0.04158957587585605,3.5930867153665532E-6,0.1908656320112027,-2.392786788732616,MAPK1;FOS;MAPK14;RELA;MAPK3;ATF1
PTK2B,8,70,0.058394160583941604,0.01544231193470108,0.04295184864924052,0.0018563376465125252,0.3880389017704268,-2.4404347580053325,SYK;PRKCD;SRC;PTPN6;VAV1;STAT3;PTPN11;FYN
CDK7,7,31,0.051094890510948905,0.006838738142510479,0.044256152368438426,9.459163573557679E-5,0.27448043582648163,-2.5433196620825456,E2F1;RARA;AR;ESR1;SMAD1;BRCA1;NR5A1
MAP2K3,6,20,0.043795620437956206,0.004412089124200309,0.039383531313755896,8.106050310717406E-5,0.2850855723332369,-2.6855958164129223,SMAD4;SMAD3;SMAD2;SMAD1;MAPK14;MAPK3
RPS6KB1,7,48,0.051094890510948905,0.010589013898080741,0.04050587661286816,0.0010036526573235613,0.41281733651514135,-2.850136002497568,FOS;ESR1;MAPK1;MDM2;PIN1;RAC1;GSK3B
FGFR1,1,50,0.0072992700729927005,0.011030222810500772,-0.003730952737508071,0.7827795150342656,11.869764459312734,-2.9069553191277833,CREBBP
PRKD1,7,54,0.051094890510948905,0.011912640635340834,0.039182249875608074,0.0018642602685854897,0.5804114859212068,-3.6478228913094983,CTNNB1;SYK;JUN;MAPK9;MAPK8;SRC;ABL1
PRKACA,22,395,0.16058394160583941,0.0871387602029561,0.07344518140288331,0.004473169150031065,0.713443914886852,-3.859487681212934,CTNNB1;RXRA;CCND1;GSK3A;GSK3B;RELA;EP300;ATF1;YAP1;ESR1;RB1;NR3C1;NFATC1;CEBPB;RARA;PIN1;CREBBP;NFKB1;FYN;SRC;FOS;HSP90AA1
MAP3K1,11,139,0.08029197080291971,0.030664019413192148,0.04962795138972756,0.004235872948091984,0.7837827031388158,-4.282718676440751,MAPK1;MAPK8;HNRNPM;TUBB;ETS2;HSP90AB1;HSP90AA1;ESR1;UBC;HSPA8;STAT3
ROCK1,1,44,0.0072992700729927005,0.009706596073240679,-0.0024073260002479783,0.7398060807097019,14.309219477507627,-4.312329125097468,SMAD2
RPS6KA1,8,75,0.058394160583941604,0.01654533421575116,0.04184882636819044,0.0027618068972991654,0.8246067824847847,-4.858476079395209,FOS;SYK;ESR1;MAPK1;MAPK3;CEBPB;CREBBP;GSK3B
CSNK1A1,3,99,0.021897810218978103,0.02183984116479153,5.796905418657336E-5,0.5808274608326988,9.637111828129733,-5.235857654405426,CTNNB1;ATF1;KPNA1
MAPKAPK5,6,20,0.043795620437956206,0.004412089124200309,0.039383531313755896,8.106050310717406E-5,0.5573198344506526,-5.250128245897617,MAPK11;ATF2;MAPK1;MAPK14;JUN;MAPK9
RPS6KA3,20,365,0.145985401459854,0.08052062651665563,0.06546477494319837,0.007979952058396274,1.2315060303165335,-5.949187502271568,HES1;MAPK1;MAPK3;CREBBP;SMAD3;SMAD2;AR;CCND1;STAT3;GSK3A;GSK3B;SRC;HDAC4;CDKN1A;E2F1;FOS;ESR1;MDM2;REL;CEBPB
BMPR2,1,38,0.0072992700729927005,0.008382969335980588,-0.0010836992629878871,0.6884051018599118,16.121107011192315,-6.0192635256176406,TUBB
MAP2K1,6,39,0.043795620437956206,0.008603573792190603,0.035192046645765605,0.0018139945783838634,0.9588034752998184,-6.0521822275857815,MYOD1;MAPK1;EP300;GSK3B;MAPK14;MAPK3
PRKCG,2,61,0.014598540145985401,0.013456871828810942,0.0011416683171744588,0.5566666729265345,10.611806508954334,-6.2162758194915595,GSK3A;GSK3B
PRKACB,4,120,0.029197080291970802,0.026472534745201854,0.002724545546768948,0.4965249054081553,9.400561137714426,-6.581536231821144,SRC;SMAD3;SMAD2;EGR1
KDR,6,42,0.043795620437956206,0.009265387160820648,0.03453023327713556,0.0025432217822530263,1.1430491495940844,-6.828945491524836,CTNNB1;PTPN6;HSP90AA1;STAT1;PTPN11;FYN
MTOR,3,86,0.021897810218978103,0.018971983234061327,0.002925826984916776,0.4880089081258148,9.688119513676464,-6.950466385980362,JUN;STAT3;DNMT1
CSNK1D,8,85,0.058394160583941604,0.018751378777851314,0.039642781806090294,0.005580335985155514,1.3913835657474092,-7.219202385477168,CTNNB1;SPIB;YAP1;HIF1A;MDM2;PRKDC;IKBKG;DNMT1
PDK1,1,31,0.0072992700729927005,0.006838738142510479,4.605319304822218E-4,0.6155831927782369,15.957682026437054,-7.742430819513457,PRKCD
CAMK2A,4,105,0.029197080291970802,0.02316346790205162,0.006033612389919181,0.39804307874475614,8.52185834656094,-7.85029365324173,SMAD2;ETS1;ETS2;CEBPB
PRKCB,16,283,0.11678832116788321,0.06243106110743437,0.05435726006044884,0.013364855834998898,1.9250722045951303,-8.306930500673968,CTNNB1;MAPK9;PTPN11;NFKB2;STAT3;GSK3A;GSK3B;ATF2;IKBKB;HSP90AB1;RB1;HMGA1;NCOA6;PRKDC;IL2RA;CEBPB
BMPR1B,3,77,0.021897810218978103,0.01698654312817119,0.0049112670908069145,0.4184427923812219,10.143769145250037,-8.83740480172339,STUB1;SMAD2;SMAD1
FLT1,5,23,0.0364963503649635,0.0050739024928303554,0.03142244787213314,0.0011519284172344256,1.3215794249841935,-8.942226461995944,STAT1;STAT3;CTNNB1;PTPN11;FYN
MAPK10,9,121,0.06569343065693431,0.026693139201411867,0.039000291455522446,0.013499109345460876,2.1150778092440152,-9.105688249846104,MYOD1;RXRA;JUN;HMGA1;NR3C1;APLP2;NFATC1;CEBPB;MAPK10
NUAK1,1,31,0.0072992700729927005,0.006838738142510479,4.605319304822218E-4,0.6155831927782369,18.98863522697144,-9.21300439238217,HSP90AA1
CSNK2B,6,43,0.043795620437956206,0.009485991617030664,0.034309628820925545,0.0028294564844958906,1.6348491429778613,-9.592756318258028,CTNNB1;PIN1;CSNK2A1;ESR1;BRCA1;CDKN1A
TEC,1,25,0.0072992700729927005,0.005515111405250386,0.0017841586677423147,0.5398780417437656,15.883920621408476,-9.791039493376113,VAV1
LYN,6,144,0.043795620437956206,0.03176704169424222,0.012028578743713984,0.2768473347712045,7.644561820936942,-9.817827136048223,CSNK2A1;CSF3R;SYK;PTPN6;ABL1;PRKCD
RIPK1,6,54,0.043795620437956206,0.011912640635340834,0.03188297980261537,0.0077881768662966255,2.075852708945564,-10.078573127914607,HSP90AB1;NFKB1;HSP90AA1;TUBB;HSPA8;IKBKG
TGFBR1,8,166,0.058394160583941604,0.03662033973086257,0.021773820853079037,0.13742429549137472,5.117376923417605,-10.156366336610501,CTNNB1;SMAD4;SMAD3;SMAD2;SMAD1;PML;STUB1;STAT1
CSNK1E,8,148,0.058394160583941604,0.03264945951908228,0.02574470106485932,0.08637428875520016,4.167899523181839,-10.207457809821662,CTNNB1;HDAC2;HDAC1;DNMT1;HSP90AB1;NFKB2;HSP90AA1;ESR1
MAP3K3,9,193,0.06569343065693431,0.04257666004853298,0.02311677060840133,0.13736702053720906,5.17520561894712,-10.27329525680193,TUBB;BRCA1;IKBKG;IKBKB;HSP90AB1;HSP90AA1;UBC;STUB1;HSPA8
PRKD2,1,27,0.0072992700729927005,0.005956320317670417,0.0013429497553222834,0.5666280380281722,18.130974013990873,-10.299339823924544,RXRA
CDK5,7,103,0.051094890510948905,0.02272225898963159,0.028372631521317315,0.041725264533826203,3.3400665381543684,-10.610217256517751,CTNNB1;SRC;ABL1;NR3C1;MAPK10;STAT3;FYN
INSR,9,175,0.06569343065693431,0.0386057798367527,0.027087650820181608,0.08979903093580763,4.475381704132113,-10.786480376623986,SYK;SRC;PTPN6;SMAD2;VAV1;PTPN11;ABL1;HMGA1;FYN
ERBB3,3,61,0.021897810218978103,0.013456871828810942,0.008440938390167161,0.28940524060312833,8.714160901336864,-10.804926489966125,SYK;SRC;VAV1
KIT,6,59,0.043795620437956206,0.013015662916390912,0.030779957521565295,0.011407788823882966,2.423641279497687,-10.84205971691659,SRC;PTPN6;FLT3;STAT1;PTPN11;ABL1
PTK2,7,95,0.051094890510948905,0.020957423339951466,0.03013746717099744,0.02931520520648635,3.086682578967208,-10.89490591932759,SYK;PIAS1;SRC;SUMO1;STAT1;PTPN11;FYN
TRIM24,7,95,0.051094890510948905,0.020957423339951466,0.03013746717099744,0.02931520520648635,3.102752020867842,-10.951625408035783,RARA;AR;RXRA;ESR1;PML;NR3C1;SUMO1
RIPK3,6,95,0.043795620437956206,0.020957423339951466,0.02283819709800474,0.0750531297737943,4.267295207080163,-11.050412791324945,HSP90AB1;NONO;HSP90AA1;UBC;TUBB;HSPA8
IGF1R,9,144,0.06569343065693431,0.03176704169424222,0.03392638896269209,0.03476987528818798,3.2983799063763435,-11.079271034288674,SRC;VAV1;PTPN11;ETS1;ESR1;PRKCD;UBC;MDM2;STAT3
AURKB,2,43,0.014598540145985401,0.009485991617030664,0.005112548528954737,0.3824669155477737,11.608757114842732,-11.157328825184806,PIN1;RB1
PLK1,6,92,0.043795620437956206,0.020295609971321422,0.023500010466634785,0.06684562150460628,4.22330467727554,-11.42559955707206,CTNNB1;YY1;MDM2;PIN1;TUBB;IKBKB
MAP2K4,5,23,0.0364963503649635,0.0050739024928303554,0.03142244787213314,0.0011519284172344256,1.7008234774107416,-11.508312265884587,RXRA;MAPK10;MAPK14;MAPK9;MAPK8
PRKCE,5,70,0.0364963503649635,0.01544231193470108,0.02105403843026242,0.06803971595396249,4.354443400968224,-11.703279402200005,MAPK1;MAPK3;SRC;STAT3;FYN
RPS6KA2,5,21,0.0364963503649635,0.004632693580410324,0.031863656784553177,8.082270805730969E-4,1.6501945200109662,-11.75048648503363,ESR1;MAPK1;FOS;GSK3B;MAPK3
TTN,1,26,0.0072992700729927005,0.005735715861460402,0.0015635542115322986,0.5534518376746008,19.942776841417345,-11.797758787821422,FHL2
ILK,1,25,0.0072992700729927005,0.005515111405250386,0.0017841586677423147,0.5398780417437656,19.3005684025558,-11.89710223175833,GSK3A
HCK,4,77,0.029197080291970802,0.01698654312817119,0.012210537163799613,0.21315415121588988,7.752566786767929,-11.983449952201315,CSF3R;VAV1;STAT3;ABL1
PDGFRB,5,62,0.0364963503649635,0.013677476285020957,0.02281887407994254,0.045704954612093125,3.968192547728772,-12.244050844855408,SRC;STAT1;STAT3;PTPN11;FYN
ACVR1,5,70,0.0364963503649635,0.01544231193470108,0.02105403843026242,0.06803971595396249,4.558338961868455,-12.251282096999782,RXRA;CREBBP;SMAD1;STAT1;IKBKB
PRKAA1,2,41,0.014598540145985401,0.009044782704610633,0.005553757441374768,0.3612303195608689,12.165698331537541,-12.387594826695478,RB1;EP300
ATR,6,63,0.043795620437956206,0.013898080741230973,0.029897539696725234,0.015056236634181841,2.9681717539570474,-12.454338795888038,E2F1;MDM2;PML;PRKDC;BRCA1;SP1
DYRK1A,1,22,0.0072992700729927005,0.004853298036620339,0.002445972036372361,0.49665023386329904,18.088743491014945,-12.65975543889054,SIRT1
SGK1,5,76,0.0364963503649635,0.016765938671961175,0.019730411693002325,0.0881427670574046,5.2248077387222605,-12.689999588050892,CTNNB1;MAPK1;GSK3A;GSK3B;IKBKB
FES,1,23,0.0072992700729927005,0.0050739024928303554,0.002225367580162345,0.5114896825277243,19.231948492127,-12.893634163620003,STAT3
PDGFRA,5,31,0.0364963503649635,0.006838738142510479,0.02965761222245302,0.0036612558526685412,2.3526029767767653,-13.197982861132864,SRC;STAT1;PRKCD;STAT3;PTPN11
MET,5,38,0.0364963503649635,0.008382969335980588,0.028113381028982913,0.00793662580066534,2.76518539003066,-13.37317500602977,SRC;CTNNB1;VAV1;STAT3;PTPN11
BTK,4,59,0.029197080291970802,0.013015662916390912,0.01618141737557989,0.11237242721530408,6.133349960927278,-13.40711465754194,SYK;IRAK1;RELA;VAV1
PRKCH,5,17,0.0364963503649635,0.0037502757555702626,0.03274607460939324,3.5562189541416656E-4,1.6893481121135985,-13.416198735845951,SRC;PTPN11;GSK3A;FYN;GSK3B
BCR,5,48,0.0364963503649635,0.010589013898080741,0.025907336466882758,0.018751683935507638,3.4150472115983264,-13.579838661791992,SRC;PTPN6;VAV1;PTPN11;ABL1
PDPK1,3,48,0.021897810218978103,0.010589013898080741,0.011308796320897362,0.18752349668558257,8.174974240368348,-13.683689835353368,HSP90AA1;PRKCD;SRC
MAPKAPK2,5,40,0.0364963503649635,0.008824178248400618,0.027672172116562883,0.009614400539638128,2.9778103528060496,-13.830420078196003,ESR1;DDIT3;NCOA1;MAPK14;MDM2
PIM1,5,27,0.0364963503649635,0.005956320317670417,0.030540030047293082,0.002148252144616144,2.2590768404163426,-13.877736572720103,NFATC1;HSP90AA1;RELA;CDKN1A;MDM2
ADRBK1,5,56,0.0364963503649635,0.012353849547760865,0.024142500817202636,0.032315254809939825,4.0497816985862025,-13.899725036607759,PRKCD;MAPK3;MDM2;SRC;MAPK14
