ATF4,15,2647,58,199344,16.323506952727797
ATF7,6,2647,17,199344,12.234875355366169
MAPK11,8,2647,56,199344,8.471388332633742
IKBKG,49,2647,328,199344,21.53573401855744
MYH10,7,2647,52,199344,7.644017093477717
SP4,6,2647,6,199344,21.11531295657846
SP3,23,2647,28,199344,37.359265760417614
IKBKB,44,2647,150,199344,29.965114976385383
SP1,91,2647,192,199344,55.76697591450102
BTRC,16,2647,83,199344,14.286069438181809
NR3C1,48,2647,201,199344,27.93345807834872
SOX8,4,2647,14,199344,8.905440691164202
NFATC2,9,2647,46,199344,10.806082151398728
CDKN2A,15,2647,91,199344,12.630568884886472
KIAA1967,11,2647,43,199344,13.894300698989655
HSPA9,17,2647,67,199344,17.194697943270782
GATA2,11,2647,27,199344,17.891528397794588
HOXC8,3,2647,16,199344,6.08820035256289
HSPA5,19,2647,118,199344,14.020442204618382
HSPA8,39,2647,182,199344,23.690517773217586
POU2F1,19,2647,56,199344,21.313191275963902
HNRNPM,8,2647,54,199344,8.65841228012346
DDX21,6,2647,45,199344,7.035792807475336
REL,43,2647,64,199344,46.02954688954865
MYOD1,24,2647,75,199344,23.20609708915846
PPP4C,6,2647,45,199344,7.035792807475336
HMGA1,20,2647,62,199344,21.276786279954194
TAF4,6,2647,74,199344,5.0955265953278746
HMGA2,8,2647,16,199344,17.00857008947349
EEF1A2,7,2647,33,199344,9.979157120374218
CDK9,17,2647,103,199344,13.456491695600143
JUNB,13,2647,36,199344,18.232608642936498
TEAD2,1,2647,3,199344,4.84297552686387
TAF1,16,2647,135,199344,10.682549365168923
BRCA1,50,2647,213,199344,28.23701353171536
CDK2,23,2647,144,199344,15.35250246117917
MAFK,8,2647,18,199344,15.981148207754389
MATR3,8,2647,35,199344,11.127331052976777
COMMD5,4,2647,5,199344,15.368565107112367
COMMD6,3,2647,3,199344,14.930780978472795
HDAC3,46,2647,158,199344,30.512864339130253
COMMD7,3,2647,3,199344,14.930780978472795
COMMD8,4,2647,5,199344,15.368565107112367
COMMD1,14,2647,28,199344,22.500223306779233
COMMD2,5,2647,5,199344,19.27555535849854
HDAC2,39,2647,211,199344,21.77074943535845
COMMD4,4,2647,5,199344,15.368565107112367
PLK2,13,2647,60,199344,13.763488426114266
HDAC1,69,2647,344,199344,30.34945645255369
TDG,14,2647,31,199344,21.32130003590652
ABL1,21,2647,310,199344,8.377468073662962
HMGB1,19,2647,89,199344,16.50047203601667
TBK1,25,2647,91,199344,21.788695290166718
DNMT1,10,2647,45,199344,12.245113142656903
COMMD10,5,2647,6,199344,17.548735135516814
ATF2,27,2647,76,199344,26.045978692814383
ATF3,11,2647,28,199344,17.54720915556644
SRF,26,2647,80,199344,24.35785304028079
TBP,41,2647,153,199344,27.52288657356435
TERT,9,2647,37,199344,12.220510492863976
TUBB,20,2647,107,199344,15.691422934967902
JUND,18,2647,36,199344,25.51285513421023
RPS27A,18,2647,163,199344,10.835973499405084
RUNX1,22,2647,64,199344,23.096770442036377
HOXA9,5,2647,14,199344,11.240313953587867
DNAJA1,6,2647,55,199344,6.207692436428759
DNAJA3,12,2647,40,199344,15.842273409535457
PRKACA,21,2647,223,199344,10.55320874742941
HSP90AA1,46,2647,226,199344,24.988025427161954
SOX10,5,2647,27,199344,7.803722946185663
EGR1,15,2647,23,199344,26.768311741932575
PDCD11,3,2647,4,199344,12.872432939500987
RB1,59,2647,199,199344,34.902218570270854
BANP,5,2647,8,199344,15.115622246166923
ESR2,39,2647,358,199344,15.812450959261218
PPP1R13L,3,2647,5,199344,11.46157485572619
ESR1,92,2647,579,199344,30.610891913721396
NCOA3,34,2647,94,199344,29.512009894900054
NCOA1,30,2647,77,199344,28.849856117377303
NCOA6,28,2647,78,199344,26.672808132526622
SPTBN1,15,2647,74,199344,14.235690407430182
SKI,11,2647,31,199344,16.61404490428601
UBB,20,2647,132,199344,13.875138669641434
UBC,63,2647,537,199344,21.062713672248226
MDM4,13,2647,34,199344,18.800989028793765
MDM2,40,2647,185,199344,24.114365978094355
NRF1,3,2647,9,199344,8.388279672340875
KPNA3,4,2647,22,199344,6.906224655578137
CLTC,18,2647,113,199344,13.559994347217495
USP9X,9,2647,23,199344,15.838450156435648
Q8WUL7,2,2647,8,199344,5.849381253326316
DPF2,6,2647,19,199344,11.519806564008459
CRX,5,2647,17,199344,10.116012395550595
HCFC1,17,2647,66,199344,17.338750363793842
PDE8A,7,2647,8,199344,21.293116241393996
CEBPD,11,2647,22,199344,19.944316299931963
CEBPB,35,2647,75,199344,34.30268308592828
KAT2B,27,2647,121,199344,20.167576023397178
CEBPA,33,2647,70,199344,33.48760262246352
ZBTB7B,2,2647,5,199344,7.554584604340014
DACH1,9,2647,15,199344,19.85202998487168
NCL,20,2647,83,199344,18.121801607736373
UBE2I,35,2647,210,199344,19.41908138606376
SIRT1,17,2647,65,199344,17.486004989855893
IRF8,8,2647,22,199344,14.356562738066037
AKAP8,6,2647,18,199344,11.862818877603008
CARM1,14,2647,46,199344,17.24656485517808
IRF9,9,2647,30,199344,13.71981122635642
NFYA,14,2647,34,199344,20.299251396084358
IRF2,11,2647,20,199344,20.969654585759294
RXRA,29,2647,112,199344,22.711882933100895
IRF3,11,2647,52,199344,12.490042082210808
IRF1,19,2647,30,199344,29.670032136230265
PRKCZ,15,2647,127,199344,10.320999252035563
HSP90AB1,28,2647,131,199344,20.044481625821632
PRKDC,31,2647,127,199344,22.724533551271858
TUBA1A,10,2647,72,199344,9.311485099676187
APLP2,6,2647,36,199344,8.040263555153272
STUB1,17,2647,82,199344,15.350488771603432
CAD,10,2647,38,199344,13.457038041943354
TSC22D3,5,2647,11,199344,12.78571515674639
TIMM50,9,2647,39,199344,11.865888924435511
FOS,49,2647,166,199344,31.73071012108703
MEN1,18,2647,50,199344,21.418696528065563
CHUK,38,2647,139,199344,26.790428455504504
TNIP2,7,2647,13,199344,16.542824142163223
CSNK2A2,21,2647,97,199344,17.485244880507217
CSNK2A1,41,2647,223,199344,22.253721489414303
ZBTB7A,13,2647,15,199344,28.874837478307892
