Kinase,Substrates in Input,Substrates in Database,Input Fraction,Database Fraction,Difference,P-value,Z-score,Combined Score,Substrates
CAMK2A,5,105,0.07042253521126761,0.02316346790205162,0.04725906730921599,0.02654217996587803,0.9794249060253726,-3.554352684678067,SRF;SMAD2;ETS1;MYOG;CEBPB
MAP3K8,4,54,0.056338028169014086,0.011912640635340834,0.044425387533673255,0.011776067792296653,0.8145836551651618,-3.6181247845502167,NFKB1;CDK1;MAPK1;HSPA1A
TBK1,1,59,0.014084507042253521,0.013015662916390912,0.0010688441258626096,0.6088114140617135,7.323832688076832,-3.634427979692664,HSPA1A
AURKA,4,51,0.056338028169014086,0.011250827266710787,0.045087200902303295,0.009798742405809507,0.7946492874441308,-3.675651254487261,TP53;PML;BRCA1;GSK3B
ADRBK1,1,56,0.014084507042253521,0.012353849547760865,0.001730657494492657,0.5898947297825899,7.126768510899234,-3.761588112284724,MDM2
CSNK2B,4,43,0.056338028169014086,0.009485991617030664,0.046852036551983424,0.005619687393087704,0.7301674652241004,-3.7833475632416333,CSNK2A1;ESR1;TP53;BRCA1
CSNK1A1,2,99,0.028169014084507043,0.02183984116479153,0.006329172919715513,0.4646617686189444,5.554590267058019,-4.257290811055658,TP53;MDM4
FGFR1,1,50,0.014084507042253521,0.011030222810500772,0.00305428423175275,0.5493152915208199,7.159411684911118,-4.2890796885180515,CREBBP
BCR,1,48,0.014084507042253521,0.010589013898080741,0.00349549314417278,0.5349283272268247,7.001914303744469,-4.380555193537955,TP53
CSNK1E,3,148,0.04225352112676056,0.03264945951908228,0.00960406160767828,0.41359183598087174,5.028268986381032,-4.4393364755310945,HDAC1;ESR1;TP53
PAK2,1,48,0.014084507042253521,0.010589013898080741,0.00349549314417278,0.5349283272268247,7.169288936138102,-4.4852685309757385,JUN
RIPK3,2,95,0.028169014084507043,0.020957423339951466,0.007211590744555577,0.44381145021060053,5.603290231686397,-4.551863460922384,UBC;HSPA1A
IKBKE,4,60,0.056338028169014086,0.013236267372600927,0.04310176079641316,0.016461475937504036,1.1234389838495582,-4.613663296437731,NFKB1;CUL1;ESR1;HSPA1A
JAK2,2,92,0.028169014084507043,0.020295609971321422,0.007873404113185621,0.42789222868805293,5.482715333052591,-4.654188869025473,MAPK1;BRCA1
LYN,3,144,0.04225352112676056,0.03176704169424222,0.01048647943251834,0.3968099373319979,5.23114265674553,-4.83513396406001,CSNK2A1;CDK1;CDK2
PLK3,4,18,0.056338028169014086,0.003970880211780278,0.05236714795723381,3.080210150854515E-4,0.617430926869137,-4.992140542553173,TP53;ATF2;MAPK1;JUN
RAF1,2,84,0.028169014084507043,0.018530774321641297,0.009638239762865746,0.38437176029136966,5.355864171120632,-5.120983117274731,RB1;MAPK1
FGFR3,1,44,0.014084507042253521,0.009706596073240679,0.004377910969012843,0.5047825832886851,7.61730282869165,-5.207397465205878,ATF3
EGFR,5,247,0.07042253521126761,0.054489300683873816,0.015933234527393793,0.3479857786999557,4.945925866018244,-5.220888015919762,XRCC6;MAPK1;FOS;ESR1;CEBPB
ERBB2,3,125,0.04225352112676056,0.02757555702625193,0.014677964100508631,0.316030246497897,4.8236415069991665,-5.556436357577752,CDK1;ESR1;NCOA3
MAP3K1,5,139,0.07042253521126761,0.030664019413192148,0.03975851579807546,0.07011230797756637,2.100989234620732,-5.583708584385835,MAPK1;MAPK8;HSPA1A;ESR1;UBC
TGFBR1,5,166,0.07042253521126761,0.03662033973086257,0.03380219548040504,0.12253908882254903,2.687582411855711,-5.6421095043551155,SMAD4;SMAD3;SMAD2;ASH2L;PML
WEE1,4,18,0.056338028169014086,0.003970880211780278,0.05236714795723381,3.080210150854515E-4,0.7065846285850127,-5.71297876021642,CDK1;SMAD3;CDK2;CSNK2A1
ROCK1,1,44,0.014084507042253521,0.009706596073240679,0.004377910969012843,0.5047825832886851,8.476762850926194,-5.79494794624651,SMAD2
MAPK10,4,121,0.056338028169014086,0.026693139201411867,0.02964488896760222,0.12598758259355503,2.836881654832916,-5.876804398449526,JUN;TP53;HMGA1;CEBPB
IGF1R,5,144,0.07042253521126761,0.03176704169424222,0.03865549351702539,0.07865771761207983,2.325914762373725,-5.913986073332241,ETS1;CDK1;ESR1;UBC;MDM2
SGK1,2,76,0.028169014084507043,0.016765938671961175,0.011403075412545868,0.33955298468269846,5.544125623542138,-5.988350226783223,MAPK1;GSK3B
TRIM24,4,95,0.056338028169014086,0.020957423339951466,0.03538060482906262,0.06549128208863543,2.2083965054692385,-6.019731650498174,RARA;ESR1;PML;HSPA1A
PRKACB,4,120,0.056338028169014086,0.026472534745201854,0.029865493423812232,0.12332111585268977,2.9174155254975807,-6.106044581382255,XRCC6;SMAD3;SMAD2;TP53
EPHB2,1,38,0.014084507042253521,0.008382969335980588,0.005701537706272934,0.45591750067448006,8.253041975306884,-6.482297394069944,FOS
PLK1,3,92,0.04225352112676056,0.020295609971321422,0.02195791115543914,0.17993994760607987,4.0063207718676415,-6.87136939144899,YY1;TP53;MDM2
IRAK1,1,39,0.014084507042253521,0.008603573792190603,0.005480933250062919,0.4643796819341832,8.970111881883346,-6.8805492678748434,JUN
PRKD1,3,54,0.04225352112676056,0.011912640635340834,0.03034088049141973,0.05691788250404958,2.442009964945537,-6.999156379229648,JUN;MAPK9;MAPK8
GSK3A,3,44,0.04225352112676056,0.009706596073240679,0.03254692505351989,0.03514026320787687,2.095190544224627,-7.01555216379334,CEBPA;TP53;JUN
PRKCG,2,61,0.028169014084507043,0.013456871828810942,0.0147121422556961,0.25356762343319417,5.165984367846319,-7.088374918414349,PA2G4;GSK3B
NTRK3,3,19,0.04225352112676056,0.004191484667990294,0.038062036458770265,0.004386486006211994,1.3428405279793876,-7.290585818345202,FOS;MAPK1;JUN
ALK,3,25,0.04225352112676056,0.005515111405250386,0.03673840972151018,0.008735168013947633,1.5507473826190097,-7.3511599477188705,TP53;NCOA6;MDM2
MAP2K1,3,39,0.04225352112676056,0.008603573792190603,0.03364994733456996,0.02626708548996332,2.0878643564182267,-7.598654184313529,MAPK1;EP300;GSK3B
ITK,1,31,0.014084507042253521,0.006838738142510479,0.007245768899743043,0.39287695948345563,8.326123586901206,-7.77875420037217,SMAD4
RET,3,40,0.04225352112676056,0.008824178248400618,0.03342934287835994,0.027931702348188304,2.1753063615545507,-7.783230826507966,MAPK1;MAPK9;MAPK8
CAMK2G,3,40,0.04225352112676056,0.008824178248400618,0.03342934287835994,0.027931702348188304,2.1870831636043833,-7.825368141220012,CEBPB;SMAD4;SMAD3
PRKAA1,3,41,0.04225352112676056,0.009044782704610633,0.03320873842214993,0.02965149161240874,2.2622935275996316,-7.959298022357952,TP53;RB1;EP300
EIF2AK2,3,42,0.04225352112676056,0.009265387160820648,0.032988133965939914,0.03142630838720232,2.3532959954050297,-8.14266274812634,HSPA1A;CDK1;TP53
RIPK1,2,54,0.028169014084507043,0.011912640635340834,0.01625637344916621,0.2134852596932053,5.365841895544886,-8.285865928131432,NFKB1;HSPA1A
MAPK11,3,27,0.04225352112676056,0.005956320317670417,0.036297200809090144,0.010590628082503993,1.868435815596559,-8.497245893006738,E2F1;ATF2;JUN
TGFBR2,3,37,0.04225352112676056,0.00816236487977057,0.034091156246989995,0.023103755916758686,2.2748438503581103,-8.571065849597018,PML;SMAD4;SMAD3
RIPK2,2,48,0.028169014084507043,0.010589013898080741,0.017580000186426303,0.1797177125918092,5.023583665114401,-8.622317858711838,HSPA1A;SMAD4
CSK,2,47,0.028169014084507043,0.010368409441870726,0.017800604642636317,0.17417373421691565,5.054057811730526,-8.832986972962487,CREBBP;RB1
MAP2K3,3,20,0.04225352112676056,0.004412089124200309,0.03784143200256025,0.004989176675300868,1.6866030311585696,-8.939813018141285,SMAD4;SMAD3;SMAD2
