Term	P-value	Genes
HMDB09170	0.1297157844641137	PLD3
HMDB09152	0.1297157844641137	PLD3
HMDB09153	0.1297157844641137	PLD3
HMDB09150	0.1297157844641137	PLD3
HMDB09151	0.1297157844641137	PLD3
HMDB09156	0.1297157844641137	PLD3
HMDB09157	0.1297157844641137	PLD3
HMDB09154	0.1297157844641137	PLD3
HMDB09155	0.1297157844641137	PLD3
HMDB09158	0.1297157844641137	PLD3
HMDB09159	0.1297157844641137	PLD3
HMDB09160	0.1297157844641137	PLD3
HMDB09148	0.1297157844641137	PLD3
HMDB09147	0.1297157844641137	PLD3
HMDB09149	0.1297157844641137	PLD3
HMDB09144	0.1297157844641137	PLD3
HMDB09143	0.1297157844641137	PLD3
HMDB09146	0.1297157844641137	PLD3
HMDB09145	0.1297157844641137	PLD3
HMDB09140	0.1297157844641137	PLD3
HMDB09142	0.1297157844641137	PLD3
HMDB09141	0.1297157844641137	PLD3
HMDB09139	0.1297157844641137	PLD3
HMDB09138	0.1297157844641137	PLD3
HMDB09137	0.1297157844641137	PLD3
HMDB09136	0.1297157844641137	PLD3
HMDB09135	0.1297157844641137	PLD3
HMDB09134	0.1297157844641137	PLD3
HMDB09133	0.1297157844641137	PLD3
HMDB09132	0.1297157844641137	PLD3
HMDB09131	0.1297157844641137	PLD3
HMDB09130	0.1297157844641137	PLD3
HMDB09126	0.1297157844641137	PLD3
HMDB09125	0.1297157844641137	PLD3
HMDB09128	0.1297157844641137	PLD3
HMDB09127	0.1297157844641137	PLD3
HMDB09129	0.1297157844641137	PLD3
HMDB09120	0.1297157844641137	PLD3
HMDB09122	0.1297157844641137	PLD3
HMDB09121	0.1297157844641137	PLD3
HMDB09124	0.1297157844641137	PLD3
HMDB09123	0.1297157844641137	PLD3
HMDB09117	0.1297157844641137	PLD3
HMDB09116	0.1297157844641137	PLD3
HMDB09115	0.1297157844641137	PLD3
HMDB09114	0.1297157844641137	PLD3
HMDB09119	0.1297157844641137	PLD3
HMDB09118	0.1297157844641137	PLD3
HMDB09113	0.1297157844641137	PLD3
HMDB09112	0.1297157844641137	PLD3
HMDB09111	0.1297157844641137	PLD3
HMDB09110	0.1297157844641137	PLD3
HMDB09080	0.1297157844641137	PLD3
HMDB09081	0.1297157844641137	PLD3
HMDB09082	0.1297157844641137	PLD3
HMDB09083	0.1297157844641137	PLD3
HMDB09078	0.1297157844641137	PLD3
HMDB09077	0.1297157844641137	PLD3
HMDB09079	0.1297157844641137	PLD3
HMDB09074	0.1297157844641137	PLD3
HMDB09073	0.1297157844641137	PLD3
HMDB09076	0.1297157844641137	PLD3
HMDB09075	0.1297157844641137	PLD3
HMDB09093	0.1297157844641137	PLD3
HMDB09094	0.1297157844641137	PLD3
HMDB09091	0.1297157844641137	PLD3
HMDB09092	0.1297157844641137	PLD3
HMDB09090	0.1297157844641137	PLD3
HMDB09089	0.1297157844641137	PLD3
HMDB09088	0.1297157844641137	PLD3
HMDB09087	0.1297157844641137	PLD3
HMDB09086	0.1297157844641137	PLD3
HMDB09085	0.1297157844641137	PLD3
HMDB09084	0.1297157844641137	PLD3
HMDB09096	0.1297157844641137	PLD3
HMDB09095	0.1297157844641137	PLD3
HMDB09098	0.1297157844641137	PLD3
HMDB09097	0.1297157844641137	PLD3
HMDB09099	0.1297157844641137	PLD3
HMDB09048	0.1297157844641137	PLD3
HMDB09049	0.1297157844641137	PLD3
HMDB09040	0.1297157844641137	PLD3
HMDB09041	0.1297157844641137	PLD3
HMDB09042	0.1297157844641137	PLD3
HMDB09043	0.1297157844641137	PLD3
HMDB09044	0.1297157844641137	PLD3
HMDB09045	0.1297157844641137	PLD3
HMDB09046	0.1297157844641137	PLD3
HMDB09047	0.1297157844641137	PLD3
HMDB09050	0.1297157844641137	PLD3
HMDB09039	0.1297157844641137	PLD3
HMDB09037	0.1297157844641137	PLD3
HMDB09038	0.1297157844641137	PLD3
HMDB09031	0.1297157844641137	PLD3
HMDB09032	0.1297157844641137	PLD3
HMDB09030	0.1297157844641137	PLD3
HMDB09035	0.1297157844641137	PLD3
HMDB09036	0.1297157844641137	PLD3
HMDB09033	0.1297157844641137	PLD3
HMDB09034	0.1297157844641137	PLD3
HMDB09066	0.1297157844641137	PLD3
HMDB09067	0.1297157844641137	PLD3
HMDB09068	0.1297157844641137	PLD3
HMDB09069	0.1297157844641137	PLD3
HMDB09062	0.1297157844641137	PLD3
HMDB09063	0.1297157844641137	PLD3
HMDB09064	0.1297157844641137	PLD3
HMDB09065	0.1297157844641137	PLD3
HMDB09070	0.1297157844641137	PLD3
HMDB09072	0.1297157844641137	PLD3
HMDB09071	0.1297157844641137	PLD3
HMDB09059	0.1297157844641137	PLD3
HMDB09057	0.1297157844641137	PLD3
HMDB09058	0.1297157844641137	PLD3
HMDB09055	0.1297157844641137	PLD3
HMDB09056	0.1297157844641137	PLD3
HMDB09053	0.1297157844641137	PLD3
HMDB09054	0.1297157844641137	PLD3
HMDB09051	0.1297157844641137	PLD3
HMDB09052	0.1297157844641137	PLD3
HMDB09061	0.1297157844641137	PLD3
HMDB09060	0.1297157844641137	PLD3
HMDB09001	0.1297157844641137	PLD3
HMDB09000	0.1297157844641137	PLD3
HMDB09003	0.1297157844641137	PLD3
HMDB09002	0.1297157844641137	PLD3
HMDB09005	0.1297157844641137	PLD3
HMDB09004	0.1297157844641137	PLD3
HMDB09007	0.1297157844641137	PLD3
HMDB09006	0.1297157844641137	PLD3
HMDB09009	0.1297157844641137	PLD3
HMDB09008	0.1297157844641137	PLD3
HMDB09023	0.1297157844641137	PLD3
HMDB09022	0.1297157844641137	PLD3
HMDB09025	0.1297157844641137	PLD3
HMDB09024	0.1297157844641137	PLD3
HMDB09021	0.1297157844641137	PLD3
HMDB09020	0.1297157844641137	PLD3
HMDB09027	0.1297157844641137	PLD3
HMDB09026	0.1297157844641137	PLD3
HMDB09029	0.1297157844641137	PLD3
HMDB09028	0.1297157844641137	PLD3
HMDB09014	0.1297157844641137	PLD3
HMDB09013	0.1297157844641137	PLD3
HMDB09012	0.1297157844641137	PLD3
HMDB09011	0.1297157844641137	PLD3
HMDB09010	0.1297157844641137	PLD3
HMDB09019	0.1297157844641137	PLD3
HMDB09018	0.1297157844641137	PLD3
HMDB09017	0.1297157844641137	PLD3
HMDB09016	0.1297157844641137	PLD3
HMDB09015	0.1297157844641137	PLD3
HMDB08873	0.1297157844641137	PLD3
HMDB09356	0.1297157844641137	PLD3
HMDB08872	0.1297157844641137	PLD3
HMDB09357	0.1297157844641137	PLD3
HMDB08875	0.1297157844641137	PLD3
HMDB09358	0.1297157844641137	PLD3
HMDB08874	0.1297157844641137	PLD3
HMDB09359	0.1297157844641137	PLD3
HMDB08877	0.1297157844641137	PLD3
HMDB08876	0.1297157844641137	PLD3
HMDB08879	0.1297157844641137	PLD3
HMDB08878	0.1297157844641137	PLD3
HMDB09350	0.1297157844641137	PLD3
HMDB09351	0.1297157844641137	PLD3
HMDB09352	0.1297157844641137	PLD3
HMDB09353	0.1297157844641137	PLD3
HMDB08871	0.1297157844641137	PLD3
HMDB09354	0.1297157844641137	PLD3
HMDB08870	0.1297157844641137	PLD3
HMDB09355	0.1297157844641137	PLD3
HMDB08869	0.1297157844641137	PLD3
HMDB08864	0.1297157844641137	PLD3
HMDB09369	0.1297157844641137	PLD3
HMDB08863	0.1297157844641137	PLD3
HMDB08862	0.1297157844641137	PLD3
HMDB09367	0.1297157844641137	PLD3
HMDB08861	0.1297157844641137	PLD3
HMDB09368	0.1297157844641137	PLD3
HMDB08868	0.1297157844641137	PLD3
HMDB08867	0.1297157844641137	PLD3
HMDB08866	0.1297157844641137	PLD3
HMDB08865	0.1297157844641137	PLD3
HMDB09361	0.1297157844641137	PLD3
HMDB09362	0.1297157844641137	PLD3
HMDB09360	0.1297157844641137	PLD3
HMDB08860	0.1297157844641137	PLD3
HMDB09365	0.1297157844641137	PLD3
HMDB09366	0.1297157844641137	PLD3
HMDB09363	0.1297157844641137	PLD3
HMDB09364	0.1297157844641137	PLD3
HMDB09380	0.1297157844641137	PLD3
HMDB08899	0.1297157844641137	PLD3
HMDB08898	0.1297157844641137	PLD3
HMDB08895	0.1297157844641137	PLD3
HMDB09378	0.1297157844641137	PLD3
HMDB08894	0.1297157844641137	PLD3
HMDB09379	0.1297157844641137	PLD3
HMDB08897	0.1297157844641137	PLD3
HMDB08896	0.1297157844641137	PLD3
HMDB08891	0.1297157844641137	PLD3
HMDB09374	0.1297157844641137	PLD3
HMDB08890	0.1297157844641137	PLD3
HMDB09375	0.1297157844641137	PLD3
HMDB08893	0.1297157844641137	PLD3
HMDB09376	0.1297157844641137	PLD3
HMDB08892	0.1297157844641137	PLD3
HMDB09377	0.1297157844641137	PLD3
HMDB09370	0.1297157844641137	PLD3
HMDB09371	0.1297157844641137	PLD3
HMDB09372	0.1297157844641137	PLD3
HMDB09373	0.1297157844641137	PLD3
HMDB09391	0.1297157844641137	PLD3
HMDB09390	0.1297157844641137	PLD3
HMDB08889	0.1297157844641137	PLD3
HMDB08888	0.1297157844641137	PLD3
HMDB08887	0.1297157844641137	PLD3
HMDB08886	0.1297157844641137	PLD3
HMDB08885	0.1297157844641137	PLD3
HMDB08884	0.1297157844641137	PLD3
HMDB09389	0.1297157844641137	PLD3
HMDB08883	0.1297157844641137	PLD3
HMDB08882	0.1297157844641137	PLD3
HMDB09387	0.1297157844641137	PLD3
HMDB08881	0.1297157844641137	PLD3
HMDB09388	0.1297157844641137	PLD3
HMDB08880	0.1297157844641137	PLD3
HMDB09385	0.1297157844641137	PLD3
HMDB09386	0.1297157844641137	PLD3
HMDB09383	0.1297157844641137	PLD3
HMDB09384	0.1297157844641137	PLD3
HMDB09381	0.1297157844641137	PLD3
HMDB09382	0.1297157844641137	PLD3
HMDB08837	0.1297157844641137	PLD3
HMDB08836	0.1297157844641137	PLD3
HMDB08839	0.1297157844641137	PLD3
HMDB08838	0.1297157844641137	PLD3
HMDB09393	0.1297157844641137	PLD3
HMDB09392	0.1297157844641137	PLD3
HMDB09395	0.1297157844641137	PLD3
HMDB09394	0.1297157844641137	PLD3
HMDB09397	0.1297157844641137	PLD3
HMDB09396	0.1297157844641137	PLD3
HMDB09399	0.1297157844641137	PLD3
HMDB09398	0.1297157844641137	PLD3
HMDB08830	0.1297157844641137	PLD3
HMDB08831	0.1297157844641137	PLD3
HMDB08832	0.1297157844641137	PLD3
HMDB08833	0.1297157844641137	PLD3
HMDB08834	0.1297157844641137	PLD3
HMDB08835	0.1297157844641137	PLD3
HMDB08828	0.1297157844641137	PLD3
HMDB08827	0.1297157844641137	PLD3
HMDB08826	0.1297157844641137	PLD3
HMDB08825	0.1297157844641137	PLD3
HMDB08829	0.1297157844641137	PLD3
HMDB08823	0.1297157844641137	PLD3
HMDB08824	0.1297157844641137	PLD3
HMDB08821	0.1297157844641137	PLD3
HMDB08822	0.1297157844641137	PLD3
HMDB08859	0.1297157844641137	PLD3
HMDB08858	0.1297157844641137	PLD3
HMDB08854	0.1297157844641137	PLD3
HMDB08855	0.1297157844641137	PLD3
HMDB08856	0.1297157844641137	PLD3
HMDB08857	0.1297157844641137	PLD3
HMDB08850	0.1297157844641137	PLD3
HMDB08851	0.1297157844641137	PLD3
HMDB08852	0.1297157844641137	PLD3
HMDB08853	0.1297157844641137	PLD3
HMDB08849	0.1297157844641137	PLD3
HMDB08848	0.1297157844641137	PLD3
HMDB08847	0.1297157844641137	PLD3
HMDB08845	0.1297157844641137	PLD3
HMDB08846	0.1297157844641137	PLD3
HMDB08843	0.1297157844641137	PLD3
HMDB08844	0.1297157844641137	PLD3
HMDB08841	0.1297157844641137	PLD3
HMDB08842	0.1297157844641137	PLD3
HMDB08840	0.1297157844641137	PLD3
HMDB09305	0.1297157844641137	PLD3
HMDB09306	0.1297157844641137	PLD3
HMDB09307	0.1297157844641137	PLD3
HMDB09308	0.1297157844641137	PLD3
HMDB09301	0.1297157844641137	PLD3
HMDB09302	0.1297157844641137	PLD3
HMDB09303	0.1297157844641137	PLD3
HMDB09304	0.1297157844641137	PLD3
HMDB09300	0.1297157844641137	PLD3
HMDB09309	0.1297157844641137	PLD3
HMDB09311	0.1297157844641137	PLD3
HMDB09310	0.1297157844641137	PLD3
HMDB09315	0.1297157844641137	PLD3
HMDB09314	0.1297157844641137	PLD3
HMDB09313	0.1297157844641137	PLD3
HMDB09312	0.1297157844641137	PLD3
HMDB09319	0.1297157844641137	PLD3
HMDB09318	0.1297157844641137	PLD3
HMDB09317	0.1297157844641137	PLD3
HMDB09316	0.1297157844641137	PLD3
HMDB09320	0.1297157844641137	PLD3
HMDB09322	0.1297157844641137	PLD3
HMDB09321	0.1297157844641137	PLD3
HMDB09324	0.1297157844641137	PLD3
HMDB09323	0.1297157844641137	PLD3
HMDB09326	0.1297157844641137	PLD3
HMDB09325	0.1297157844641137	PLD3
HMDB09328	0.1297157844641137	PLD3
HMDB09327	0.1297157844641137	PLD3
HMDB09329	0.1297157844641137	PLD3
HMDB09333	0.1297157844641137	PLD3
HMDB09332	0.1297157844641137	PLD3
HMDB09331	0.1297157844641137	PLD3
HMDB09330	0.1297157844641137	PLD3
HMDB09339	0.1297157844641137	PLD3
HMDB09338	0.1297157844641137	PLD3
HMDB09337	0.1297157844641137	PLD3
HMDB09336	0.1297157844641137	PLD3
HMDB09335	0.1297157844641137	PLD3
HMDB09334	0.1297157844641137	PLD3
HMDB09342	0.1297157844641137	PLD3
HMDB09341	0.1297157844641137	PLD3
HMDB09344	0.1297157844641137	PLD3
HMDB09343	0.1297157844641137	PLD3
HMDB09340	0.1297157844641137	PLD3
HMDB09349	0.1297157844641137	PLD3
HMDB09346	0.1297157844641137	PLD3
HMDB09345	0.1297157844641137	PLD3
HMDB09348	0.1297157844641137	PLD3
HMDB09347	0.1297157844641137	PLD3
HMDB09253	0.1297157844641137	PLD3
HMDB09254	0.1297157844641137	PLD3
HMDB09255	0.1297157844641137	PLD3
HMDB09256	0.1297157844641137	PLD3
HMDB09250	0.1297157844641137	PLD3
HMDB09251	0.1297157844641137	PLD3
