ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols1
509	1416325_at	5.02945826729832	4.67237058778279	11.9709561085685	1.3118589804344e-07	0.000742053032282719	6.30046075647694	Crisp1
5618	1427242_at	4.38446038990807	3.64624614270851	30.2119654136172	7.44767627672756e-12	8.42555617186189e-08	9.72661034429701	Ddx4
6956	1434735_at	3.10733477617068	6.01963009532921	5.6031574713284	0.000165376894996793	0.0890908958618439	1.1161905706505	Hlf
7660	1437689_x_at	2.92911980462499	4.71304949568376	6.26129777588932	6.43167287598464e-05	0.0547605257579924	1.90993111844026	Clu
6957	1434736_at	2.75739658290822	5.64491400211061	3.55507389353688	0.00457865300352767	0.448468481640511	-1.8219411746717	Hlf
9390	1450967_at	2.59379138704923	5.29530954416419	7.2495375288327	1.73488170230199e-05	0.0280381667116319	2.96616221056043	Ptplad2
10596	1454849_x_at	2.53293212320099	4.72328757184449	4.94855152769895	0.000449392838493408	0.143794683955683	0.251549569943931	Clu
7601	1437458_x_at	2.35594976192761	4.98520828095988	5.18501984624567	0.000310987813725089	0.119535513970603	0.572572521126232	Clu
1719	1418191_at	-2.35401167341386	3.68671731220177	-3.16966598952349	0.00902563316909438	0.593950330668898	-2.43606414471358	Usp18
2001	1418809_at	2.0361607562192	3.96818728451559	4.23333278145337	0.00143481776225191	0.279863678350962	-0.777007304231971	NA
8690	1448926_at	1.98338395875704	3.65927240620955	8.11308920551981	6.07867220066881e-06	0.0171920046515416	3.76780342450014	Hoxa5
2795	1421193_a_at	1.95842149106509	3.49386879862973	6.17443138154289	7.26074327207536e-05	0.0547605257579924	1.80943606907303	Pbx3
1123	1417184_s_at	1.92801760369617	8.32823457922261	4.13017810890335	0.00170588632405087	0.303642820826208	-0.932036165161364	NA
8907	1449431_at	1.88721617329653	4.17123039769738	6.94583417187716	2.56122359282472e-05	0.0342164861200195	2.65812701810451	Trpc6
10168	1452366_at	1.79933579511792	5.19180740282847	6.36478052658557	5.57401431968568e-05	0.0547605257579924	2.02798702811562	Csgalnact1
3156	1422631_at	1.78326892307674	5.12640365410924	4.72577730981785	0.000640309663865193	0.172471981602546	-0.0597330093549857	Ahr
8886	1449360_at	1.77576695108861	6.38207168597277	4.27584783894809	0.00133657390305713	0.270176862467705	-0.713571768213865	Csf2rb2
8755	1449048_s_at	1.75377745205821	4.3518499370425	5.27567445087523	0.000270623023439915	0.113953578311331	0.693045701947884	Rab4a
8631	1448830_at	1.74033234107539	6.66578540957701	3.85748690568168	0.00271214571037839	0.369668727970009	-1.34900028134336	Dusp1
1329	1417500_a_at	1.69233847988274	5.08579202531247	2.50715420739495	0.0293198912701883	0.921089948324652	-3.49559971917566	Tgm2
4884	1425923_at	-1.69137432388248	9.39659692946926	-6.69331974972496	3.57188698542423e-05	0.0404087574661043	2.39100713318813	Mycn
1039	1417065_at	1.67922765619267	5.02073533689722	2.54868838643166	0.0272387206823475	0.909681487234306	-3.4299860607798	Egr1
2322	1419561_at	1.64343909768453	5.79185635251763	2.3803913619472	0.0366801239941012	0.962907566179026	-3.69440711614184	Ccl3
8223	1448233_at	1.64210159792032	7.00257119935065	3.52461054085783	0.004829002811862	0.459079905971385	-1.87009499156615	Prnp
10835	1455900_x_at	1.62008369071658	6.53589795922321	4.13607250857598	0.0016890408341531	0.303642820826208	-0.923135859354245	Tgm2
