logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols2
1.05416264	1420394_s_at	1.05416264	9.1013558	3.445683779	0.005545184	0.260195164	-2.080998319	NA
1.054344067	1436448_a_at	1.054344067	6.998755091	2.528864815	0.028213284	0.504798236	-3.604678364	Ptgs1
1.05870889	1420699_at	1.05870889	5.787247897	2.391259782	0.035984324	0.552249207	-3.828117391	Clec7a
1.062894664	1449043_at	1.062894664	4.131840758	3.233872332	0.008055323	0.309965543	-2.43355148	Naga
1.064601541	1425814_a_at	1.064601541	7.40884787	3.039587152	0.011370995	0.357333514	-2.758006392	Calcrl
1.068564702	1449109_at	1.068564702	8.047877246	2.454572025	0.032179159	0.527390307	-3.725692088	Socs2
1.069112463	1449366_at	1.069112463	6.774786442	1.799927195	0.099594484	0.728876484	-4.736969323	Mmp8
1.070846873	1424383_at	1.070846873	3.972241607	3.579314234	0.004389007	0.238821897	-1.859865386	Tmem51
1.076142313	1449499_at	1.076142313	4.329437935	3.075520593	0.010667364	0.342840602	-2.697983137	Hoxa7
1.079386204	1420796_at	1.079386204	3.874473076	4.039601078	0.001987978	0.169097737	-1.110429343	Ahrr
1.084260442	1456195_x_at	1.084260442	3.926583084	3.035874589	0.011446315	0.358417839	-2.76420729	Itgb5
1.088393996	1448261_at	1.088393996	2.89617694	3.240883079	0.007956011	0.309300162	-2.421854489	Cdh1
1.088671045	1439283_at	1.088671045	3.494201037	2.70046833	0.020798778	0.439600937	-3.322420493	Osbpl9
1.096451995	1419538_at	1.096451995	6.993218136	2.448273415	0.032539418	0.527390307	-3.73591235	Flt3
1.101187545	1424463_at	1.101187545	7.43565945	3.541374223	0.004689543	0.243361485	-1.922521074	Mfsd6
1.101341677	1416250_at	1.101341677	4.518861957	3.587760484	0.004324843	0.23866806	-1.845931896	Btg2
1.103509706	1448694_at	1.103509706	5.270446739	5.076503682	0.000367863	0.066355944	0.475286665	Jun
1.108528646	1450430_at	1.108528646	5.32779554	1.799664178	0.099638099	0.728876484	-4.73734775	Mrc1
1.114108957	1452251_at	1.114108957	3.153937457	4.067098535	0.001897533	0.166409271	-1.066399452	Nbea
1.117872339	1452366_at	1.117872339	5.191807403	3.954243625	0.002298443	0.176886287	-1.247691705	Csgalnact1
1.117969405	1435240_at	1.117969405	6.243133825	6.767325904	3.24E-05	0.028159261	2.688471001	Baz2b
1.121098887	1418203_at	1.121098887	5.3525909	2.301937052	0.042103992	0.583728506	-3.971354166	Pmaip1
1.122460509	1448731_at	1.122460509	2.713255856	8.414516764	4.30E-06	0.006944543	4.420515685	Il10ra
1.125740375	1420664_s_at	1.125740375	5.26602126	4.20007286	0.001516927	0.148041269	-0.854835819	Procr
1.129219354	1436994_a_at	1.129219354	5.450350259	2.294771089	0.042636336	0.58557474	-3.982774876	Hist1h1c
1.129463744	1448749_at	1.129463744	5.827294506	1.796408861	0.100179351	0.730708573	-4.742029096	Plek
1.129904967	1449731_s_at	1.129904967	6.474979106	1.85055108	0.091516715	0.720499432	-4.663607699	Nfkbia
1.130372571	1455796_x_at	1.130372571	3.308678589	2.29366894	0.042718786	0.58557474	-3.984530437	Olfm1
1.13164382	1416013_at	1.13164382	5.17315452	2.680401743	0.021554909	0.448427699	-3.35559046	Pld3
1.132929542	1418350_at	1.132929542	6.54203249	3.360746222	0.006438508	0.281221892	-2.222130755	Hbegf
1.135176121	1439389_s_at	1.135176121	7.857048529	5.275564085	0.000270669	0.05779446	0.760397587	Myadm
