TF,Target/Input,Targets/Database,Fraction/Input,Fraction/Database,Difference,P-value,Z-score,Combined Score,Genes
FOXA1,24,1705,0.09302325581395349,0.08188061278394083,0.011142643030012653,0.2890420065751757,-0.34709659069276994,0.4308104744864387,ELANE;PKIB;CCL8;H2-Q6;H2-Q8;SDC3;VEGFA;CHI3L3;CHPT1;CD59A;IL1R2;IFIT2;FCGR3;SLC15A3;ISG15;MTUS1;LPXN;TMEM159;IRF7;FBXW17;OASL2;6430548M08RIK;EPSTI1;GM12250
SOX10,6,451,0.023255813953488372,0.021658742736397254,0.001597071217091118,0.48865754364438263,-0.3099372769073772,0.22194402433350482,CELA1;BZRAP1;DMWD;TREX1;SLC37A2;SCIN
HMGA1,22,1748,0.08527131782945736,0.08394563703596984,0.0013256807934875214,0.5023468325934148,-0.3014722344983322,0.20755293006404568,GAS7;ARMCX1;PPBP;CD27;ATP6V0A1;CSF1R;CD200R3;UBLCP1;DAB2;S100A9;CLEC5A;STFA2L1;TMEM106A;OAS1G;GM14446;GP49A;PMAIP1;MX1;GIMAP1;STX3;GFI1B;BC094916
CPEB1,21,1748,0.08139534883720931,0.08394563703596984,-0.0025502881987605336,0.5912696816329709,-0.36960279418809433,0.19422000415353796,SESN1;CLEC4B1;IFIT3;S100A8;LY6C1;MRGPRA2B;CLEC10A;OAS1A;IFI44;KLF9;GM5150;IGFBP7;AOAH;MARCKS;DLG3;MS4A6D;MCPT4;STAT1;STAT2;2010005H15RIK;BC094916
NFYB,21,1748,0.08139534883720931,0.08394563703596984,-0.0025502881987605336,0.5912696816329709,-0.3637227323385288,0.191130131309491,SESN1;CLEC4B1;IFIT3;S100A8;LY6C1;MRGPRA2B;CLEC10A;OAS1A;IFI44;KLF9;GM5150;IGFBP7;AOAH;MARCKS;DLG3;MS4A6D;MCPT4;STAT1;STAT2;2010005H15RIK;BC094916
GATA1,23,1863,0.08914728682170543,0.08946837631465207,-3.2108949294663847E-4,0.5392552992682963,-0.21693885121767342,0.13397409474451452,MEF2C;PIRA1;NRAP;PKIB;CHI3L3;CD59A;HDC;TSPAN17;CLEC4D;FCGR3;LAT2;ISG20;MTUS1;HMGN3;PRG3;LPXN;BC100530;RPE;CPA3;RNASE6;HOMER2;MYL10;STFA1
NR5A2,24,1748,0.09302325581395349,0.08394563703596984,0.009077618777983645,0.3319160575007201,-0.07089759465548244,0.0781910557350023,DHX58;EGFL7;AHNAK;ABCB1B;CD27;ACPP;MUC13;ADAM17;LAT2;AI607873;OAS1A;OAS1G;FCNB;MX1;SEPX1;PILRA;IRF7;RTP4;DLG3;TREM3;RNASE6;HOMER2;EPSTI1;ANKRD37
TP53,18,1266,0.06976744186046512,0.060798155885319116,0.008969285975145999,0.3096697320351796,-0.03936994117920304,0.046151371419746165,ELANE;IL18;H2-OB;IFITM6;ABCB1B;KLF9;IRF7;DDX58;IFI205;IFI204;OASL2;CLEC5A;TREX1;GM12250;IGTP;LYZ1;LAT2;LTF
JUND,21,1764,0.08139534883720931,0.08471401815300389,-0.0033186693157945812,0.6082228940422422,-0.0012513072779496127,6.221673244118852E-4,HSD11B1;ZNFX1;PKIB;CCL3;GCA;CD52;PPBP;MFGE8;1810033B17RIK;XDH;CSF2RA;PDLIM1;ISG15;STFA2L1;MTUS1;GM14446;KLF9;MPEG1;HVCN1;ANXA1;LYZ1
SRF,12,1782,0.046511627906976744,0.08557844690966719,-0.03906681900269045,0.9942493397936136,0.6589771696626678,-0.003800491959210353,PIRA1;HSD11B1;IL18;ABCB1B;IFI27L2A;LILRB4;FCER1A;GM14446;GP49A;HMGN3;KLF9;RNASE6
NR2E3,2,139,0.007751937984496124,0.006675310954233299,0.0010766270302628245,0.5167854542582805,0.006818129551850571,-0.00450083462956957,ISG15;SESN1
NRF1,11,1676,0.04263565891472868,0.08048792200931662,-0.03785226309458794,0.9943072554289805,2.440740007688171,-0.013934209113064778,ZNFX1;HPGD;IL18;CCL2;H2-Q6;CD52;LAT2;LTF;OASL2;OASL1;GM12250
TBP,33,3182,0.12790697674418605,0.15281179465014647,-0.024904817905960414,0.8854657886798977,0.24798547072451338,-0.03016531410687239,ARMCX1;GCA;PPBP;FN1;EMR1;ITGB2L;CLEC4A1;S100A9;FCER1A;FGL2;GM14446;BC100530;PRKCB;MARCKS;CPA3;STFA1;IL18;PKIB;CCL8;SLC7A11;CHI3L3;UBLCP1;SESN1;CLEC5A;GM5416;FPR2;GM5483;TMEM106A;LPXN;EVI2A;ANXA1;OASL1;STAT1
SOX2,17,1797,0.06589147286821706,0.08629880420688661,-0.02040733133866955,0.9025657665978515,0.44610124353932373,-0.04573149790650547,IL18;PKIB;SLC7A11;PPBP;DAB2;FCER1A;FCGR3;PILRB1;GM14446;PMAIP1;EYA1;MPO;STX3;P2RY14;MS4A6B;LYZ2;BC094916
ELK1,14,1727,0.05426356589147287,0.08293713681986266,-0.02867357092838979,0.9685371534728081,2.217326987332258,-0.07088447366631576,ALDH3B1;CLEC4B1;PDLIM4;SCARF1;LPCAT2;STFA2L1;MEIS1;CAMP;SORL1;TGM2;RPE;STX3;WHRN;CCDC125
EGR1,13,1617,0.050387596899224806,0.07765451664025357,-0.02726691974102876,0.9663615814371415,2.3073106742105525,-0.07894972672066505,MMP14;CDKN2C;SPINT1;BCL11A;ARAP2;PPM1E;TSPAN17;HOXA2;MEIS1;RAB3D;DLG3;TSC22D1;CD24A
ARNT,2,139,0.007751937984496124,0.006675310954233299,0.0010766270302628245,0.5167854542582805,0.14069131994231135,-0.09287420546362841,MYL10;ANXA3
CREB1,6,849,0.023255813953488372,0.04077222302261922,-0.01751640906913085,0.9528184318771069,1.9264114858379677,-0.09310523202899078,DNAJC6;ARAP2;MARCKS;TSC22D1;CCDC125;LTF
SREBF1,17,1735,0.06589147286821706,0.08332132737837968,-0.017429854510162615,0.87116050738597,0.7736764752557223,-0.10671245325054321,EGFL7;IFIT3;S100A8;CLEC10A;DNAJC6;OAS1A;IFI44;KLF9;GM5150;IGFBP7;AOAH;DNMT3L;DLG3;MS4A6D;STAT2;2010005H15RIK;5730469M10RIK
SP1,21,2360,0.08139534883720931,0.11333621476252222,-0.03194086592531291,0.9613936186346794,2.714196362829814,-0.10686160515169843,TRAFD1;ZNFX1;EGFL7;CDKN2C;BCL11A;CHPT1;ARAP2;NKG7;TSPAN17;PDLIM4;PDLIM1;1700025G04RIK;8430410A17RIK;CAMP;RAB3D;NLGN2;DDX58;TSC22D1;H2AFY;HOMER2;AATK
PRRX2,23,2205,0.08914728682170543,0.10589252269125486,-0.01674523586954943,0.8341638883536083,0.6039190587266406,-0.1095058571075862,MEF2C;SLC7A11;ARAP2;DAB2;XDH;MOCOS;S100A8;PDLIM1;FCGR3;HOXA7;LTF;PARP12;RAB3D;CMA1;BC100530;ELTD1;UACA;SORL1;SCIN;DLK1;LYZ1;STFA1;5730469M10RIK
FOXF1,1,206,0.003875968992248062,0.00989290688181338,-0.006016937889565317,0.9228200399465272,1.4024683659709047,-0.11264771275900966,MTUS1
PAX2,18,1516,0.06976744186046512,0.07280411083897613,-0.0030366689785110146,0.6088197897825995,0.2287389281294471,-0.11350779691683816,ISG20;GM5483;CCL3;CCL2;CD52;GIMAP1;ACPP;RPE;P2RY14;SLC40A1;PYDC4;MS4A6D;CLEC5A;CSRP3;ANKRD37;AATK;MYL10;LY6C1
NOBOX,1,201,0.003875968992248062,0.009652787782740238,-0.0057768187904921765,0.9178690185665342,1.324687530161843,-0.11352648944389072,S100A8
PDX1,8,907,0.031007751937984496,0.04355760457186764,-0.012549852633883148,0.8762190767674425,0.8674069074718533,-0.1146183955651582,MEF2C;PARP12;BC100530;ELTD1;IRF7;XDH;ITGB2L;MOCOS
ETS1,15,1681,0.05813953488372093,0.08072804110838976,-0.022588506224668826,0.930883377354193,1.6675903304320385,-0.11943494656256191,PIRA1;MMP14;ARMCX1;VEGFA;BCL11A;ATP6V0A1;IL1R2;HDC;LTF;AMICA1;DDX58;LCN2;DLG3;ANXA3;ANKRD37
NKX2-5,6,515,0.023255813953488372,0.024732267204533448,-0.0014764532510450762,0.6165545955384318,0.2580453751142975,-0.12479291177572013,S100A8;GFI1B;ELTD1;FN1;LTF;ARAP2
NFATC3,21,1801,0.08139534883720931,0.08649089948614513,-0.005095550648935826,0.6462643328861355,0.29130409219275966,-0.1271678328193436,ARMCX2;ARMCX1;NRAP;VEGFA;CHI3L3;CD177;CD200R3;DAB2;SESN1;PDLIM4;CLEC5A;DMWD;FCGR3;HOXA5;ISG15;AMICA1;MS4A7;DLK1;TSC22D1;MS4A6B;RNASE6
AP1,1,183,0.003875968992248062,0.008788359026076935,-0.004912390033828873,0.8972783388091711,1.34060443492757,-0.1453069958072665,H2-OB
STAT3,19,1762,0.07364341085271318,0.08461797051337464,-0.010974559660661451,0.7669600795055106,0.5481782758911818,-0.14544294880284223,MEF2C;IL18;PKIB;H2-OB;CCL8;ZBP1;ALDH3B1;S100A9;PDLIM1;LY6C1;ISG15;FPR2;CLEC10A;GM14446;AMICA1;CMA1;P2RY13;HOMER2;CTSS
ARID3A,21,1893,0.08139534883720931,0.09090909090909091,-0.009513742071881603,0.7324017815497091,0.5211099102150912,-0.16228719246155338,EMR1;SLPI;ARAP2;CTNNAL1;NKG7;S100A8;CLEC5A;GM5416;GM14446;AMICA1;CMA1;BC100530;ELTD1;MS4A7;SORL1;RPE;WHRN;H2AFY;CSRP3;LYZ2;5730469M10RIK
RXRA,6,507,0.023255813953488372,0.024348076646016424,-0.0010922626925280524,0.6015321310129763,0.3297137102407172,-0.16758534383991092,H2-OB;XDH;D14ERTD668E;HS3ST3B1;CLDN15;5730469M10RIK
KLF4,1,163,0.003875968992248062,0.007827882629784374,-0.0039519136375363115,0.8683219622003523,1.2035772026090978,-0.16993632561052016,CCL7
RBPJ,21,1735,0.08139534883720931,0.08332132737837968,-0.0019259785411703673,0.5772971563025383,0.36230504107657785,-0.19904971668902616,ARMCX2;PHF11;PPBP;MFGE8;IL1R2;D14ERTD668E;FCER1A;8430410A17RIK;ISG15;FGL2;MTUS1;KLF9;SEPX1;IRF7;TSC22D1;HOMER2;6430548M08RIK;AATK;STAT1;MYL10;CTSC
FOXA2,17,1441,0.06589147286821706,0.06920232435287903,-0.003310851484661967,0.6180231878175748,0.42312229162173454,-0.203618844841095,LPCAT2;DHX58;GAS7;GM14446;KLF9;CHI3L3;GM5150;CD177;CD59A;ACPP;STX3;FBXW17;P2RY13;DDX58;CLEC4B1;ANXA3;HOXA5
AHR,4,454,0.015503875968992248,0.02180281419584114,-0.006298938226848891,0.8147438389147791,1.0341245400413765,-0.21187301096951594,MYADML2;IL18;DDX58;IFIT2
ELF5,6,556,0.023255813953488372,0.026701243816933198,-0.003445429863444826,0.6883236257958091,0.5708661143603624,-0.21321630462166694,FGL2;HS3ST3B1;GM12250;MYL10;FN1;EMR1
ARNT::AHR,2,207,0.007751937984496124,0.009940930701628008,-0.002188992717131884,0.7277986263158353,0.6973609867465536,-0.22157312087057385,PHF11;HOXA5
MYB,19,1902,0.07364341085271318,0.09134130528742256,-0.01769789443470937,0.8638959021450778,1.5664308009697148,-0.22917352714283265,DHX58;GAS7;IL18;NRP1;CD27;UBLCP1;SESN1;PPM1H;DMWD;TMEM106A;CAMP;LPXN;NLGN2;IGFBP7;RPE;STX3;TSC22D1;GM12250;CD24A
TEAD2,21,1591,0.08139534883720931,0.07640589732507323,0.0049894515121360755,0.4155778893509224,0.27525561942641685,-0.24169789194584612,HSD11B1;TRAFD1;CEBPE;NRP1;JAKMIP1;BCL11A;ZBP1;UBLCP1;DAB2;HDC;IFIT2;1700025G04RIK;IGTP;HOXA9;DNAJC6;NLGN2;MX2;MARCKS;WHRN;DDX58;TSC22D1
YY1,18,1700,0.06976744186046512,0.0816404936848677,-0.011873051824402583,0.7871650428724165,1.441143655740521,-0.34489066790746276,AIF1;EGFL7;MMP14;CDKN2C;CD52;SLPI;ADAM17;HOXA2;GM5416;FCNB;HVCN1;VLDLR;KLHL24;DLG3;TREM2;TSC22D1;CCDC125;TREX1
USF1,14,1219,0.05426356589147287,0.0585410363540316,-0.004277470462558733,0.652539021476321,0.8475403429578052,-0.361801698693384,MYADML2;USP18;EGFL7;OAS1A;OAS1G;GPNMB;TGM2;NKG7;ANXA3;IFI205;FCGR3;STAT1;SLC15A3;CMPK2
TFAP2A,20,1663,0.07751937984496124,0.07986361235172645,-0.0023442325067652148,0.5884557411457118,0.7073284054236227,-0.3750634059982697,GAS7;EGFL7;NRAP;H2-Q6;H2-Q8;SDC3;TPSB2;IL1R2;CSF2RA;ALDH3B1;BZRAP1;TSPAN17;PDLIM4;SCARF1;NLGN2;LCN2;TSC22D1;GFI1B;IRGM2;MYL10
MYOD1,18,1672,0.06976744186046512,0.08029582673005811,-0.010528384869592997,0.764142834718735,1.4090955586168659,-0.37904748147056266,TRAFD1;EGFL7;ELANE;H2-OB;SMAGP;VEGFA;SLC37A2;D14ERTD668E;TSPAN17;LAT2;ISG20;UACA;IGFBP7;PRKCB;OASL1;6430548M08RIK;LYZ1;CTSH
