RB1,21,542,199,199344,27.85156743523357
TP53,31,542,471,199344,26.297991600344744
PTPN11,8,542,166,199344,11.25146175988472
RPS6KA5,8,542,34,199344,26.043299865075653
PML,23,542,107,199344,42.16001154219094
MAPK1,22,542,286,199344,24.099299208232548
ETS1,19,542,86,199344,38.86150733659758
ETS2,11,542,27,199344,40.38274945724908
SMURF2,4,542,125,199344,6.286881538584106
STAT5A,15,542,75,199344,32.81022611435873
UBC,23,542,537,199344,17.850505421282087
MAPK8,11,542,159,199344,16.094397997630736
SP3,14,542,28,199344,50.532886221253015
CALM1,7,542,358,199344,6.116823857679872
MED1,7,542,109,199344,12.330777218882613
SP1,30,542,192,199344,40.85451652686741
KPNA2,8,542,74,199344,17.410252805796777
STAT5B,14,542,61,199344,34.01579204600591
NR3C1,44,542,201,199344,58.859946017650714
POU1F1,8,542,13,199344,42.42173160976042
NFKB1,25,542,303,199344,26.672228202141206
TRIM28,6,542,92,199344,11.51215087164593
NFATC1,5,542,32,199344,16.67878652982126
GATA2,11,542,27,199344,40.38274945724908
SUMO1,14,542,198,199344,18.372107868029378
SUMO4,5,542,75,199344,10.635282769393882
VDR,16,542,72,199344,35.76847801489334
RARA,16,542,111,199344,28.61419429246241
CUL2,4,542,62,199344,9.344538773791005
EP300,36,542,350,199344,35.977175192283404
CEBPB,22,542,75,199344,48.332686455834114
CEBPA,19,542,70,199344,43.17431336210183
AR,32,542,236,199344,39.20036846415765
TBX5,0,542,4,199344,-0.10442855396909226
CREBBP,41,542,330,199344,42.39458729582497
PRKCD,9,542,127,199344,14.748341271094072
SMAD3,22,542,321,199344,22.64556388463513
STAT3,33,542,182,199344,46.27108928494566
UBE2I,14,542,210,199344,17.79623192807696
MSX2,4,542,24,199344,15.42425613985117
STAT1,30,542,134,199344,49.164930327715346
HDAC3,24,542,158,199344,36.01071642222036
SFPQ,9,542,73,199344,19.782872432697943
IRF8,10,542,22,199344,40.69829591305321
RELA,28,542,276,199344,31.49911850989952
LCK,8,542,142,199344,12.270349267322523
FYN,7,542,375,199344,5.930730174339671
E2F1,12,542,97,199344,22.884276617542312
HDAC2,17,542,211,199344,21.716603016306912
HDAC1,31,542,344,199344,31.129395779467053
JUN,33,542,204,199344,43.62449434654314
SMARCA4,22,542,140,199344,35.08906490925341
IRF2,6,542,20,199344,25.53144653797565
PIAS2,13,542,51,199344,34.585504816022826
IRF1,13,542,30,199344,45.294173797650586
NCOR1,21,542,135,199344,34.10260142599734
PIAS1,16,542,92,199344,31.533771909487374
HSP90AB1,8,542,131,199344,12.825315366039812
SRC,18,542,387,199344,16.544378334963174
STUB1,8,542,82,199344,16.49305260049367
SPI1,21,542,57,199344,53.02224031435331
TBP,12,542,153,199344,17.98482398072461
FOS,22,542,166,199344,32.11880416400654
CSNK2A1,15,542,223,199344,18.510263485243442
RUNX2,14,542,40,199344,42.17977630172692
MYOG,4,542,23,199344,15.766885954743687
