Kinase,Substrates in Input,Substrates in Database,Input Fraction,Database Fraction,Difference,P-value,Z-score,Combined Score,Substrates
ALK,5,25,0.08333333333333333,0.005515111405250386,0.07781822192808294,3.563890268057326E-5,-1.1001485371399575,11.267801347495517,RELA;TP53;STAT3;PTPN11;SFPQ
PRKACA,15,395,0.25,0.0871387602029561,0.1628612397970439,1.7482025550589602E-4,-1.2719761715319782,11.004822670005904,TP53;RELA;EP300;VDR;RB1;LCK;NR3C1;NFATC1;CEBPB;RARA;CREBBP;NFKB1;FYN;SRC;FOS
PRKDC,11,227,0.18333333333333332,0.050077211559673505,0.1332561217736598,2.0544042959653715E-4,-1.170735326556586,9.9399578853407,JUN;MAPK8;NFKB1;TP53;RELA;SRC;HSP90AB1;E2F1;PRKCD;NR3C1;SP1
RAF1,7,84,0.11666666666666667,0.018530774321641297,0.09813589234502537,1.5618066049931777E-4,-1.0429770036237342,9.141168966022278,AR;RB1;PRKCD;MAPK1;LCK;NR3C1;FYN
MAPK9,9,162,0.15,0.0357379219060225,0.1142620780939775,3.2019442988781045E-4,-0.906549837269018,7.294627741628884,JUN;MAPK8;SMAD3;ETS2;FOS;TP53;RB1;LCK;STAT3
JAK2,7,92,0.11666666666666667,0.020295609971321422,0.09637105669534525,2.6480013742622544E-4,-0.8402303683780286,6.920587017791123,STAT5A;STAT5B;MAPK1;STAT1;STAT3;PTPN11;FYN
KIT,6,59,0.1,0.013015662916390912,0.08698433708360909,1.750045578120204E-4,-0.7988377999743492,6.910504989727057,STAT5A;STAT5B;LCK;SRC;STAT1;PTPN11
EGFR,11,247,0.18333333333333332,0.054489300683873816,0.1288440326494595,4.1514267945701134E-4,-0.8515163690965174,6.630662844028017,STAT5A;STAT5B;MAPK1;PTPN11;AR;STAT1;STAT3;CALM1;SRC;FOS;CEBPB
AKT1,11,256,0.18333333333333332,0.05647474078976395,0.12685859254356938,5.566363456140848E-4,-0.7478329476084739,5.603959788387225,RARA;PIAS2;CREBBP;SMAD3;AR;STAT1;GATA2;CSNK2A1;EP300;SRC;HSP90AB1
CDK7,5,31,0.08333333333333333,0.006838738142510479,0.07649459519082286,8.878563143853384E-5,-0.597214281604194,5.571582674634354,E2F1;VDR;RARA;AR;TP53
TRIM24,7,95,0.11666666666666667,0.020957423339951466,0.09570924332671521,3.1860160428230026E-4,-0.637280134435409,5.131105054452634,RARA;AR;PML;NR3C1;VDR;SUMO1;TRIM28
MAP3K7,7,102,0.11666666666666667,0.022501654533421574,0.0941650121332451,4.787289133125304E-4,-0.5956760271648497,4.5535715638025,RELA;MAPK8;SMAD3;HSP90AB1;FOS;STAT3;CALM1
CSNK2A2,11,267,0.18333333333333332,0.05890138980807412,0.1244319435252592,7.826738869097847E-4,-0.6184724477018332,4.423806285551367,JUN;CREBBP;TP53;CALM1;RELA;VDR;HDAC2;HDAC1;HSP90AB1;FOS;SP1
RET,5,40,0.08333333333333333,0.008824178248400618,0.07450915508493271,2.6297403909163923E-4,-0.5057598519740708,4.169208702613433,SRC;STAT3;PTPN11;MAPK1;MAPK8
PTK2B,6,70,0.1,0.01544231193470108,0.08455768806529892,4.1441738898665196E-4,-0.5228069035829106,4.071953143988286,PRKCD;LCK;SRC;STAT3;PTPN11;FYN
MAP3K1,8,139,0.13333333333333333,0.030664019413192148,0.10266931392014118,5.678790434939835E-4,-0.4909332950694898,3.6690401116265328,MAPK1;MAPK8;ETS2;HSP90AB1;UBE2I;UBC;STAT3;CALM1
ABL1,8,151,0.13333333333333333,0.03331127288771233,0.10002206044562101,9.554070398118232E-4,-0.415483165395609,2.8890094610244783,EP300;JUN;SRC;PTPN11;TP53;RB1;PRKCD;CEBPB
PRKCA,15,487,0.25,0.10743437017427752,0.14256562982572246,0.0015322287669269831,-0.33428423383374034,2.166506780850792,AR;TP53;EP300;VDR;E2F1;LCK;NFATC1;RARA;CREBBP;SMAD3;PTPN11;SRC;FOS;PRKCD;MYOG
CHEK2,5,41,0.08333333333333333,0.009044782704610633,0.0742885506287227,2.9211049852968205E-4,-0.2142493425134247,1.7436422229658448,E2F1;PML;TP53;RB1;KPNA2
CDK2,17,606,0.2833333333333333,0.13368630046326935,0.14964703287006398,0.0019049275968354349,-0.26078852687448095,1.6333997215554057,JUN;TP53;CSNK2A1;EP300;E2F1;RB1;CEBPA;CEBPB;STAT5B;CREBBP;SMAD3;ETS2;NCOR1;MED1;STAT3;SRC;FOS
CSK,5,47,0.08333333333333333,0.010368409441870726,0.0729649238914626,5.216289816240559E-4,-0.12137910806914338,0.917450541109002,SRC;CREBBP;RB1;FYN;LCK
IKBKB,6,87,0.1,0.019192587690271344,0.08080741230972865,0.001216828001071034,-0.1340372546957746,0.8995920810818774,HSP90AB1;NFKB1;FOS;RELA;SRC;CALM1
SYK,6,85,0.1,0.018751378777851314,0.0812486212221487,0.001085799827935163,-0.0731580437566454,0.4993357207568588,STAT5A;LCK;SRC;STAT1;STAT3;FYN
ATM,8,177,0.13333333333333333,0.039046988749172735,0.0942863445841606,0.0025248872032708723,-0.049919382524179226,0.29859572628210584,EP300;JUN;E2F1;TP53;MED1;NR3C1;TRIM28;SP1
MAP3K8,5,54,0.08333333333333333,0.011912640635340834,0.07142069269799249,9.370255668192062E-4,0.023556328478535567,-0.16425356698597313,HSP90AB1;NFKB1;RELA;MAPK1;CALM1
FLT1,4,23,0.06666666666666667,0.0050739024928303554,0.06159276417383631,3.690017601145031E-4,0.05545088496437183,-0.4383231174194934,STAT1;STAT3;PTPN11;FYN
IKBKE,5,60,0.08333333333333333,0.013236267372600927,0.0700970659607324,0.001456212999211475,0.09852501185857578,-0.6435571062105784,HSP90AB1;NFKB1;RELA;STAT1;CALM1
PRKG1,1,114,0.016666666666666666,0.02514890800794176,-0.008482241341275093,0.7837667004128065,7.894748703411196,-1.9235071972003277,NFATC1
BMX,4,14,0.06666666666666667,0.003088462386940216,0.06357820427972645,7.025089474884415E-5,0.20218972969846474,-1.9336288457806867,STAT5A;TP53;STAT1;STAT3
PLK1,1,92,0.016666666666666666,0.020295609971321422,-0.0036289433046547553,0.7092800917405474,8.519586004351945,-2.926518504548087,TP53
RPS6KA3,11,365,0.18333333333333332,0.08052062651665563,0.10281270681667769,0.008415219718304197,0.6433322783036057,-3.073657208981765,MAPK1;CREBBP;SMAD3;AR;TP53;TRIM28;STAT3;SRC;E2F1;FOS;CEBPB
CSNK1D,1,85,0.016666666666666666,0.018751378777851314,-0.0020847121111846473,0.6806660433547058,8.607494443110216,-3.311160956597435,TP53
BMPR1B,1,77,0.016666666666666666,0.01698654312817119,-3.198764615045223E-4,0.6445636944426993,9.198223743872136,-4.0396909319052225,STUB1
ERBB2,6,125,0.1,0.02757555702625193,0.07242444297374807,0.006800991615575019,0.82252674148836,-4.104973393845033,SRC;PTPN11;NCOR1;STUB1;STAT1;STAT3
INSR,7,175,0.11666666666666667,0.0386057798367527,0.07806088682991397,0.008933451774655845,0.9183554997683381,-4.332757554264457,STAT5A;STAT5B;SRC;PTPN11;LCK;FYN;CALM1
CAMK4,4,25,0.06666666666666667,0.005515111405250386,0.06115155526141628,4.897347274138449E-4,0.6337874696183428,-4.830504167495341,RELA;CREBBP;EP300;CALM1
CDK1,14,567,0.23333333333333334,0.12508272667107875,0.10825060666225458,0.01537032949118752,1.1813453676786339,-4.932490551132237,MAPK8;AR;TP53;CSNK2A1;E2F1;RB1;STUB1;CEBPA;CEBPB;RARA;MED1;FYN;SRC;RUNX2
ERBB3,1,61,0.016666666666666666,0.013456871828810942,0.0032097948378557242,0.5599046574700164,8.803571981390691,-5.105972834611065,SRC
CDK5,5,103,0.08333333333333333,0.02272225898963159,0.060611074343701735,0.012823302326982181,1.274471894892545,-5.552225682497152,SRC;TP53;NR3C1;STAT3;FYN
CAMK2G,4,40,0.06666666666666667,0.008824178248400618,0.057842488418266044,0.0024189332928432027,0.9483616544856968,-5.713337097254476,CEBPB;SMAD3;STAT1;CALM1
IGF1R,6,144,0.1,0.03176704169424222,0.06823295830575779,0.012852486083292154,1.3534496183711062,-5.893214713192393,SRC;PTPN11;ETS1;PRKCD;UBC;STAT3
GSK3A,4,44,0.06666666666666667,0.009706596073240679,0.05696007059342599,0.0033351648759667547,1.0614513877893994,-6.053704755504051,NFATC1;CEBPA;TP53;JUN
PAK2,4,48,0.06666666666666667,0.010589013898080741,0.05607765276858592,0.004463803906036507,1.1510221305066919,-6.229048598976725,JUN;LCK;SRC;FYN
JAK3,4,35,0.06666666666666667,0.00772115596735054,0.058945510699316125,0.0015386007446571935,0.9625385482209387,-6.23424848461891,STAT5A;STAT1;STAT3;LCK
PRKAA1,4,41,0.06666666666666667,0.009044782704610633,0.05762188396205603,0.0026292707810209653,1.080637272584313,-6.420118707562148,TP53;RB1;EP300;KPNA2
ZAP70,1,51,0.016666666666666666,0.011250827266710787,0.00541583939995588,0.4972291848175274,9.60065192356468,-6.7080160398832485,FYN
FGFR1,1,50,0.016666666666666666,0.011030222810500772,0.005636443856165895,0.49049865182013774,9.612720421578626,-6.8474555590736115,CREBBP
MAPK10,5,121,0.08333333333333333,0.026693139201411867,0.056640194131921465,0.023521626655525162,1.8744765273810482,-7.02897768496398,JUN;TP53;NR3C1;NFATC1;CEBPB
CHEK1,4,35,0.06666666666666667,0.00772115596735054,0.058945510699316125,0.0015386007446571935,1.0918294889101525,-7.071650635999211,E2F1;RELA;TP53;RB1
FYN,7,216,0.11666666666666667,0.04765056254136334,0.06901610412530333,0.02497967161835599,1.9215289546780794,-7.089851779945661,PTPN11;STAT1;FYN;CSNK2A1;SRC;PRKCD;NR3C1
PRKCE,4,70,0.06666666666666667,0.01544231193470108,0.051224354731965585,0.015340533413467498,1.7099635676893317,-7.142956788578322,MAPK1;SRC;STAT3;FYN
CSNK1A1,2,99,0.03333333333333333,0.02183984116479153,0.011493492168541803,0.3819781823006197,7.616894973166411,-7.330437160069155,TP53;KPNA2
ATR,4,63,0.06666666666666667,0.013898080741230973,0.05276858592543569,0.010931945285788697,1.661011640042247,-7.501238219588845,E2F1;TP53;PML;SP1
JAK1,4,66,0.06666666666666667,0.01455989410986102,0.052106772556805646,0.01270443024837549,1.7353397034493594,-7.576153900044597,STAT5A;STAT1;STAT3;PTPN11
TBK1,4,59,0.06666666666666667,0.013015662916390912,0.053651003750275754,0.008830091150105614,1.6262780506250827,-7.691628310553259,HSP90AB1;RELA;SFPQ;CALM1
RPS6KA1,4,75,0.06666666666666667,0.01654533421575116,0.050121332450915504,0.019091499472608207,1.9791244178986835,-7.834387949295562,FOS;MAPK1;CEBPB;CREBBP
MAP3K14,5,145,0.08333333333333333,0.03198764615045224,0.051345687182881086,0.045009143145582624,2.7766666497666637,-8.61013681699996,RARA;HSP90AB1;STUB1;SFPQ;CALM1
LYN,3,144,0.05,0.03176704169424222,0.01823295830575778,0.30118243909335524,7.390517698390477,-8.868910117877952,STAT5A;CSNK2A1;PRKCD
MTOR,2,86,0.03333333333333333,0.018971983234061327,0.014361350099272006,0.3199078667739877,7.916355127011626,-9.02244600571572,JUN;STAT3
MAP3K3,4,193,0.06666666666666667,0.04257666004853298,0.024090006618133687,0.25546739196119533,6.706341098993993,-9.151878810073043,CALM1;HSP90AB1;UBC;STUB1
TGFBR1,5,166,0.08333333333333333,0.03662033973086257,0.04671299360247076,0.07117621947770418,3.5380104909023737,-9.349534184280694,SMAD3;SMURF2;PML;STUB1;STAT1
MAPKAPK2,1,40,0.016666666666666666,0.008824178248400618,0.007842488418266048,0.4181275134673114,10.928940364902223,-9.529695417829993,TP53
CSNK1E,4,148,0.06666666666666667,0.03264945951908228,0.03401720714758438,0.1359544736231474,4.782449139752691,-9.543067365520622,HDAC2;HDAC1;HSP90AB1;TP53
PRKCB,6,283,0.1,0.06243106110743437,0.037568938892565636,0.1735880140162521,5.450467154492518,-9.544152369856047,PTPN11;TP53;STAT3;HSP90AB1;RB1;CEBPB
NTRK1,1,39,0.016666666666666666,0.008603573792190603,0.008063092874476064,0.410357126377846,10.77090822313416,-9.593943707037862,PTPN11
AKT2,1,41,0.016666666666666666,0.009044782704610633,0.007621883962056033,0.4257971859573481,11.441267647128539,-9.768464335910414,HSP90AB1
CAMK2A,4,105,0.06666666666666667,0.02316346790205162,0.043503198764615045,0.05306681507728282,3.3416155989403578,-9.811663409114443,ETS1;ETS2;MYOG;CEBPB
MAP3K5,1,40,0.016666666666666666,0.008824178248400618,0.007842488418266048,0.4181275134673114,11.252682039621867,-9.811988069370507,MAPK8
PRKCI,1,42,0.016666666666666666,0.009265387160820648,0.007401279505846018,0.433367427413424,11.747487212580905,-9.822888730809263,SRC
HCK,2,77,0.03333333333333333,0.01698654312817119,0.016346790205162144,0.2761380222105782,7.842170871979,-10.091732545360568,STAT5B;STAT3
PRKACB,3,120,0.05,0.026472534745201854,0.02352746525479815,0.2162600608071676,6.634419009835239,-10.159110749357549,SRC;SMAD3;TP53
SGK1,2,76,0.03333333333333333,0.016765938671961175,0.016567394661372158,0.27125985465103614,7.9162013393469435,-10.328094081519547,MAPK1;KPNA2
RIPK3,3,95,0.05,0.020957423339951466,0.029042576660048537,0.1354472482305915,5.215420708413618,-10.426528401668321,HSP90AB1;UBC;CALM1
KDR,3,42,0.05,0.009265387160820648,0.040734612839179354,0.020389345910092213,2.7283427257578174,-10.62073643032379,STAT1;PTPN11;FYN
PRKD1,3,54,0.05,0.011912640635340834,0.038087359364659165,0.037677505263724875,3.2534759686228085,-10.667145760543379,JUN;MAPK8;SRC
BCR,3,48,0.05,0.010589013898080741,0.03941098610191926,0.028324336343381273,3.016506423582088,-10.750931160479668,TP53;SRC;PTPN11
BTK,3,59,0.05,0.013015662916390912,0.03698433708360909,0.04653559924088886,3.6497807927314696,-11.195840120842698,STAT5A;RELA;TP53
PAK1,3,92,0.05,0.020295609971321422,0.02970439002867858,0.12659442508437535,5.4658779562246265,-11.2966951250808,STAT5A;CSNK2A1;PRKCD
AURKA,3,51,0.05,0.011250827266710787,0.03874917273328922,0.03282486799316522,3.3243562116617804,-11.3578919799113,AR;TP53;PML
ACVR1,3,70,0.05,0.01544231193470108,0.03455768806529892,0.06927744655226649,4.328932993505447,-11.556674808382608,VDR;CREBBP;STAT1
FGFR3,3,44,0.05,0.009706596073240679,0.04029340392675933,0.022876017800824464,3.0800379498452513,-11.635355180185371,STAT1;STAT3;PTPN11
MET,3,38,0.05,0.008382969335980588,0.041617030664019415,0.01588981205801204,2.877444752345627,-11.918598090575113,SRC;STAT3;PTPN11
CDK4,3,51,0.05,0.011250827266710787,0.03874917273328922,0.03282486799316522,3.494497574305822,-11.939191664778688,RB1;CEBPA;SMAD3
EIF2AK2,3,42,0.05,0.009265387160820648,0.040734612839179354,0.020389345910092213,3.073933613702369,-11.966032862083901,TP53;STAT1;STAT3
YES1,1,36,0.016666666666666666,0.007941760423560556,0.008724906243106111,0.3864285965997711,12.678196075455174,-12.054532429928571,PRKCD
ERBB4,3,41,0.05,0.009044782704610633,0.04095521729538937,0.01920534090141094,3.0794035293072586,-12.1715483590852,STAT5A;STAT5B;PTPN11
ITK,3,31,0.05,0.006838738142510479,0.04316126185748952,0.009513291820359052,2.6654205980405994,-12.407706987215775,FYN;LCK;KPNA2
TYK2,3,30,0.05,0.0066181336863004635,0.04338186631369954,0.008754246196351836,2.621957079040941,-12.423400075898407,STAT5B;STAT1;FYN
ADRBK1,2,56,0.03333333333333333,0.012353849547760865,0.02097948378557247,0.17491976410276974,7.126768510899234,-12.42500706614791,PRKCD;SRC
RIPK1,2,54,0.03333333333333333,0.011912640635340834,0.0214206926979925,0.1655942075659224,7.187989752738357,-12.925551109014538,HSP90AB1;NFKB1
MAPK11,3,27,0.05,0.005956320317670417,0.044043679682329584,0.006697277081287468,2.6032741787378235,-13.032131742874054,E2F1;HDAC3;JUN
IRAK1,3,39,0.05,0.008603573792190603,0.0413964262078094,0.01695567457630486,3.2193950696949623,-13.12596535846592,SUMO1;STAT3;JUN
PDPK1,2,48,0.03333333333333333,0.010589013898080741,0.02274431943525259,0.1382376612214019,6.654789046637124,-13.168369407889116,PRKCD;SRC
PDK1,1,31,0.016666666666666666,0.006838738142510479,0.009827928524156187,0.3444088106858504,12.690178451192988,-13.526790191874504,PRKCD
RIPK2,2,48,0.03333333333333333,0.010589013898080741,0.02274431943525259,0.1382376612214019,6.88459716199364,-13.623109315456079,UBE2I;CALM1
RPS6KB1,2,48,0.03333333333333333,0.010589013898080741,0.02274431943525259,0.1382376612214019,6.926202416071552,-13.705436997245465,FOS;MAPK1
PRKCQ,2,45,0.03333333333333333,0.009927200529450696,0.023406132803882637,0.12498258952232613,6.623651607144837,-13.774418941274119,FYN;LCK
AURKB,2,43,0.03333333333333333,0.009485991617030664,0.02384734171630267,0.11633220565905097,6.7508492221686485,-14.523137974232942,TP53;RB1
NTRK3,3,19,0.05,0.004191484667990294,0.045808515332009705,0.002735624547781039,2.5485979234926806,-15.040284356070119,FOS;MAPK1;JUN
CDK6,3,25,0.05,0.005515111405250386,0.04448488859474962,0.005504842638129782,2.934030038187318,-15.263197157668294,CEBPA;AR;RB1
CSNK2B,2,43,0.03333333333333333,0.009485991617030664,0.02384734171630267,0.11633220565905097,7.119481814360037,-15.316179237932628,CSNK2A1;TP53
TEC,1,25,0.016666666666666666,0.005515111405250386,0.011151555261416281,0.2902378524850706,12.511304646460205,-15.477165853691425,TP53
AXL,3,21,0.05,0.004632693580410324,0.04536730641958968,0.0035293388164253396,2.7742465568570385,-15.665184699191077,SRC;PTPN11;LCK
CDK3,3,30,0.05,0.0066181336863004635,0.04338186631369954,0.008754246196351836,3.322102979084124,-15.740842873595943,E2F1;RB1;JUN
EPHB2,2,38,0.03333333333333333,0.008382969335980588,0.024950363997352745,0.0954610656964661,6.711409697988572,-15.765348385052473,SRC;FOS
MAP2K1,2,39,0.03333333333333333,0.008603573792190603,0.024729759541142732,0.09954164280596536,6.901229165396703,-15.922372396637499,MAPK1;EP300
PRKCH,3,17,0.05,0.0037502757555702626,0.04624972424442974,0.002063010689155171,2.5776129422414886,-15.938898684165796,SRC;PTPN11;FYN
CSF1R,1,25,0.016666666666666666,0.005515111405250386,0.011151555261416281,0.2902378524850706,12.911552446992431,-15.972294200930984,FYN
PKD1,1,27,0.016666666666666666,0.005956320317670417,0.01071034634899625,0.3087666858946568,13.817286662830952,-16.237651774118426,SRC
TEK,3,19,0.05,0.004191484667990294,0.045808515332009705,0.002735624547781039,2.8422777576474125,-16.773405212292683,STAT5A;STAT5B;PTPN11
FGR,3,22,0.05,0.004853298036620339,0.045146701963379665,0.003973628015520824,3.053372535859519,-16.879274652218367,SRC;VDR;CSNK2A1
MAP4K1,1,25,0.016666666666666666,0.005515111405250386,0.011151555261416281,0.2902378524850706,13.7739828247866,-17.039167590362727,MAPK1
PLK3,3,18,0.05,0.003970880211780278,0.046029119788219726,0.0023846072098581968,2.840805931200929,-17.154834036205862,TP53;MAPK1;JUN
MAPK7,3,20,0.05,0.004412089124200309,0.04558791087579969,0.0031169287459850044,2.9916776365792153,-17.26469382832015,PML;FOS;ETS1
MAPKAPK5,3,20,0.05,0.004412089124200309,0.04558791087579969,0.0031169287459850044,3.0787311974360483,-17.76707184408016,TP53;MAPK1;JUN
NTRK2,2,31,0.03333333333333333,0.006838738142510479,0.026494595190822853,0.06843093664196007,6.664854235463552,-17.8746742960259,PTPN11;FYN
TGFBR2,2,37,0.03333333333333333,0.00816236487977057,0.025170968453562762,0.0914311667223986,7.515593800932959,-17.978569500548172,PML;SMAD3
CAMK2D,2,35,0.03333333333333333,0.00772115596735054,0.025612177365982793,0.08353143947482333,7.251609358202971,-18.002353714233763,CEBPB;STAT1
CAMK2B,2,32,0.03333333333333333,0.007059342598720494,0.02627399073461284,0.07211328944268211,7.0297172556091985,-18.484760551377832,CEBPB;ETS1
DYRK1A,1,22,0.016666666666666666,0.004853298036620339,0.011813368630046327,0.2615253307443395,14.024549208778396,-18.810063854343863,TP53
TTN,1,26,0.016666666666666666,0.005735715861460402,0.010930950805206265,0.29956251393466893,15.929189361747515,-19.201557068424627,CALM1
MAP2K4,1,23,0.016666666666666666,0.0050739024928303554,0.011592764173836312,0.2712208406238737,14.742337122716084,-19.236124038731734,MAPK8
TNK2,2,27,0.03333333333333333,0.005956320317670417,0.027377013015662914,0.05438071268228731,6.607101503708171,-19.238199619298722,AR;FYN
HIPK3,2,26,0.03333333333333333,0.005735715861460402,0.02759761747187293,0.051049871044724075,6.524307389052205,-19.40950301482024,SUMO1;AR
FES,1,23,0.016666666666666666,0.0050739024928303554,0.011592764173836312,0.2712208406238737,14.994832530580972,-19.56558557149068,STAT3
MAP3K4,2,21,0.03333333333333333,0.004632693580410324,0.02870063975292301,0.03561199809257268,5.998503144509892,-20.005443915152235,PTPN11;RUNX2
DAPK3,1,23,0.016666666666666666,0.0050739024928303554,0.011592764173836312,0.2712208406238737,15.345970566972483,-20.023758164243013,TP53
CAMK1,2,24,0.03333333333333333,0.005294506949040371,0.02803882638429296,0.04462362219501372,6.537730805131104,-20.329021077999137,EP300;CALM1
MAP2K3,1,20,0.016666666666666666,0.004412089124200309,0.012254577542466357,0.24175225411191492,14.378122241632415,-20.414659259617856,SMAD3
ABL2,2,23,0.03333333333333333,0.0050739024928303554,0.02825943084050298,0.04153338395613,6.432506858761857,-20.463462247800205,CEBPB;PTPN11
TRIM28,3,21,0.05,0.004632693580410324,0.04536730641958968,0.0035293388164253396,3.7012735726036596,-20.899776911954913,CEBPB;TRIM28;NR3C1
EPHA2,1,20,0.016666666666666666,0.004412089124200309,0.012254577542466357,0.24175225411191492,14.771369735812529,-20.9730084976804,PTPN11
STK11,2,32,0.03333333333333333,0.007059342598720494,0.02627399073461284,0.07211328944268211,8.17490666752822,-21.496055500460646,TP53;SMARCA4
DAPK1,2,21,0.03333333333333333,0.004632693580410324,0.02870063975292301,0.03561199809257268,6.448470524312353,-21.506117827197272,TP53;MAPK1
BRAF,1,21,0.016666666666666666,0.004632693580410324,0.012033973086256342,0.25170301193275124,15.689334098336351,-21.643521276624035,MAPK1
MAPK15,3,7,0.05,0.001544231193470108,0.048455768806529895,2.3834113348583663E-4,2.7209075918036505,-22.69728756443091,JUN;NR3C1;SRC
GRK5,1,19,0.016666666666666666,0.004191484667990294,0.012475181998676373,0.2316714066107516,15.546114991498312,-22.735186752298013,TP53
PIM1,2,27,0.03333333333333333,0.005956320317670417,0.027377013015662914,0.05438071268228731,7.853998514706651,-22.86884667214521,NFATC1;RELA
MAP2K7,1,21,0.016666666666666666,0.004632693580410324,0.012033973086256342,0.25170301193275124,16.578895479603755,-22.870676015101154,MAPK8
MST1R,2,19,0.03333333333333333,0.004191484667990294,0.02914184866534304,0.03005445667543478,6.625121281305033,-23.219356182156847,RELA;SRC
CSNK1G1,2,24,0.03333333333333333,0.005294506949040371,0.02803882638429296,0.04462362219501372,7.472385919291135,-23.235323598363912,NFATC1;TP53
