TF,Target/Input,Targets/Database,Fraction/Input,Fraction/Database,Difference,P-value,Z-score,Combined Score,Genes
ESR2,5,51,0.006578947368421052,0.002449214810546031,0.004129732557875021,0.046745134088935,-0.7682279260983729,2.353116794186167,THRA;SYNJ1;SOCS2;STAU2;SBK1
ELF5,27,556,0.035526315789473684,0.026701243816933198,0.008825071972540486,0.0906385365553488,-0.9776321614404635,2.3471734055985913,ASCC3;TFPI;1110021L09RIK;GNAQ;GM166;CTLA2B;SHMT1;MARCH3;EBF1;GPR146;UHMK1;1110008P14RIK;ZFP41;HERC1;RAB3A;GABPB2;SOCS5;STRAP;PODXL;PLCG1;SQRDL;RAMP2;TMEM71;PSME3;EPB4.1L2;TMEM47;IRF1
SPI1,73,1680,0.09605263157894736,0.08068001728857513,0.015372614290372233,0.07514079258451173,-0.8843680916227563,2.2890910199546033,BTBD2;PARP8;ALOX12;MFHAS1;ENC1;CCL9;MYO1G;CDKN1A;RNF103;PHLPP2;CCBE1;BC028528;GPR137;STK17B;TYROBP;GPR150;UBP1;HOPX;NRP1;CPEB4;ZFP710;HBB-B2;EMP1;TBC1D10C;TET2;EPB4.1;EPB4.2;CYTIP;LAIR1;PANK1;B230312A22RIK;NCF4;APOL8;CCND3;GUCY1B3;TBC1D5;CTPS2;RHOJ;LCK;TSEN34;COTL1;SERINC1;PHF21A;HOXA9;RAMP1;RAMP2;FTL1;PIK3CG;PIK3CD;BNIP2;FGD4;RAB8B;NR4A2;EBF1;GDF3;AFAP1L1;SPNA1;TRIOBP;CASK;FAM134B;MPO;MAGEH1;PHYHD1;ALOX5AP;PDE4B;CD1D1;VIM;PTPN18;HERC1;AFF3;ACVR1B;BTG2;MGST1
NOBOX,11,201,0.014473684210526316,0.009652787782740238,0.004820896427786077,0.1298393046666142,-0.8005305937668691,1.634249353616551,GDA;TFPI;PDGFRB;ACP5;ARIH1;SIK2;FLNB;CTPS2;ST8SIA4;SH2D4A;ACVR1B
MYOD1,73,1672,0.09605263157894736,0.08029582673005811,0.01575680484888925,0.0697370763281126,-0.6042652748175812,1.6091724222675052,EIF2AK1;ORAI2;KBTBD8;USP15;6030468B19RIK;CSNK1E;IMPA2;SELPLG;PLD3;VEGFC;TMEM229B;RAP1GAP2;SIGIRR;NEO1;MKRN1;SLC37A1;PACS2;EPB4.2;TBCEL;2900026A02RIK;TIPARP;ACP5;SIK2;SESN2;DOCK8;MAN1A2;INPP4A;PXN;HOXA10;SLC4A1;SATB1;EIF4E3;GABARAPL2;TBC1D24;TTC39A;MTHFR;PIK3CD;MECOM;PABPC4;PTP4A3;VAMP2;IKBKG;SLC1A5;EHBP1L1;GTPBP2;ETS2;TUBB1;SCAI;TMEM98;TCN2;ASB1;ITGAL;RHOBTB3;CYFIP2;UBE2C;CCDC69;IGFBP4;BRPF3;FNBP1;SYNJ1;CLN8;ST3GAL5;HHEX;FES;ZFYVE27;FBN1;ANXA4;GCC1;RAD54B;NARF;RPH3AL;YPEL2;FZD5
MYB,82,1902,0.10789473684210527,0.09134130528742256,0.01655343155468271,0.07081149707182079,-0.5925868426564527,1.5690122740374524,LRRC33;ST8SIA6;HDAC7;SPINT2;PRR11;RAP1GAP2;ATP6V0E2;HOPX;NRP1;ADK;CD27;FECH;NAPSA;UBE2E2;HMG20A;RANBP10;GUCY1B3;GPR65;IQGAP2;ATG9A;SIX5;CAMTA1;SESN1;DOCK8;CRBN;RHOJ;UGT8A;TSEN34;COTL1;CAMKK2;MOSPD3;CLEC1B;SLC19A2;PHF21A;CPD;NINJ1;MAFG;GABARAPL2;TBC1D24;RCSD1;GMFG;VAMP2;TTC8;NR4A2;EBF1;CYBA;MMD;PRTN3;FUT4;DNTT;AGFG2;ITGB5;CYFIP2;GM2A;TUBA1A;FAM134B;GRB10;PCDH17;CCDC157;STX3;GM166;SLCO3A1;NUDT6;GPC4;HAGH;ANXA4;DAB2IP;GCNT2;FAM102B;EMB;1110008P14RIK;BET1L;RAD54B;YPEL5;MAP4K5;SOX6;PSMB8;CTSG;APEX2;CD24A;DHRS11;RGS19
RORB,43,1020,0.056578947368421055,0.04898429621092062,0.007594651157500437,0.19175448978377024,-0.602417394142421,0.9949160762683703,SIPA1L1;FNIP2;1110021L09RIK;AA986860;ARHGEF12;TRIM10;USP45;MDFIC;VAMP2;RNF135;CDKN1A;BEX6;DNAJB2;HDAC7;SLC45A3;PKLR;IL6ST;DNTT;ASB1;SORL1;TIPARP;ERCC4;NCF4;RPTOR;CCDC91;NSD1;GPR65;SELL;HMGCR;CAMTA1;XPO7;ZFYVE27;SMC6;DAB2IP;TTPAL;GCNT1;NARF;HERC1;FZD5;HOXC4;PSME3;RSAD2;MGST3
NR2F1,43,1021,0.056578947368421055,0.049032320030735245,0.00754662733768581,0.1934372867389946,-0.6044331251766367,0.9929638976958938,SIPA1L1;FNIP2;1110021L09RIK;AA986860;ARHGEF12;TRIM10;USP45;MDFIC;VAMP2;RNF135;CDKN1A;BEX6;DNAJB2;HDAC7;SLC45A3;PKLR;IL6ST;DNTT;ASB1;SORL1;TIPARP;ERCC4;NCF4;RPTOR;CCDC91;NSD1;GPR65;SELL;HMGCR;CAMTA1;XPO7;ZFYVE27;SMC6;DAB2IP;TTPAL;GCNT1;NARF;HERC1;FZD5;HOXC4;PSME3;RSAD2;MGST3
SOX17,22,500,0.02894736842105263,0.024011909907314027,0.004935458513738604,0.22192511625211023,-0.6130595595487147,0.9229092212561671,PTPRS;KBTBD8;SIK2;STX3;AA986860;IL18BP;ACSL6;SFPQ;RNF130;PCYT1B;NCOA7;VIM;PRR11;ABCB10;FCER1A;SEPN1;RPH3AL;DDX26B;SBK1;ALDH2;ARHGAP30;NFIA
RBPJ,72,1735,0.09473684210526316,0.08332132737837968,0.011415514726883486,0.14727701169296498,-0.4556316133462188,0.8727350321551116,LFNG;LASP1;USP15;NFKBIZ;ALOX12;SERPINB1A;RNF138;SLC45A3;SH2D4A;APOE;PPBP;SPECC1;ZFP710;HCLS1;ZFP60;SLC25A23;MFGE8;EPB4.1;LAIR1;TBCEL;HS6ST1;PTPRS;HMG20A;TBC1D8;GLIPR2;CAMTA1;DOCK8;CRBN;PIP5K1A;CDK6;NDOR1;GAB3;PCF11;FCER1A;GEN1;MOSPD3;XKR5;TBC1D24;PIK3CD;STRADB;ATAT1;FGD4;GDF3;2310035C23RIK;MLLT11;KLF3;ICAM2;ZDHHC21;UBE2H;FAM134B;CCDC69;EPB4.1L2;BRPF3;ADAM9;PCDH17;HIST2H2BE;SLC2A4;PDE4B;PDE5A;STX8;CD1D1;HAGH;LCP1;FBN1;ANXA4;AW112010;GCNT2;NOTCH1;NARF;COQ10A;CTSG;RASGRP2
TFAP2A,71,1663,0.09342105263157895,0.07986361235172645,0.013557440279852492,0.10159422659810072,-0.3477799446058777,0.79529224669642,SIPA1L1;LASP1;HTATIP2;DUSP8;IL16;IFITM2;MYO1G;HDAC7;IMPA2;E2F8;H2-K1;PKLR;HIF3A;ALKBH5;BSDC1;GPR137;ACAP1;ATP6V0E2;SASH3;FCGR2B;TMEM176A;SLC25A37;PTPRCAP;LAIR1;HS6ST1;NCF4;APOL8;GPR97;CAPN2;ATG9A;TRAF4;VAV1;DNA2;RHOJ;FAM129C;XKR5;PHF21A;SOCS2;PTPRE;GMFG;NFIA;RREB1;PIK3IP1;MECOM;AA986860;PTP4A3;DNAJB2;TXNRD2;GPSM3;KLF7;RAB3A;PRTN3;PPFIA1;RAB37;PRKCD;PCDH17;TLCD1;GALNT10;RASA3;RASSF5;TIMP2;BANP;ANXA4;DAB2IP;TTPAL;GCNT2;RBM38;THRA;CDKL1;NDRG1;PSMB9
NR5A1,44,1020,0.05789473684210526,0.04898429621092062,0.008910440631184645,0.1517978454637002,-0.4060996813379826,0.765581396412617,BTBD2;PIK3CD;SERPINF1;HTATIP2;PTOV1;SERPINB1A;PTP4A3;CCL6;CDKN1A;ST8SIA6;GRINA;IKBKG;DNAJB6;GDF3;GPR137;GPR146;SASH3;CHST10;RAB44;ZFP703;ZFP106;CASK;SLC16A1;DSP;TRF;ARHGAP25;SMOX;IL18BP;PHYHD1;GPR65;TNFRSF13B;UGT8A;FAM120A;VIM;MUC13;SHROOM4;CDKN3;RNF11;HOXA9;PIGA;FTL1;MTHFR;MGST3;GMFG
EN1,40,957,0.05263157894736842,0.04595879556259905,0.006672783384769371,0.21680165490463807,-0.453084019574164,0.6926623331872124,PIK3CG;RREB1;PIK3CD;1700020I14RIK;USP11;SERPINB6A;RAB3IL1;CEBPA;SFI1;CLCN3;TRIOBP;PPFIA1;ZDHHC21;PLEK;CST3;TCN2;EMP1;CSF1R;PLEKHA2;EPB4.1L2;TUBB2A;GRB10;TGFBR3;GALNT10;TTC30A1;RASSF3;CMTM7;PDE4B;NUDT6;NCOA7;HAGH;LCOR;TMCC2;GCNT1;RPH3AL;SEC14L1;THBS1;GABARAPL2;PARD6G;PSME4
CREB1,38,849,0.05,0.04077222302261922,0.00922777697738078,0.12341217614197497,-0.2941150202388547,0.6153549453471719,BTBD9;USP15;WHSC1L1;MAPKAPK3;2810453I06RIK;H2-K1;CEBPD;GTPBP2;MMD;ZFP41;FUT4;ZFP703;ASB1;UBE2E2;FOS;UBE2O;TNRC6B;JHDM1D;ARAP2;CCDC91;NPHP1;TGFBR2;MARCKS;PDE10A;SHMT1;MAD2L1BP;CDK6;ARPC5L;CDC25B;NDOR1;1110002B05RIK;NOTCH1;SLC16A10;MOSPD3;CIR1;STRAP;PSMB9;MTHFR
HAND1::TCFE2A,6,110,0.007894736842105263,0.005282620179609086,0.002612116662496177,0.22517233045338592,-0.24701231133663354,0.36826800127241754,CAST;NUDT4;NPHP1;BTG2;TIPARP;PBX3
E2F1,124,3056,0.1631578947368421,0.14676079335350334,0.016397101383338775,0.11584459391618308,-0.15146557224684012,0.3264849033784184,MAP3K5;PTPDC1;LFNG;LASP1;GKAP1;USP15;DUSP8;USP45;ZFP688;ENC1;TACC3;LRRK1;ST8SIA6;HDAC7;E2F2;IMPA2;E2F8;SPINT2;SELPLG;CEBPA;HIF3A;PRR11;GPR137;CDCA7L;TMEM229B;FAM65B;CD69;ZFP41;SIGIRR;ATP6V0A1;MKRN1;2310035K24RIK;TOR1AIP2;FECH;MFGE8;TET2;TRIM59;PLEKHA2;TIPARP;NPHP1;GUCY1B3;NSD1;TBC1D8;LIMD2;ATG9A;CAMTA1;CTPS2;DOCK8;GM5595;INPP4A;TSEN34;RAVER1;ADD2;HOXA10;ZFP238;GEN1;FAM46C;SATB1;SOCS2;CPD;RNF11;MAFG;FTL1;GMFG;NFIA;MECOM;UNC119;AA986860;WAC;PTP4A3;ZXDC;TTC8;FGD4;IKBKG;DNAJB2;2810453I06RIK;IRF2BP2;EHBP1L1;CYBA;2310035C23RIK;CATSPER2;SPNB1;ETS2;RIT1;TTLL4;1810013L24RIK;TRIOBP;RAB44;GABPB2;AGFG2;ITGB5;EIF4H;CHST1;TRA2B;EPB4.1L2;TMEM47;GRB10;SYNJ1;TTC28;STX3;TLCD1;HIST2H2BE;MFSD6;SLCO3A1;RASSF5;BTRC;SLC7A8;ANK1;PDE4B;KCNA3;YOD1;SGK3;HAGH;GALNT6;ANXA3;PPP1R9A;KIF13A;GCNT2;ZCCHC24;STAU2;MICALL2;SOX4;FAM107B;RGS19
AP1,9,183,0.011842105263157895,0.008788359026076935,0.0030537462370809603,0.23676146497732406,-0.20766466498878036,0.2991829234252705,MALAT1;CCBE1;TCN2;1110067D22RIK;AGFG2;TBC1D24;HOPX;HDAC7;SPNA1
POU2F1,63,1735,0.08289473684210526,0.08332132737837968,-4.2659053627441823E-4,0.5364465675228274,-0.1709557895632745,0.10646926836492708,KBTBD8;RGS2;TSGA14;TMEM8;IMPA2;1110038D17RIK;IL6ST;PRR11;CD53;FAM65B;UBP1;SASH3;CHST10;EPB4.2;CD96;CLCA1;GPR65;RPL23;DNA2;CSF2RB;ATG4A;TAB3;SERINC1;ZFP238;GADD45A;ITPR3;SATB1;MFAP3L;DAPK1;HIPK2;RSAD2;NFIA;STRADB;LMO4;EIF1AX;SCAI;TRIOBP;MLLT3;CAST;ASB1;CYFIP2;SCIN;BRPF3;STX3;HIST2H2BE;PLEKHG2;SWAP70;CHAC2;PDE5A;PCYT1B;PDE7A;TRIM2;ALAS2;SGK3;CPSF6;LCOR;GCNT2;MCPT8;AFF1;THRA;CDKL1;GRCC10;CTSG
MYC,70,1699,0.09210526315789473,0.08159246986505307,0.01051279329284166,0.16555819034054628,-0.05476427062763567,0.0984898464737957,PTPDC1;TFPI;ORAI2;KBTBD8;LFNG;TSGA14;SPATA13;CDKN1B;IMPA2;E2F8;RAB3IL1;RNF125;SELPLG;CEBPA;HIF3A;APOA1BP;STK17B;ADK;CST7;TBCEL;PTPRS;TGFBR3;CCND3;EIF5A2;GPR65;3110002H16RIK;SHMT1;MAN1A2;UGT8A;ATG4D;INPP4A;TMEM185B;CDV3;CAMKK2;ITPR3;KLHL6;SOCS2;SOCS5;TBC1D24;TTC39A;MTHFR;RREB1;HSPBAP1;PTP4A3;SFPQ;MAPKAPK3;ABCA2;FGD4;1810013L24RIK;DNTT;TCN2;ITGB5;COMMD8;EIF4H;EPB4.1L2;IRF8;MXD4;ALOX5AP;RASSF3;SGK3;IGF1R;PNPO;MTHFD2L;ANXA2;HOMER1;PROKR1;PSME3;CTSG;CTSF;CD24A
NKX3-2,45,1122,0.05921052631578947,0.05388272583201268,0.00532780048377679,0.28373350431286953,-0.07682646905137046,0.09677982779719516,PIK3CG;1700020I14RIK;SFMBT1;TRIM10;6030468B19RIK;WHSC1L1;ZXDC;C2CD2L;ZFP688;TACC3;ABCA2;TTC8;EBF1;FBXO30;HDAC7;E2F2;EHBP1L1;SFI1;CD34;UBP1;SASH3;ICAM2;ZFP64;PRTN3;NEO1;ZDHHC20;HCLS1;ATP6V0A1;CST3;ITGB5;PTPRCAP;ARHGAP30;TNRC6B;3010026O09RIK;TM6SF1;CREG1;CBFB;PDE4B;PCYT1B;GYPA;GEN1;PLEK2;MALAT1;SOCS2;RNF10
KLF4,8,163,0.010526315789473684,0.007827882629784374,0.0026984331596893105,0.2559467945245835,-0.05002668822967498,0.06817565483706105,AW112010;PIK3IP1;MYH10;SQRDL;EYA4;GADD45A;H2-M3;HIF3A
HMGA1,65,1748,0.08552631578947369,0.08394563703596984,0.0015806787535038447,0.4582818648062995,-0.0512878075287618,0.040018381627626,PARP8;TMEM2;USP45;FN3K;LRBA;ST8SIA4;BEX6;RNF125;CNNM3;2010109K11RIK;PLD3;KRT18;PPBP;FAM65B;SASH3;CD27;HCLS1;ATP6V0A1;RC3H2;PDGFC;FECH;CST7;CSF1R;CDK12;3010026O09RIK;ACP5;RANBP10;CCNG1;WIPI1;SMC6;LGALS3;GYPA;CDR2;ELMOD3;HIPK2;ELF2;LMO4;ZXDC;FNDC3B;TTC8;NR4A2;BPGM;GDF3;CLCN3;MMD;SCAI;SPNA1;MLLT3;CAST;ADIPOR1;OXCT1;EPB4.1L2;FNBP1;H3F3A;2810474O19RIK;STX3;FAM105A;KIF13A;DENND2C;UHMK1;TMCC2;PTPN18;MAP4K5;NXN;TPM4
STAT5B,69,1729,0.09078947368421053,0.08303318445949191,0.007756289224718618,0.24128128263320314,-2.854583199885306E-4,4.0586232093099304E-4,TFPI;ARIH1;UBE2CBP;SFMBT1;USP11;LRRC33;SERPINB1A;TACC3;FBXO30;HDAC7;HINT2;BSDC1;STK17B;CD69;TYROBP;UBP1;NRP1;MKRN1;TOR1AIP2;FECH;PYCR2;EPB4.1;YIPF4;FOS;TIPARP;ARAP2;NCF4;NPHP1;IL18BP;3110002H16RIK;CAPN2;CAMTA1;GEN1;CLEC1B;FAM46C;CNP;RNF38;SATB1;SOCS2;RNF10;RAMP2;SQRDL;AA986860;WAC;PNPLA6;TTC8;FGD4;FKBP7;MMD;TTLL4;ETV6;H3F3A;TTC28;2810474O19RIK;PHYHD1;PLEKHG2;SLCO3A1;TTC30A1;RNASEL;ARMC9;FES;CHDH;ANXA2;CDC25B;AW112010;PGM2;GCNT2;NDRG1;SLC6A9
SRF,31,1782,0.04078947368421053,0.08557844690966719,-0.04478897322545666,0.9999994349108182,1.159910023834213,-6.554527915027114E-7,EIF2AK1;TRIM10;CD53;KRT10;CPEB4;PLEK;ALDH2;SMOX;RCBTB2;TNFRSF13B;TRAK2;GAB3;SERINC1;FCER1A;NCKAP1L;RNF11;PLAC8;GMFG;CRTAP;PIK3CD;PPP2R3A;1110021L09RIK;IKBKG;SEPN1;ZDHHC21;CYFIP2;UBE2O;H3F3A;MTHFD2;VPREB1;PON2
TBP,81,3182,0.10657894736842105,0.15281179465014647,-0.046232847281725414,0.9998910102815867,1.1829495430946015,-1.2893636409570973E-4,BTBD9;WHSC1L1;MDFIC;PPBP;CPEB4;ZFP60;PDGFC;ALDH2;SMOX;OPA1;RANBP10;SELL;BNIP3L;PXN;FCER1A;PHF21A;KLHL6;SATB1;NFIA;CRTAP;PPP2R3A;PABPC4;ELF2;FUT4;1110018G07RIK;COMMD8;UBE2O;MARCKS;SYNJ1;GALNT10;CPA3;MAD2L1BP;PTDSS2;PPP1R9A;TTPAL;FAM102B;HOMER1;RAD54B;AFF1;SOX6;ASCC3;SERF1;NFKBIZ;USP45;CCL9;2010109K11RIK;2310035K24RIK;TOR1AIP2;RIOK3;ZFP148;CYTIP;3010026O09RIK;NPHP1;TGFBR3;CCND3;SESN1;DNA2;GM5595;PCF11;ZFP238;LOR;MTHFR;CLCN3;ITGAL;EVI2A;CCDC69;MPG;TMEM47;PCDH17;MTHFD2;TTC30A1;SLC7A8;CRADD;CHAC2;STX8;MTHFD2L;GCNT2;PON2;ZFAND6;CTSG;CTSF
SOX2,46,1797,0.060526315789473685,0.08629880420688661,-0.025772488417412927,0.9962516712059638,1.159951091645086,-0.0043560471347138,NFKBIZ;PPBP;DDX26B;TOR1AIP2;TET2;OPA1;AU041133;GPR65;DOCK8;DNA2;UGT8A;INPP4A;FCER1A;FCGR3;FAM129B;MED6;CDR2;CRTAP;UNC119;ELF2;BNIP2;WAC;TTC8;RAB8B;2310035C23RIK;RIT1;SCAI;ZC3H3;EPB4.1L2;MPO;FNBP1;2810474O19RIK;STX3;CBFB;CDC25B;PPP1R9A;FAM105A;FAM102B;PBX3;MAP4K5;ZFAND6;UCP2;ATP8B4;PSME4;CTSG;TPM4
IRF2,43,1706,0.056578947368421055,0.08192863660375546,-0.025349689235334406,0.9965369964310667,1.3418936246813484,-0.004655047294266574,ASCC3;TAOK1;USP45;RNF135;APOA1BP;CDCA7L;TOR1AIP2;1110003E01RIK;3110002H16RIK;SELL;SESN1;VAV1;RAVER1;PXN;RNF10;SCARB2;RREB1;PPP2R3A;PABPC4;MAB21L2;ELF2;EBF1;PRTN3;MLLT3;DNTT;MS4A3;ITGAL;RHOBTB3;FAM134B;FNBP1;PDE10A;MXD1;SLC7A8;PDE4B;CHAC2;ARPC5L;VPREB1;H2AFY;DENND2C;PROKR1;ZFAND6;PSME3;CD24A
NR3C1,48,1775,0.06315789473684211,0.0852422801709648,-0.022084385434122694,0.989098134247876,1.2156504165593323,-0.013325627448000857,TAOK1;HTATIP2;ZFP688;TACC3;HDAC7;PKLR;UBAP1;PLD3;FAM65B;CD69;HCLS1;FCGR2B;ATP6V0A1;F13A1;PDGFC;NFAT5;EIF5A2;TBC1D8;SELL;NCOA7;GAB3;FCER1A;NCKAP1L;HOXC4;SLC4A1;SCARB2;MFAP3L;PRAMEF8;DAPK1;1110021L09RIK;RAB8B;CLCN3;1110018G07RIK;ITGAL;GM2A;TRA2B;CREG1;SLCO3A1;AP1G1;SLC7A8;CPA3;H2-EA-PS;SGK3;LCOR;GALNT6;CHDH;FAM105A;NARF
CBEPB,99,3275,0.13026315789473683,0.15727800989290688,-0.027014851998170053,0.9823079120273377,1.1506543407837275,-0.0205397135875555,TFPI;ORAI2;UBE2V2;FBXO34;HIF3A;SASH3;TBCEL;HLF;GPR65;IQGAP2;ATG4A;PDGFRB;HOXA10;DOCK10;PLEK2;PARD6G;HIPK2;RCSD1;NFIA;CRTAP;F5;PPP2R3A;ELF2;ACSL6;PNPLA6;MAPKAPK3;SFI1;ID2;RIT1;TUBB1;RHOBTB3;UBE2C;ROCK1;ANK1;KCNA3;ALAS2;AW112010;HOMER1;YPEL4;YPEL5;SOX4;ELK3;COQ10A;BRAF;PTPDC1;ASCC3;KBTBD8;SFMBT1;HTATIP2;USP11;NFKBIZ;TACC3;RNF130;SLC45A3;CD53;KRT10;CD34;ATP6V0E2;CHST10;SIGIRR;PLEK;ZFP106;2310035K24RIK;TOR1AIP2;PACS2;EPB4.2;CD96;NFAT5;TXNIP;SHMT1;DNA2;UGT8A;CLEC1B;SLC19A2;HOXA5;HOXA9;PRAMEF8;MTHFR;PIK3IP1;MECOM;MAB21L2;BNIP2;BPGM;2310035C23RIK;SCAI;SPNA2;ZDHHC20;DNTT;EYA4;CCDC86;DCAF12;GCNT2;DENND2C;GCNT1;1110008P14RIK;STK3;UCP2;CTSB;APEX2
CBEPA,51,1764,0.06710526315789474,0.08471401815300389,-0.017608754995109152,0.9661358091082589,1.1282277893952475,-0.03886842383976459,ASCC3;SERF1;UBE2CBP;ZFP688;TMEM167B;HDAC7;IMPA2;RNF125;CEBPD;APOA1BP;CD34;GPR150;HOPX;CHST10;TMEM176A;B230312A22RIK;NPHP1;AU041133;SELL;XPO7;UGT8A;HOXA10;FCGR3;SLC16A10;ZFP238;CLEC1B;HOXC4;HOXA9;GABARAPL2;RSAD2;MAPKAPK3;TTC8;BPGM;CLCN3;SCAI;SPNA1;SPNA2;1110018G07RIK;ITGB5;TNRC6B;TTC28;PHYHD1;SLC7A8;PDE4B;H2-EA-PS;SGK3;LCOR;YPEL5;SOX4;KCTD12;ACVR1B
CPEB1,51,1748,0.06710526315789474,0.08394563703596984,-0.016840373878075104,0.9603082137834714,1.1609395835515357,-0.047019202491031434,TRIM10;ST8SIA6;SLC45A3;HINT2;FRYL;H2-M3;IL6ST;PRR11;BSDC1;TMEM229B;ZFP106;ZFP60;PDGFC;NAPSA;PYCR2;EPB4.1;YIPF4;PPOX;IBTK;HMG20A;CAMTA1;SESN1;MOSPD3;KLHL4;SQRDL;FTL1;PIK3CD;ARL4A;SFPQ;FGD4;CATSPER2;TRIOBP;AFAP1;MS4A3;AGFG2;UBE2C;TNRC6B;MARCKS;2810474O19RIK;EAR3;EAR2;SERTAD3;SERTAD2;MXD1;MXD4;SLCO3A1;ST3GAL5;PNPO;GCNT1;PTPN18;CDKN3
NFYB,51,1748,0.06710526315789474,0.08394563703596984,-0.016840373878075104,0.9603082137834714,1.1660822851444506,-0.0472274869969387,TRIM10;ST8SIA6;SLC45A3;HINT2;FRYL;H2-M3;IL6ST;PRR11;BSDC1;TMEM229B;ZFP106;ZFP60;PDGFC;NAPSA;PYCR2;EPB4.1;YIPF4;PPOX;IBTK;HMG20A;CAMTA1;SESN1;MOSPD3;KLHL4;SQRDL;FTL1;PIK3CD;ARL4A;SFPQ;FGD4;CATSPER2;TRIOBP;AFAP1;MS4A3;AGFG2;UBE2C;TNRC6B;MARCKS;2810474O19RIK;EAR3;EAR2;SERTAD3;SERTAD2;MXD1;MXD4;SLCO3A1;ST3GAL5;PNPO;GCNT1;PTPN18;CDKN3
NFYA,53,1748,0.06973684210526315,0.08394563703596984,-0.014208794930706689,0.9305225353666485,1.0418749998524333,-0.07502436085782306,TRIM10;ST8SIA6;SLC45A3;HINT2;FRYL;H2-M3;IL6ST;PRR11;BSDC1;TMEM229B;ZFP106;ZFP60;PDGFC;NAPSA;PYCR2;PACS2;EPB4.1;YIPF4;PPOX;HMG20A;AU041133;CAMTA1;SESN1;MOSPD3;KLHL4;SQRDL;FTL1;PIK3CD;ARL4A;SFPQ;FGD4;CATSPER2;TRIOBP;AFAP1;MS4A3;AGFG2;UBE2C;TNRC6B;MARCKS;2810474O19RIK;EAR3;EAR2;CREG1;SERTAD3;SERTAD2;MXD1;MXD4;SLCO3A1;ST3GAL5;PNPO;GCNT1;PTPN18;CDKN3
TBX5,65,1663,0.08552631578947369,0.07986361235172645,0.005662703437747232,0.30494720105803813,0.06659058968489448,-0.07908409162107916,SIPA1L1;TFPI;ATP11A;USP15;CSNK1E;TMEM167B;ARRB1;CCL9;H2-M3;BC028528;STK17B;TYROBP;UBP1;ATP6V0E2;ZFP703;F13A1;HBB-B2;TOR1AIP2;CDK12;NCF4;TM6SF1;TGFBR3;IL18BP;BBIP1;IQGAP2;RCBTB2;SESN1;LYSMD3;HDC;NCKAP1L;ZFP238;SHROOM4;ELMOD3;SATB1;SOCS5;TNS3;NINJ1;DAPK1;FTL1;RCSD1;VAMP2;NR4A2;DNTT;EVI2A;UBE2H;SCIN;TRA2B;EPB4.1L2;BRPF3;GALNT10;RASA3;SLC7A8;PCYT1B;ANO6;ANXA3;TTPAL;EMB;NARF;SBK1;UCP2;BTG2;PSME3;CTSF;APEX2;DHRS11
SOX10,11,451,0.014473684210526316,0.021658742736397254,-0.007185058525870938,0.9367334865403605,1.4096961274950777,-0.0921327625578219,TFPI;MFHAS1;MAN1A2;ZFYVE27;GCNT2;SHROOM4;ZDHHC21;FAM82A1;ARHGAP25;SCIN;JHDM1D
PRRX2,69,2205,0.09078947368421053,0.10589252269125486,-0.01510304900704433,0.9203494641135497,1.136749637707575,-0.09435229878033334,GDA;TFPI;ARIH1;SFMBT1;NFKBIZ;SPATA13;ST8SIA4;FBXO30;SH2D4A;PKLR;2010109K11RIK;ABCB10;BC028528;KRT10;ZFP106;CST3;NAPSA;SLC37A1;TRF;ALDH2;B230312A22RIK;ARAP2;ACP5;SIK2;FLNB;ODF2L;CTPS2;VAV1;ZRSR1;PCF11;PDGFRB;FCGR3;MALAT1;KLHL4;ZFP276;SATB1;SOCS2;HIPK2;PIK3CG;CRTAP;PIK3CD;BNIP2;WAC;LMO4;TTC8;FGD4;BPGM;IKBKG;GM2A;SORL1;KLHL25;CCDC50;SCIN;IRF1;BRPF3;GRB10;HIST2H2BE;GALNT10;SLC2A4;SGK3;ANXA2;YPEL5;FAM82A1;SOX4;SOX6;PLCG1;UCP2;ACVR1B;MPND
JUND,64,1764,0.08421052631578947,0.08471401815300389,-5.034918372144176E-4,0.5391766952988154,0.16558966311532575,-0.10228671224613116,JUN;SFMBT1;RGS2;ZNFX1;CSNK1E;TACC3;RNF130;CCL9;UBE2V2;FBXO34;HDAC7;UBAP1;2010109K11RIK;PPBP;FCGR2B;MFGE8;FOS;CD93;CDK12;TBCEL;NCF4;FLNB;AU041133;RAVER1;ZFP238;XKR5;NUPR1;MYL9;TBC1D24;MTHFR;PTPRE;NFIA;RREB1;PIK3CD;MECOM;BCL2L1;UNC119;LMO4;MAPKAPK3;IKBKG;GTPBP2;CLCN3;MPEG1;1810013L24RIK;DNTT;PCDH17;SLCO3A1;RASSF5;RNASEL;ANK1;PDE4B;ALAS2;SGK3;CPSF6;PAFAH1B1;CHDH;DENND2C;S100A10;HOMER1;ZFAND6;SOX6;GRCC10;FAM107B;DHRS11
HIF1A,44,1124,0.05789473684210526,0.053978773471641935,0.003915963370463328,0.3423229975714498,0.10264705140920964,-0.11003769559492854,SERPINF1;F5;FNIP2;USP15;SPTY2D1;VAMP2;IFITM2;ST8SIA6;IKBKG;RNF103;SPINT2;UBAP1;TMEM229B;CHST10;TUBB1;FAM69B;ZDHHC21;BCL2;NAPSA;AGFG2;TET2;CYFIP2;ARHGAP30;B230312A22RIK;HS6ST1;ACP5;PCDH17;MARCKSL1;MTHFD2;SELL;BNIP3L;HMGCR;ANK1;TNFRSF13B;LMCD1;TAB3;PGM2;TTPAL;GCNT2;RPH3AL;CIR1;SOX4;NXN;BTG2
