Kinase,Substrates in Input,Substrates in Database,Input Fraction,Database Fraction,Difference,P-value,Z-score,Combined Score,Substrates
SGK1,3,76,0.02727272727272727,0.016765938671961175,0.010506788600766096,0.2878331715355522,8.007435020724051,-9.97225324072011,CTNNB1;MAPK1;CREB1
PLK1,5,92,0.045454545454545456,0.020295609971321422,0.025158935483224034,0.0790296950467085,3.962923990786061,-10.057630066128118,CTNNB1;YY1;TP53;MDM2;TUBB
PRKG1,5,114,0.045454545454545456,0.02514890800794176,0.020305637446603696,0.15062141863966516,5.35489876797319,-10.136747069494222,SRF;ATF2;NFATC1;ZBTB7A;CREB1
BCR,2,48,0.01818181818181818,0.010589013898080741,0.00759280428373744,0.3329013905802765,9.293523834837838,-10.222030110249772,TP53;ABL1
RIPK3,5,95,0.045454545454545456,0.020957423339951466,0.02449712211459399,0.08743044290717866,4.224198593383187,-10.293999144109122,HSP90AA1;UBC;UBB;TUBB;HSPA8
SYK,5,85,0.045454545454545456,0.018751378777851314,0.026703166676694142,0.06122455864556845,3.695640775245639,-10.322689257529095,MAPK3;UBB;TRAF6;STAT1;STAT3
TNK2,1,27,0.00909090909090909,0.005956320317670417,0.0031345887732386734,0.489993686663798,14.549857347752232,-10.379326574453996,AR
CAMK2A,5,105,0.045454545454545456,0.02316346790205162,0.022291077552493835,0.1186316880453794,4.874967452236049,-10.39212238097312,SRF;SMAD2;ETS1;CEBPB;CREB1
AURKA,4,51,0.03636363636363636,0.011250827266710787,0.025112809096925575,0.04036440141355197,3.3739583082150677,-10.829755115491185,AR;TP53;PML;BRCA1
TEC,1,25,0.00909090909090909,0.005515111405250386,0.0035757976856587046,0.4647921416328575,14.392186632489048,-11.026789391690688,TP53
PRKCE,4,70,0.03636363636363636,0.01544231193470108,0.02092132442893528,0.09737817534043763,4.744612556697897,-11.05092935750496,MAPK1;MAPK3;CREB1;STAT3
MTOR,4,86,0.03636363636363636,0.018971983234061327,0.017391653129575035,0.16378740041542852,6.187804505875199,-11.194889474974596,MYC;JUN;STAT3;DNMT1
JAK1,3,66,0.02727272727272727,0.01455989410986102,0.012712833162866252,0.22371484806342332,7.617902718428208,-11.40691831415747,STAT1;BRCA1;STAT3
CSK,4,47,0.03636363636363636,0.010368409441870726,0.025995226921765636,0.03176195480904937,3.3289121717973025,-11.483036248403868,CTNNB1;CREBBP;RB1;ARRB1
ACVR1,4,70,0.03636363636363636,0.01544231193470108,0.02092132442893528,0.09737817534043763,4.971269704921871,-11.578848571869623,SQSTM1;CREBBP;SMAD1;STAT1
RPS6KB1,4,48,0.03636363636363636,0.010589013898080741,0.02577462246555562,0.03380010609447346,3.435028013429316,-11.635440634331117,FOS;ESR1;MAPK1;MDM2
CDK3,5,30,0.045454545454545456,0.0066181336863004635,0.03883641176824499,0.0012546822936305344,1.7670760527043214,-11.805610496728344,E2F1;E2F2;E2F3;RB1;JUN
FGFR3,2,44,0.01818181818181818,0.009706596073240679,0.008475222108577502,0.29773945484689146,9.807706563307152,-11.882394360191238,STAT1;STAT3
CAMK2D,5,35,0.045454545454545456,0.00772115596735054,0.037733389487194915,0.0023150429612914846,1.9858886659080612,-12.051021877492254,CEBPB;CREB1;SMAD4;STAT1;HDAC4
NTRK1,4,39,0.03636363636363636,0.008603573792190603,0.02776006257144576,0.018101964940322096,3.022369122011297,-12.124943344004546,SQSTM1;MAPK3;UBB;ABL1
BMPR1B,4,77,0.03636363636363636,0.01698654312817119,0.019377093235465173,0.12461991124298863,5.8415375689805895,-12.164925370306797,SQSTM1;TRAF6;SMAD2;SMAD1
AURKB,2,43,0.01818181818181818,0.009485991617030664,0.008695826564787517,0.28889913556748426,9.953865415140571,-12.359492353114973,TP53;RB1
