TF,Target/Input,Targets/Database,Fraction/Input,Fraction/Database,Difference,P-value,Z-score,Combined Score,Genes
PRRX2,38,2205,0.12101910828025478,0.10589252269125486,0.015126585588999916,0.2173383805856052,-1.5274032571970968,2.3312752591578594,MEF2C;RGS3;AKR1C12;PAPSS2;ABCB10;GPM6B;FOXP1;IL6RA;2610018G03RIK;SYTL2;FFAR2;CSN1S2B;XDH;PVR;MCPT-PS1;PDGFRB;ENY2;STARD10;ERV3;SLC15A4;HOXA7;RUNX2;PIGN;HIPK2;PAFAH2;ABCB4;LTN1;KIF1C;EPHA3;QK;TUBA8;CMA1;ELTD1;MSR1;NDN;SOX4;5730469M10RIK;MSI2
RXRA,11,507,0.03503184713375796,0.024348076646016424,0.010683770487741537,0.15082865666754294,-1.2172254385122012,2.302516798317454,PHTF2;PKP2;SNRK;XDH;NRGN;AVIL;PDGFRB;ECM1;ITK;5730469M10RIK;CALCRL
POU2F2,31,1754,0.09872611464968153,0.0842337799548576,0.01449233469482393,0.20494650557981098,-1.315109247291185,2.0844564188513743,AQR;ABCB1A;GPM6B;KIT;CD28;FAM198B;IL6RA;CSGALNACT1;SYTL2;CLEC4B1;TSPAN33;CRISP3;DARC;RUNX2;PTPN2;ITSN1;SERPINF1;PLA2G7;MLLT3;PMAIP1;ELTD1;PRKACB;RASSF8;TSC22D3;NOV;MCPT1;MCPT2;MCPT8;DFNA5;SOX4;B3GNT5
E2F1,55,3056,0.1751592356687898,0.14676079335350334,0.02839844231528646,0.0938938006144162,-0.7864525995533249,1.8604251254411805,MEF2C;LASP1;DUSP3;ENC1;A930001N09RIK;NRGN;ABCB1A;COL18A1;EHBP1;DDX4;GPM6B;ATP6V0A1;RBMS1;FGFR1;NEDD9;FAM198B;ZFP146;HS6ST2;GNAI1;MYEF2;2610018G03RIK;PROCR;NPHP1;DOCK9;LBP;DDC;PURA;ENY2;STARD10;MYLK;ITSN1;FGF3;MYCN;CLEC10A;CASP3;PTGER4;QK;ELTD1;PRKACB;PLXND1;PRNP;PRKD3;SLC39A8;PHTF2;SOAT1;CHAD;TPSAB1;FAM20C;HOMER2;TULP4;DFNA5;PGCP;ZFAND3;SOX4;ABHD15
SPI1,30,1680,0.09554140127388536,0.08068001728857513,0.014861383985310228,0.19420959218586661,-1.0052384458308778,1.6474021868238364,MEF2C;ABHD6;ENC1;MDFI;CYP4F18;CYP4F16;EMR1;CDK18;LAIR1;PECAM1;GNAI1;NKG7;CLEC4B1;TSPAN17;HOXA9;TFRC;P2RY6;KLF2;ZEB2;CMA1;PRKACB;PLXNC1;PLXND1;SVS2;SOAT1;TSC22D1;PTPN22;ABCD3;ZFAND3;ITK
FOS,30,1708,0.09554140127388536,0.08202468424338472,0.013516717030500641,0.21949344839962512,-1.0648724519343453,1.6148076148263992,DMKN;PACSIN1;TGFBI;PAWR;CD7;ZFP703;CYP4F16;NT5DC2;LAIR1;TPSB2;HFE;2610018G03RIK;SLMAP;CCL22;DOCK9;ECM1;LANCL2;ERV3;GSTM5;RUNX2;SNRK;IL6;FABP4;TNFSF9;ETS1;GZMB;ANGPT1;SOAT1;LPIN1;TLR4
EGR1,31,1617,0.09872611464968153,0.07765451664025357,0.02107159800942797,0.10362041965476666,-0.685253922039976,1.5534849409131237,HACL1;ABHD6;PACSIN1;LRBA;FUS;DDX4;2610507B11RIK;FOXP1;EML5;HLX;TRPM7;HMGA2;PURA;TSPAN17;BAMBI;MTAP7;HIPK2;FGF3;ABCB4;KLF2;QK;PLXND1;SVS2;ZBTB8A;PHTF2;STK25;TSC22D1;TULP4;ABCD3;PBX3;ABHD15
TFAP2A,31,1663,0.09872611464968153,0.07986361235172645,0.01886250229795508,0.13307570562794122,-0.7535908484633779,1.5198699794829673,HSD17B11;LASP1;DMKN;PACSIN1;OAF;SGPL1;RBP1;MDFI;COL18A1;CPEB2;GRIA3;FCGR2B;RBMS1;FGFR1;LAIR1;PECAM1;TPSB2;PTPRF;CCL22;FLT3;TSPAN17;GSTM5;PAG1;AVIL;TNFSF9;KLF7;RASSF8;KCNE3;TSC22D1;MYL10;PGCP
JUND,30,1764,0.09554140127388536,0.08471401815300389,0.010827383120881467,0.27446572737329544,-1.1274278574325582,1.4576840376333131,RGS3;PAWR;RBP1;CPEB2;FCGR2B;FOXP1;FAM198B;BCL2L15;CLCA3;PROCR;SYTL2;CSN1S2B;XDH;B4GALT4;CRISP3;CRISP1;MED1;LANCL2;NUPR1;PTPN2;MTAP7;PIGN;LAPTM4B;CAR1;PRNP;RNASEL;FAM20C;B3GNT5;HAVCR2;CALCRL
POU1F1,31,1754,0.09872611464968153,0.0842337799548576,0.01449233469482393,0.20494650557981098,-0.9120355518995805,1.445582079430702,DUSP3;RGL1;PACSIN1;ABCB1A;PTPLAD1;COL18A1;GPM6B;CYP4F18;FOXP1;LAIR1;TPSB2;SESN1;NKG7;HMGA2;TSPAN33;ECM1;ENY2;DARC;MNS1;ITSN1;FANCI;MLLT3;SVS2;PHTF2;CHAD;STK25;TSC22D1;HOMER2;TPH1;HEATR1;CALCRL
NR3C1,29,1775,0.09235668789808917,0.0852422801709648,0.007114407727124364,0.3557000811827877,-1.0929264693066942,1.129722431092219,RGS3;MKNK1;AKR1C18;PSG17;FAM110C;CD36;RBP1;FCGR2B;ATP6V0A1;NEDD9;SYTL2;CSN1S2B;RPRM;DDC;CRISP3;CRISP1;FCER1A;ERV3;SLC15A4;MYLK;MBOAT1;CMA1;PRKACB;PRKD3;MSR1;CLNK;FAM105A;MCPT4;TLR4
CBEPB,52,3275,0.16560509554140126,0.15727800989290688,0.008327085648494381,0.36712700820928224,-1.093703754125408,1.0959430243892552,AKR1C18;NET1;OAF;IL1RL2;CPEB2;EMR1;SLC37A3;HFE;HLF;CSN1S2B;XDH;DOCK9;CLEC4B1;PDGFRB;MED1;DARC;HIPK2;LAPTM4B;FGF3;PEX11A;ID2;IGFBP5;FNBP4;SOAT1;CHAD;HOMER2;MCPT2;PGCP;B9D1;SOX4;RAB27B;PSG23;CD36;GPM6B;CD28;FGFR1;MYEF2;SYTL2;ERV3;HOXA5;HOXA9;FABP4;PTGER4;PMAIP1;PRKACB;CAR8;SVS2;ANGPT1;SLC2A3;TSC22D3;TPH1;CALCRL
TEAD2,29,1591,0.09235668789808917,0.07640589732507323,0.015950790573015933,0.1706294834308046,-0.6083224924590543,1.0756728396028556,MKNK1;PACSIN1;KRT18;FUS;EHBP1;GPM6B;CEP55;HS6ST2;HDC;CDK6;HMGA2;PURA;HOXA9;EIF4G1;USP9X;GRLF1;FGF3;MYCN;SLC35A3;MLLT3;PLXNC1;PRKD3;NIPBL;GALNT7;TSC22D1;FAM105A;PBX3;ZFAND3;ITK
SOX2,28,1797,0.08917197452229299,0.08629880420688661,0.002873170315406376,0.45792475796635174,-1.3659791401137649,1.0668985432325566,PAPSS2;AKR1C18;CD36;ABCB1A;KIT;FOXP1;FAM198B;CEP55;BCL2L15;SYTL2;CSN1S2B;LAT;TSPAN33;CRISP1;FCER1A;ARGLU1;ARHGAP5;FABP4;PMAIP1;PRKACB;METAP2;MSR1;CLNK;ANGPT1;ADRB2;FAM105A;MCPT1;PBX3
RUNX2,30,1750,0.09554140127388536,0.0840416846755991,0.011499716598286261,0.260216525489626,-0.7480812863796447,1.0070978518147458,HACL1;ABHD5;TGFBI;CCL6;CD7;SGPL1;RBP1;COL18A1;CD27;CD28;EMR1;ZFP146;DOCK9;RPRM;LBP;LEMD2;PDGFRB;STARD10;MNS1;RUNX2;MYLK;HIPK2;SERPINF1;TMEM191C;FGD2;ITGB7;CHAD;SLC2A3;PTPN22;SH3D19
RORB,18,1020,0.05732484076433121,0.04898429621092062,0.008340544553410593,0.2829498338884629,-0.7669111873412526,0.9682143784016213,MEF2C;ARF6;DMKN;CLEC10A;CD36;CAMK1;2610507B11RIK;GPM6B;CAR1;SLC39A8;PTPRF;SMPX;ANGPT1;ITM2A;PTPN22;RBM25;PTPN2;ABHD15
NR2F1,18,1021,0.05732484076433121,0.049032320030735245,0.008292520733595966,0.28430626295920225,-0.727971711873047,0.9155723742195022,MEF2C;ARF6;DMKN;CLEC10A;CD36;CAMK1;2610507B11RIK;GPM6B;CAR1;SLC39A8;PTPRF;SMPX;ANGPT1;ITM2A;PTPN22;RBM25;PTPN2;ABHD15
CREB1,16,849,0.050955414012738856,0.04077222302261922,0.010183190990119634,0.21791882263135065,-0.5035986528876115,0.7672993544631547,PAFAH2;FABP4;ZEB2;GPM6B;ZFP703;NPHP1;SLC2A3;CDK6;PURA;TSC22D1;FLT3;H2AFY2;DFNA5;GSTM5;MSI2;ABHD15
NR5A1,18,1020,0.05732484076433121,0.04898429621092062,0.008340544553410593,0.2829498338884629,-0.44781082362824376,0.5653547443268803,SERPINF1;LAPTM4B;RGS3;FGF3;DUSP3;CCL6;OTUB1;SLC41A3;ABCB1A;CAMK1;OLFM1;ZFP703;ZFP146;CLCA3;FFAR2;DFNA5;HOXA9;USP9X
AP1,4,183,0.012738853503184714,0.008788359026076935,0.003950494477107779,0.3025534118803478,-0.46570951497483876,0.556754537079979,PLXND1;TSC22D3;CD7;TNFSF9
TBX5,28,1663,0.08917197452229299,0.07986361235172645,0.009308362170566534,0.30155720689428706,-0.45901819349885115,0.5502689630858478,RAB27B;RGS3;PKP2;ATRX;TGFBI;SPINK4;GPM6B;ZFP703;NT5DC2;CDK18;NRIP3;SLPI;MYEF2;RLIM;XDH;SESN1;LAT;HDC;ECM1;SEC14L2;PTGER4;AVIL;OLFM1;ELTD1;PRKACB;NDN;HOMER2;MCPT2
POU2F1,27,1735,0.08598726114649681,0.08332132737837968,0.0026659337681171347,0.46238130840505715,-0.710958283577303,0.5484086104436833,ABCB1A;GPM6B;CD28;FAM198B;CSGALNACT1;SYTL2;CLEC4B1;CRISP3;DARC;RUNX2;HIPK2;RHAG;ITSN1;ZEB2;MLLT3;PMAIP1;ELTD1;PRKACB;PRKCB;RASSF8;PLEKHG2;TSC22D3;NOV;MCPT1;MCPT2;MCPT8;B3GNT5
NR2E3,3,139,0.009554140127388535,0.006675310954233299,0.0028788291731552352,0.3532298886068176,-0.41783670041207366,0.4348159925869967,SESN1;UBE3A;ITM2A
CBEPA,27,1764,0.08598726114649681,0.08471401815300389,0.0012732429934929207,0.4976488022906063,-0.6160521242309945,0.42991854633701265,HSD17B11;AKR1C12;PAPSS2;RGL1;RNF128;CD36;CHI3L4;CPEB2;CD28;SLC37A3;NPHP1;SYTL2;MED1;HOXA9;MNS1;EIF4G1;LAPTM4B;FABP4;IRF4;GALNT7;NDN;PTPN22;HOMER2;MCPT4;SOX4;ITK;MSI2
HIF1A,19,1124,0.06050955414012739,0.053978773471641935,0.006530780668485454,0.3398181777092668,-0.339970575208315,0.36694539630191236,SERPINF1;TMEM191C;RGS3;TNFSF9;ALDOC;OLFM1;KLF2;FKBP1B;RRAGA;NRIP3;HS6ST2;TPSB2;PITPNC1;HMGA2;PVR;NOV;SOX4;B3GNT5;MYLK
MYC,29,1699,0.09235668789808917,0.08159246986505307,0.010764218033036094,0.2724029763319935,-0.26507252956632876,0.3447196090125978,NET1;A930001N09RIK;SLC41A3;OAF;ABCB1A;RBP1;COL18A1;2610507B11RIK;ZFP146;SLC37A3;PTPRF;FFAR2;CTNNAL1;DOCK9;LAT;TRPM7;HMGA2;PVR;MNS1;MTAP7;EIF4G1;GRLF1;ITSN1;LAPTM4B;MBOAT1;SORD;HOMER2;TULP4;MSI2
ARNT,3,139,0.009554140127388535,0.006675310954233299,0.0028788291731552352,0.3532298886068176,-0.2787995679150573,0.2901289205478048,MYL10;2610507B11RIK;DUSP3
EN1,16,957,0.050955414012738856,0.04595879556259905,0.004996618450139809,0.37440496759687514,-0.20367997210214708,0.20009872139523313,A930001N09RIK;P2RY6;ALDOC;MDFI;GRIA3;ELTD1;NEDD9;SMPX;FFAR2;DOCK9;TSC22D1;FAM20C;PTPN22;ADCY9;PAG1;MTAP7
ETS1,28,1681,0.08917197452229299,0.08072804110838976,0.008443933413903232,0.321635527879738,-0.1640766584971941,0.1861181056988293,PAPSS2;SLA2;CNNM2;CREB3L2;CD36;ATP6V0A1;RBMS1;NEDD9;FAM198B;CDK18;SLC37A3;HLX;HDC;PURA;H2AFY2;GMPR;ADCY9;BAMBI;MYCN;CD302;AVIL;OLFM1;PRKACB;PLEKHG2;SLC2A3;B3GNT5;HAVCR2;SH3D19
PDX1,14,907,0.044585987261146494,0.04355760457186764,0.0010283826892788506,0.5036583292102756,-0.1691279351553363,0.11599760511906389,MEF2C;PAPSS2;FABP4;ELTD1;IL6RA;SYTL2;FFAR2;CSN1S2B;XDH;DOCK9;PVR;STARD10;SOX4;MSI2
NFYA,26,1748,0.08280254777070063,0.08394563703596984,-0.0011430892652692093,0.558816354760558,-0.16131683060161697,0.0938758105065537,ATRX;FUS;GPM6B;CSGALNACT1;CSN2;PTPRF;2610018G03RIK;FFAR2;CSN1S2B;SESN1;CLEC4B1;LANCL2;RHAG;CLEC10A;ZEB2;FKBP1B;CAR1;PRKACB;PRNP;SVS2;EAR1;KCNE3;MCPT4;TPH1;RBM25;KIFC5B
