Kinase,Substrates in Input,Substrates in Database,Input Fraction,Database Fraction,Difference,P-value,Z-score,Combined Score,Substrates
CSNK1A1,2,99,0.02531645569620253,0.02183984116479153,0.0034766145314110014,0.5204085459948706,7.280192164005857,-4.754992794691443,CTNNB1;TP53
FGFR1,1,50,0.012658227848101266,0.011030222810500772,0.001628005037600494,0.5877036431895362,9.122058674245125,-4.848670345031671,CREBBP
PTK2,2,95,0.02531645569620253,0.020957423339951466,0.004359032356251066,0.4986990890449396,7.198462348850081,-5.008347405789085,TP53;SUMO1
BCR,1,48,0.012658227848101266,0.010589013898080741,0.0020692139500205244,0.5730461794124838,9.09425344082972,-5.063580035084436,TP53
MAPK11,4,27,0.05063291139240506,0.005956320317670417,0.044676591074734644,0.0017658512983170986,0.7995800146638111,-5.068635567862122,E2F1;HDAC3;HNF4A;JUN
GSK3A,4,44,0.05063291139240506,0.009706596073240679,0.04092631531916438,0.00876679978311929,1.1106770619053625,-5.261036718681109,CTNNB1;NFATC1;TP53;JUN
LYN,3,144,0.0379746835443038,0.03176704169424222,0.0062076418500615765,0.4640274608190289,6.924770140388626,-5.316918465160817,CSNK2A1;CASP3;CDK2
IGF1R,3,144,0.0379746835443038,0.03176704169424222,0.0062076418500615765,0.4640274608190289,6.976835016299293,-5.3568944780108545,ESR1;UBC;STAT3
PLK1,2,92,0.02531645569620253,0.020295609971321422,0.0050208457248811095,0.4820208187017847,7.4780632583940285,-5.457251070059289,CTNNB1;TP53
PRKCQ,1,45,0.012658227848101266,0.009927200529450696,0.00273102731865057,0.5500902107147598,9.646528846486367,-5.765469784370607,CASP3
PRKCD,6,146,0.0759493670886076,0.032208250606662256,0.04374111648194534,0.04486445270535487,1.8622033132620261,-5.780482990052404,MAPK1;EP300;MAPK3;CREBBP;TP53;STAT3
RET,4,40,0.05063291139240506,0.008824178248400618,0.04180873314400445,0.006439659241642347,1.1485150457350786,-5.794579591473876,STAT3;MAPK1;MAPK14;MAPK3
RIPK2,4,48,0.05063291139240506,0.010589013898080741,0.04004389749432432,0.011586077929619252,1.301556671355922,-5.8022759689370105,UBE2I;HSPA1A;HSPA8;SMAD4
EIF2AK2,4,42,0.05063291139240506,0.009265387160820648,0.041367524231584414,0.007544081760176593,1.1891890735400965,-5.8115573651242425,HSPA1A;CASP3;TP53;STAT3
KDR,1,42,0.012658227848101266,0.009265387160820648,0.0033928406872806172,0.5259164207005151,9.168597878922983,-5.891859958419785,CTNNB1
PRKAA1,4,41,0.05063291139240506,0.009044782704610633,0.04158812868779443,0.006977396391118712,1.193175963538153,-5.924213446848198,TP53;RB1;EP300;HNF4A
FGFR3,1,44,0.012658227848101266,0.009706596073240679,0.002951631774860587,0.5421706756453142,9.755554093435354,-5.972100741102884,STAT3
IRAK1,4,39,0.05063291139240506,0.008603573792190603,0.04202933760021446,0.0059302217569376465,1.1788181363377939,-6.044618296839168,SUMO1;STAT3;MAPK14;JUN
SRC,7,346,0.08860759493670886,0.07632914184866535,0.012278453088043512,0.40135761161416134,6.794639507864743,-6.202843050579377,CTNNB1;RXRA;AR;STAT3;SFPQ;SRF;ESR1
SYK,2,85,0.02531645569620253,0.018751378777851314,0.0065650769183512175,0.4418512551977928,7.740205361491993,-6.322060262655298,MAPK3;STAT3
ERBB2,3,125,0.0379746835443038,0.02757555702625193,0.010399126518051867,0.3763848898092983,6.526243534876106,-6.377073291130962,CTNNB1;ESR1;STAT3
TBK1,4,59,0.05063291139240506,0.013015662916390912,0.03761724847601415,0.02214182795345013,1.6753949009479425,-6.383735061997012,RELA;HSPA1A;HSPA8;SFPQ
TGFBR1,4,166,0.05063291139240506,0.03662033973086257,0.014012571661542496,0.3324012712952243,5.805818701693474,-6.3946006603461285,CTNNB1;SMAD4;SMAD3;SMAD2
ATR,4,63,0.05063291139240506,0.013898080741230973,0.03673483065117409,0.027073399250195317,1.8010645093902613,-6.500408530291768,E2F1;TP53;SP1;SMARCC2
CSNK2B,4,43,0.05063291139240506,0.009485991617030664,0.0411469197753744,0.008140345670700506,1.352136118679811,-6.505022257850765,CTNNB1;CSNK2A1;ESR1;TP53
PRKG1,3,114,0.0379746835443038,0.02514890800794176,0.01282577553636204,0.32438121481352056,5.80551730490574,-6.536059601951368,SRF;NFATC1;ZBTB7A
FYN,5,216,0.06329113924050633,0.04765056254136334,0.015640576699142997,0.32781738096418744,5.971405934128172,-6.659900624636901,CTNNB1;MAPK14;CSNK2A1;CASP3;CDK2
LCK,6,161,0.0759493670886076,0.035517317449812486,0.04043204963879511,0.06523699350602798,2.511906210648382,-6.856822188281003,MAPK1;MAPK3;NOTCH1;ESR1;STAT3;MAPK14
MAP3K3,5,193,0.06329113924050633,0.04257666004853298,0.020714479191973355,0.25064875675183407,4.968295418940786,-6.874643762639125,HSPA1A;ZBTB16;SMARCC2;UBC;HSPA8
SGK1,2,76,0.02531645569620253,0.016765938671961175,0.008550517024241356,0.38788406403274334,7.323182410395742,-6.935411026427091,CTNNB1;MAPK1
PRKCB,8,283,0.10126582278481013,0.06243106110743437,0.038834761677375755,0.12301504827750684,3.318832998740609,-6.95444391893968,CTNNB1;NFKB2;TP53;STAT3;RB1;HMGA1;CEBPB;SP4
PRKCA,12,487,0.1518987341772152,0.10743437017427752,0.04446436400293767,0.14111559959052297,3.577289121719616,-7.004961235481058,HSPA1A;AR;TP53;EP300;E2F1;ESR1;NCL;NFATC1;RARA;CREBBP;SMAD3;SRF
EGFR,6,247,0.0759493670886076,0.054489300683873816,0.02146006640473378,0.2646473849656995,5.286951879848524,-7.028246288344446,CTNNB1;MAPK1;AR;STAT3;ESR1;CEBPB
NTRK1,1,39,0.012658227848101266,0.008603573792190603,0.004054654055910663,0.5004610750404239,10.162094436617364,-7.034460449187754,MAPK3
CDK5,4,103,0.05063291139240506,0.02272225898963159,0.027910652402773472,0.11008386538444961,3.216130859558659,-7.096433879443986,CTNNB1;PPARG;TP53;STAT3
CAMK2A,3,105,0.0379746835443038,0.02316346790205162,0.014811215642252178,0.2818792030782946,5.6623643498743785,-7.170119803603769,SRF;SMAD2;CEBPB
RAF1,4,84,0.05063291139240506,0.018530774321641297,0.032102137070763766,0.06311551747967806,2.64377254738792,-7.304184709944322,AR;RB1;MAPK1;HSPA8
RIPK3,3,95,0.0379746835443038,0.020957423339951466,0.017017260204352333,0.2354359626431744,5.129227481019668,-7.418485431915757,UBC;HSPA1A;HSPA8
ACVR1,2,70,0.02531645569620253,0.01544231193470108,0.00987414376150145,0.35070832784407346,7.127685807534151,-7.468391867507842,RXRA;CREBBP
JAK2,4,92,0.05063291139240506,0.020295609971321422,0.03033730142108364,0.08130905471801254,2.9789985787948288,-7.475790661158585,MAPK1;MAPK3;HSPA8;STAT3
