CTBP1,16,817,83,199344,26.904834576363232
GABPA,6,817,13,199344,25.81595421374962
RB1,31,817,199,199344,33.491800951948804
MAPK14,13,817,194,199344,13.715630753043827
TP53,38,817,471,199344,26.014388695727074
MED14,7,817,34,199344,18.416552783365354
ESR1,52,817,579,199344,32.282049906911006
GTF2B,13,817,73,199344,23.267646917875382
TLE1,6,817,85,199344,9.595040011844231
FOXO3A,4,817,10,199344,19.59609607998435
MAPK1,23,817,286,199344,20.20273659563237
HIF1A,23,817,84,199344,38.691964697751004
CTNNB1,25,817,328,199344,20.444732344672367
MAPK3,16,817,202,199344,16.70908922524757
NCOA1,21,817,77,199344,36.896088993295194
SMARCC2,12,817,71,199344,21.75070676305103
MED17,7,817,45,199344,15.902971493459285
SMARCC1,12,817,73,199344,21.435666107467046
HNF4A,23,817,65,199344,44.13609536984465
UBC,28,817,537,199344,17.42610683030107
PARP1,26,817,128,199344,35.24506902656095
SP4,6,817,6,199344,38.18338151912434
FOXA2,6,817,13,199344,25.81595421374962
SP3,22,817,28,199344,64.73732046456506
SREBF1,14,817,38,199344,35.152828294465415
MED1,14,817,109,199344,20.319507745627245
SP1,71,817,192,199344,79.31400450714513
SREBF2,14,817,54,199344,29.348993574290144
LMO2,5,817,30,199344,13.93729967779758
HSPA1A,10,817,132,199344,12.886674661821997
ELF1,7,817,38,199344,17.378688484001717
NFKB2,21,817,180,199344,23.639289331121926
ARNT,10,817,43,199344,23.449099737612233
NFKB1,31,817,303,199344,26.758840001435082
CRX,5,817,17,199344,18.71688480476381
ZBTB16,17,817,104,199344,25.438223405524084
LEF1,11,817,38,199344,27.535339804266687
NFATC1,7,817,32,199344,19.00602878546216
GATA1,20,817,46,199344,45.721468548042125
SUMO1,19,817,198,199344,20.232373695717197
POU2F1,13,817,56,199344,26.711347839123235
HSPA8,13,817,182,199344,14.217639162415825
REL,20,817,64,199344,38.61792185436304
RARA,18,817,111,199344,26.06609876200155
PSIP1,5,817,12,199344,22.37014239846752
NR2F1,7,817,20,199344,24.213070421967256
CASP3,11,817,192,199344,11.536903928978758
EP300,45,817,350,199344,36.449491955014835
HMGA1,21,817,62,199344,41.24000538080098
CEBPB,24,817,75,199344,42.821783217723315
ZBTB7B,2,817,5,199344,13.856532422940052
AR,40,817,236,199344,39.770009364379995
CREBBP,48,817,330,199344,40.19332017317282
SUB1,6,817,29,199344,17.094061021508555
SMAD3,29,817,321,199344,24.186050034626117
SMAD2,23,817,367,199344,17.56322942941593
NCL,10,817,83,199344,16.596356432374275
PPARGC1B,3,817,15,199344,11.875881836408023
SMAD4,18,817,215,199344,18.274155692070405
UBE2I,17,817,210,199344,17.432437774730854
STAT3,22,817,182,199344,24.65977084639758
CDK2,10,817,144,199344,12.273900973898414
RBBP4,12,817,89,199344,19.30468146348785
HDAC4,24,817,123,199344,33.1605498390852
NOTCH1,7,817,73,199344,12.27576205542536
HDAC3,35,817,158,199344,42.77711316989226
SFPQ,11,817,73,199344,19.60368529705871
RELA,34,817,276,199344,30.967921062428516
IRF8,8,817,22,199344,26.39601662365697
NFYA,10,817,34,199344,26.46967233627188
HDAC2,28,817,211,199344,29.239814053248953
E2F1,17,817,97,199344,26.385704315639064
HDAC1,46,817,344,199344,37.63066754307778
JUN,32,817,204,199344,34.152249505694435
SMARCA4,27,817,140,199344,34.95854475849117
RXRA,25,817,112,199344,36.296532793905335
IRF1,13,817,30,199344,36.799167520925145
NCOR2,26,817,96,199344,40.90701541120108
PPARG,13,817,87,199344,21.217187788587122
RNF4,7,817,33,199344,18.704676167054156
DNMT1,8,817,45,199344,18.236301109401182
SRF,17,817,80,199344,29.176171512413863
TBP,20,817,153,199344,24.51501305003487
SPI1,17,817,57,199344,34.76037509188423
TAL1,10,817,61,199344,19.539876974663006
SIN3A,28,817,178,199344,31.993745528600293
CSNK2A2,12,817,97,199344,18.439376314729056
CSNK2A1,20,817,223,199344,20.00533890563752
ZBTB7A,10,817,15,199344,40.16599995572381
