Term	P-value	Genes
HMDB11295	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11292	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11293	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11296	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11297	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11290	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11291	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11285	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11286	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11287	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11288	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11281	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11282	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11283	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11284	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11280	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11289	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11276	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11277	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11274	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11275	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11272	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11273	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11270	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11271	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11279	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11278	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11256	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11257	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11258	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11259	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11253	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11252	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11255	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11254	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11251	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11250	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11269	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11264	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11263	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11262	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11261	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11260	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11236	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11237	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11238	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11239	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11231	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11230	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11247	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11248	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11245	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11246	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11249	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11240	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11244	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11243	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11242	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11241	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11217	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11216	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11219	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11218	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11213	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11212	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11215	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11214	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11210	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11211	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11229	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11228	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11227	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11226	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11225	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11224	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11223	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11221	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11222	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11220	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11209	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11204	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11203	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11202	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11201	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11208	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11207	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11206	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB11205	0.2781216036169699	ATP10A,ATP10D,PLA2G12A,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB00286	0.29407844084745033	NUDT14,UGCG,UGDH,GYS1,GALE,UGP2
HMDB11158	0.3157815444385199	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB01201	0.32638295435616044	ALG1,SUCLG2,MADD,PFKP,NME6,NME4,NME1,ADSS,FUT8,PNPT1,GFM1,UCK2,TSTA3,ARHGDIA,GDI1,ADSSL1,GMDS,POFUT2,FPGT
HMDB00208	0.33052109980889505	GOT2,PLOD2,PLOD3,IDH2,IDH1,ASPH,GPT2,IDH3A,L2HGDH,PHGDH,ABAT,PSAT1
HMDB01401	0.3342097348711635	ADPGK,HK2,G6PC3,PYGL,HK3,PGM1
HMDB09764	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09763	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09766	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09765	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09768	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09767	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09769	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09760	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09762	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09761	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09755	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09754	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09753	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09752	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09759	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09758	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09757	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09756	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09751	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09750	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09777	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09776	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09775	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09774	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09773	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09772	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09771	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09770	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09661	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09660	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09663	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09662	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09669	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09668	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09665	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09664	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09667	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09666	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09652	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
HMDB09651	0.34164674307356196	ATP10A,ATP10D,ATP8B2,PLTP,ATP8B4,PLD3,PLD2,ATP11B,PLSCR1,PLA2G4A,PLSCR3,PLA2G2D,ATP8A1
