Kinase,Substrates in Input,Substrates in Database,Input Fraction,Database Fraction,Difference,P-value,Z-score,Combined Score,Substrates
CDK3,8,30,0.039603960396039604,0.0066181336863004635,0.03298582670973914,1.5462258167419707E-4,0.49478129475721,-4.341470032557236,E2F1;E2F2;E2F3;CCNA2;TFDP1;RB1;CDKN1A;JUN
HCK,3,77,0.01485148514851485,0.01698654312817119,-0.002135057979656338,0.6709287436997454,10.978313854366512,-4.381360985567476,BCR;RAF1;ABL1
TYK2,1,30,0.0049504950495049506,0.0066181336863004635,-0.001667638636795513,0.7422914326394243,15.940274631571777,-4.750414588149567,STAT1
RIPK3,11,95,0.054455445544554455,0.020957423339951466,0.03349802220460299,0.0051374307394383,0.9057593387160907,-4.774440601361896,RPS27A;HSP90AA1;UBC;TUBA4A;RUVBL2;RUVBL1;UBB;DDX3X;HSPA8;DDX5;CCT5
TRIM24,11,95,0.054455445544554455,0.020957423339951466,0.03349802220460299,0.0051374307394383,0.9075157557985426,-4.7836990309170035,TAF1B;AR;ESR1;ESR2;HNF4A;PML;SUMO1;TAF9;TRIM28;MNAT1;PSMD11
MAPKAPK2,8,40,0.039603960396039604,0.008824178248400618,0.030779782147638986,8.264741673818154E-4,0.6747244182678477,-4.789424606868656,SRF;CREB1;ESR1;TP53;PLK1;MAPK14;MDM2;HSPB1
ALK,7,25,0.034653465346534656,0.005515111405250386,0.02913835394128427,3.1382551904314456E-4,0.5991437191157908,-4.833096700771416,GRB2;TOP1;NPM1;HSP90AA1;RELA;TP53;MDM2
PTK2B,3,70,0.01485148514851485,0.01544231193470108,-5.908267861862299E-4,0.6089830052416014,10.494089980214598,-5.204700473046558,GRB2;SRC;EWSR1
RPS6KB1,8,48,0.039603960396039604,0.010589013898080741,0.02901494649795886,0.002322066097691329,0.881781062243203,-5.348264851772256,XPO1;FOS;CDK1;ESR1;MAPK1;MDM2;GSK3B;MTOR
PKN1,1,30,0.0049504950495049506,0.0066181336863004635,-0.001667638636795513,0.7422914326394243,17.98610547365077,-5.360099483907231,MAPK12
MAP3K3,17,193,0.08415841584158416,0.04257666004853298,0.041581755793051185,0.007679738939467504,1.1197656988229734,-5.452329239418369,PPP1CA;TUBA4A;MAP2K3;CCT5;PFDN5;RUVBL2;RUVBL1;YWHAQ;RPS27A;BRCA1;SMARCC2;HSP90AA1;UBC;UBB;STUB1;HSPA4;HSPA8
CAMK2A,5,105,0.024752475247524754,0.02316346790205162,0.0015890073454731327,0.5082869704024037,9.309255244199267,-6.299657631232416,SRF;SMAD2;ETS1;CEBPB;CREB1
TEC,1,25,0.0049504950495049506,0.005515111405250386,-5.646163557454353E-4,0.679095445789292,17.051364612736723,-6.5987688592438225,TP53
CSF1R,1,25,0.0049504950495049506,0.005515111405250386,-5.646163557454353E-4,0.679095445789292,17.503952668989644,-6.773917537340627,GRB2
FGFR3,2,44,0.009900990099009901,0.009706596073240679,1.9439402576922234E-4,0.5907751379450247,12.936854755615013,-6.8089229528367605,GRB2;STAT1
SRC,16,346,0.07920792079207921,0.07632914184866535,0.0028787789434138594,0.47984236976660144,9.502421847235903,-6.977605797344017,CTNNB1;ETS1;AR;GTF2I;STAT1;GRB2;SRF;SRC;SMARCB1;EWSR1;ABL1;CDK1;HSP90AA1;ESR1;ESR2;RAF1
LYN,7,144,0.034653465346534656,0.03176704169424222,0.0028864236522924344,0.4668516961272907,9.168826556215729,-6.984295305627999,CSNK2A1;BCR;ABL1;CDK1;CDK2;UBB;RAF1
MAP3K14,13,145,0.06435643564356436,0.03198764615045224,0.032368789493112116,0.016613840001437435,1.8120793765025618,-7.425030029817538,RPL11;MAPK3;TUBA4A;DDX3X;NPM1;DDX5;NFKB2;HSP90AA1;NCL;RUVBL2;RUVBL1;STUB1;HSPA8
MAP3K5,7,40,0.034653465346534656,0.008824178248400618,0.02582928709813404,0.003407998015581555,1.3755380463069835,-7.815298577084157,DAXX;MAP2K3;RAF1;CDKN1A;MAPK14;YWHAQ;MAPK8
RET,7,40,0.034653465346534656,0.008824178248400618,0.02582928709813404,0.003407998015581555,1.3766908936949613,-7.821848629679974,GRB2;SRC;MAPK1;MAPK14;MAPK3;MAPK9;MAPK8
CDK6,7,25,0.034653465346534656,0.005515111405250386,0.02913835394128427,3.1382551904314456E-4,0.9888335715765316,-7.976597467217936,CTNNB1;CDKN2A;NPM1;CEBPA;AR;RB1;CDKN1A
TBK1,8,59,0.039603960396039604,0.013015662916390912,0.026588297479648693,0.007144209282837166,1.6262780506250827,-8.036176781281968,RPL11;HSP90AA1;RELA;TUBA4A;RUVBL2;RUVBL1;HSPA8;CCT5
ARAF,1,24,0.0049504950495049506,0.005294506949040371,-3.440118995354201E-4,0.6647159604407983,20.161565745568044,-8.233891851008108,MAP2K1
PIM1,7,27,0.034653465346534656,0.005956320317670417,0.028697145028864238,4.6644769942874375E-4,1.1094354004936766,-8.509774084788486,FOXO3;MYC;HSP90AA1;RELA;SKP2;CDKN1A;MDM2
EIF2AK2,7,42,0.034653465346534656,0.009265387160820648,0.025388078185714008,0.004331501306688741,1.5772247141617408,-8.583006233972043,NPM1;CDK1;HSP90AA1;HTT;TP53;STAT1;PPP1CA
PRKAA1,7,41,0.034653465346534656,0.009044782704610633,0.02560868264192402,0.0038487459896306797,1.5870613818765924,-8.824073822159527,TP53;RAF1;RB1;EP300;HNF4A;MTOR;KPNA2
FES,1,23,0.0049504950495049506,0.0050739024928303554,-1.234074433254049E-4,0.6496954734138289,20.487390258511013,-8.835218360153878,BCR
IGF1R,8,144,0.039603960396039604,0.03176704169424222,0.007836918701797382,0.32191008897127626,7.822456880649397,-8.86662188639507,SRC;DDX3X;ETS1;CDK1;ESR1;GTF2I;UBC;MDM2
CSNK2B,7,43,0.034653465346534656,0.009485991617030664,0.025167473729503995,0.004858725657814173,1.6913917478374714,-9.010008466589694,FKBP3;CTNNB1;CSNK2A1;ESR1;TP53;BRCA1;CDKN1A
MTOR,5,86,0.024752475247524754,0.018971983234061327,0.0057804920134634265,0.3472974890321911,8.521347844409375,-9.011952084001534,MYC;JUN;YWHAQ;DNMT1;MTOR
BCR,7,48,0.034653465346534656,0.010589013898080741,0.024064451448453913,0.008249560937668519,1.9205192565374334,-9.213874158201696,BCR;TP53;GRB2;SRC;ERCC3;YWHAQ;ABL1
FYN,16,216,0.07920792079207921,0.04765056254136334,0.03155735825071587,0.03767437245570152,2.902025486544944,-9.515089170068759,CTNNB1;BCR;TUBA4A;GTF2I;STAT1;MAPK14;CSNK2A1;GRB2;SRC;ABL1;MAX;CDK1;HSP90AA1;CDK2;HSPA4;RAF1
MAPK10,9,121,0.04455445544554455,0.026693139201411867,0.017861316244132685,0.1019463466263909,4.200288918723062,-9.590555884354742,MYOD1;CDKN2A;JUN;NAP1L1;MYC;TP53;BCL2;CEBPB;MAPK10
FGFR1,3,50,0.01485148514851485,0.011030222810500772,0.003821262338014079,0.3954312492206481,10.397779217312229,-9.646834336203508,KPNB1;GRB2;CREBBP
PRKCB,17,283,0.08415841584158416,0.06243106110743437,0.021727354734149794,0.13823237448572434,4.87656565102085,-9.64984143241743,CTNNB1;MAPK9;NFKB2;TOP2A;TP53;SNRNP70;TP73;GSK3B;PSMA3;HSPB1;TRRAP;ATF2;RB1;PRKDC;CEBPB;CREB1;SP4
PRKACA,23,395,0.11386138613861387,0.0871387602029561,0.02672262593565776,0.120324099706571,4.560195332323335,-9.656516166923105,CTNNB1;TP53;GSK3B;RELA;EP300;HSPB1;TFAP2A;ESR1;RB1;CEBPB;CREB1;RAF1;HUWE1;TP53BP1;CREBBP;NFKB1;BCL2;SRF;SRC;SREBF1;HTT;FOS;HSP90AA1
CSNK1E,12,148,0.0594059405940594,0.03264945951908228,0.02675648107497712,0.03942596076754806,3.0207402389162494,-9.76705238359788,CTNNB1;CHEK2;NPM1;HDAC2;HDAC1;DNMT1;NFKB2;MAX;HSP90AA1;ESR1;TP53;YWHAQ
TGFBR1,13,166,0.06435643564356436,0.03662033973086257,0.02773609591270179,0.04096678176425264,3.092548163782693,-9.880672028696194,CTNNB1;RPS27A;PPP1CA;SMAD4;SMAD3;SMAD2;SMAD1;ASH2L;UBB;PML;STUB1;SQSTM1;STAT1
PDGFRB,4,62,0.019801980198019802,0.013677476285020957,0.006124503912998845,0.31023184753789906,8.538863747714709,-9.994188113677568,GRB2;SRC;RAF1;STAT1
EGFR,17,247,0.08415841584158416,0.054489300683873816,0.029669115157710348,0.0565233423332642,3.4965653072395533,-10.045987335048954,XRCC6;CTNNB1;BCR;MAPK1;TUBA4A;MAP2K1;AR;STAT1;GRB2;SRC;HTT;FOS;HSP90AA1;ESR1;UBB;USP9X;CEBPB
PRKG1,8,114,0.039603960396039604,0.02514890800794176,0.014455052388097845,0.14842379010850587,5.272968124894545,-10.059155080904901,HSPB1;SRF;ATF2;PLK1;GTF2I;ZBTB7A;CREB1;RAF1
PRKACB,9,120,0.04455445544554455,0.026472534745201854,0.0180819207003427,0.09833097922099115,4.386928530933399,-10.175112891099229,XRCC6;SRC;SMAD3;SMAD2;GTF2F1;EGR1;TP53;GTF2I;RAF1
LCK,11,161,0.054455445544554455,0.035517317449812486,0.01893812809474197,0.11543973153300106,4.725597917369333,-10.202597518403019,MAPK1;MAPK3;SRC;ABL1;HSP90AA1;ESR1;ESR2;SQSTM1;RAF1;STAT1;MAPK14
PTK2,7,95,0.034653465346534656,0.020957423339951466,0.013696042006583191,0.14373356170069718,5.290935651481738,-10.263325015418808,TP53;PIAS1;GRB2;NEDD8;SRC;SUMO1;STAT1
ERBB2,10,125,0.04950495049504951,0.02757555702625193,0.021929393468797576,0.061307303402380824,3.75951523957608,-10.49602631096645,CTNNB1;GRB2;SRC;NCOR1;CDK1;HSP90AA1;ESR1;UBB;STUB1;STAT1
EPHA2,1,20,0.0049504950495049506,0.004412089124200309,5.384059253046415E-4,0.6004974193804347,20.64149409652645,-10.527098721454163,GRB2
KIT,4,59,0.019801980198019802,0.013015662916390912,0.00678631728162889,0.28109303715512146,8.323955086981698,-10.563678114329715,GRB2;SRC;STAT1;ABL1
CSNK1A1,9,99,0.04455445544554455,0.02183984116479153,0.022714614280753023,0.03988540577834712,3.3239341563693503,-10.708867557109908,CTNNB1;ARID3A;KPNB1;TP53;MDM4;KPNA2;VHL;CREB1;YWHAQ
JAK2,8,92,0.039603960396039604,0.020295609971321422,0.019308350424718183,0.06226599612864314,3.870151999801829,-10.744857070608452,MAPK1;GTF2I;MAPK3;GRB2;HSPA8;RAF1;STAT1;BRCA1
AURKA,7,51,0.034653465346534656,0.011250827266710787,0.02340263807982387,0.010978677357620141,2.381916377149323,-10.746731047362678,AR;TP53;PPP1CA;PML;BRCA1;PLK1;GSK3B
PRKCE,5,70,0.024752475247524754,0.01544231193470108,0.009310163312823673,0.2149188275123341,7.0856274910759325,-10.894115908321496,MAPK1;MAPK3;SRC;CREB1;RAF1
BMPR1B,5,77,0.024752475247524754,0.01698654312817119,0.007765932119353565,0.2711730620662887,8.441787422769815,-11.016516180214229,RPS27A;STUB1;SQSTM1;SMAD2;SMAD1
SYK,6,85,0.0297029702970297,0.018751378777851314,0.010951591519178388,0.19125063952601085,6.866947098552439,-11.359101056974517,MAPK3;TUBA4A;UBB;GRB2;SRC;STAT1
ACVR1,6,70,0.0297029702970297,0.01544231193470108,0.014260658362328621,0.1040865955130179,5.154794479612278,-11.662887861172225,RPS27A;SQSTM1;USP39;CREBBP;SMAD1;STAT1
GSK3A,6,44,0.0297029702970297,0.009706596073240679,0.019996374223789023,0.01858343192358324,2.9320270041960015,-11.685549210934294,CTNNB1;MYC;CEBPA;CREB1;TP53;JUN
EEF2K,6,16,0.0297029702970297,0.003529671299360247,0.026173298997669455,2.3532005182248613E-4,1.4068959747410856,-11.754002529491425,MAPK11;MAPK12;MAPK13;MAPK14;MAPK9;MAPK8
JAK1,5,66,0.024752475247524754,0.01455989410986102,0.010192581137663734,0.18464786242354822,6.959055660750577,-11.755965533523272,LRPPRC;GRB2;RAF1;STAT1;BRCA1
GRK5,1,19,0.0049504950495049506,0.004191484667990294,7.590103815146567E-4,0.5826158502874245,21.7668026773538,-11.759019488124947,TP53
SGK1,7,76,0.034653465346534656,0.016765938671961175,0.01788752667457348,0.06253610162788577,4.2668540842626275,-11.827767578962908,FOXO3;CTNNB1;MAPK1;KPNA2;HTT;CREB1;GSK3B
TEK,1,19,0.0049504950495049506,0.004191484667990294,7.590103815146567E-4,0.5826158502874245,22.07344657060172,-11.924676868773153,GRB2
AURKB,3,43,0.01485148514851485,0.009485991617030664,0.005365493531484187,0.3127711892039271,10.594468653734955,-12.313774843356134,TP53;RB1;PSMA3
ADRBK1,5,56,0.024752475247524754,0.012353849547760865,0.012398625699763889,0.11722013793609996,5.759218816537887,-12.346046541116797,MAPK3;MDM2;UBB;SRC;MAPK14
PAK2,6,48,0.0297029702970297,0.010589013898080741,0.01911395639894896,0.026262986814673886,3.407872182618471,-12.403273454012483,MYC;JUN;GRB2;SRC;RAF1;ABL1
BTK,5,59,0.024752475247524754,0.013015662916390912,0.011736812331133842,0.13604534751389583,6.228871852011733,-12.425148087521498,RELA;TP53;GTF2I;EWSR1;ARID3A
ZAP70,4,51,0.019801980198019802,0.011250827266710787,0.008551152931309015,0.20628241603128356,7.990415425643323,-12.612943442026639,TUBA4A;GRB2;UBE2L3;MAPK14
MARK4,1,19,0.0049504950495049506,0.004191484667990294,7.590103815146567E-4,0.5826158502874245,23.362454086743824,-12.621033826996712,TUBA4A
NTRK2,2,31,0.009900990099009901,0.006838738142510479,0.0030622519564994224,0.41436291320390783,14.456928884549775,-12.736743548096381,SQSTM1;UBB
PDK1,2,31,0.009900990099009901,0.006838738142510479,0.0030622519564994224,0.41436291320390783,14.612239377807144,-12.873574125236559,MAP2K1;YWHAQ
TRRAP,8,11,0.039603960396039604,0.0024266490183101697,0.037177311377729436,4.81959602911533E-7,0.8982303043878855,-13.065124043658876,E2F1;KAT2A;MAX;ESR1;ACTL6A;MYC;BRCA1;BRD8
PDGFRA,2,31,0.009900990099009901,0.006838738142510479,0.0030622519564994224,0.41436291320390783,14.965402649796188,-13.184715589779437,SRC;STAT1
RIPK1,5,54,0.024752475247524754,0.011912640635340834,0.01283983461218392,0.10541357192355442,5.871994078098628,-13.211187410929499,NFKB1;HSP90AA1;TUBA4A;SQSTM1;HSPA8
PDPK1,5,48,0.024752475247524754,0.010589013898080741,0.014163461349444012,0.07382127588918261,5.134603852905899,-13.381333706677605,HSP90AA1;SRC;MAP2K1;YWHAQ;MTOR
KDR,4,42,0.019801980198019802,0.009265387160820648,0.010536593037199154,0.1311501981926707,6.642036241912034,-13.492712534604852,GRB2;CTNNB1;HSP90AA1;STAT1
CSK,4,47,0.019801980198019802,0.010368409441870726,0.009433570756149076,0.1713929563445125,7.772469123140453,-13.709052813691832,SRC;CTNNB1;CREBBP;RB1
PRKCI,3,42,0.01485148514851485,0.009265387160820648,0.005586097987694202,0.300926341965498,11.455189052448828,-13.756419177629194,SRC;SQSTM1;MAP2K1
MET,3,38,0.01485148514851485,0.008382969335980588,0.006468515812534263,0.25392366960853485,10.062043940503512,-13.792260672355793,GRB2;SRC;CTNNB1
RIPK2,5,48,0.024752475247524754,0.010589013898080741,0.014163461349444012,0.07382127588918261,5.333752581260941,-13.900336860128505,HSP90AA1;UBE2I;TUBA4A;HSPA8;SMAD4
NEK1,1,18,0.0049504950495049506,0.003970880211780278,9.796148377246728E-4,0.5639380482854051,24.671956332142777,-14.132364943498699,TP53BP1
TNK2,2,27,0.009900990099009901,0.005956320317670417,0.003944669781339484,0.35281151545596495,13.898811786765012,-14.480078375416925,GRB2;AR
RPS6KA4,7,10,0.034653465346534656,0.0022060445621001545,0.0324474207844345,3.1337154088246536E-6,1.1727888232013655,-14.863094302798613,MAPK1;FOS;MAP2K1;MAPK14;CREB1;RELA;MAPK3
TGFBR2,6,37,0.0297029702970297,0.00816236487977057,0.02154060541725913,0.009116902115247433,3.1696060370416212,-14.889621234712603,PML;DAXX;CTNNB1;SMAD4;SMAD3;PPP1CA
FGFR4,1,18,0.0049504950495049506,0.003970880211780278,9.796148377246728E-4,0.5639380482854051,26.10567407486869,-14.953614061055482,STAT1
IRAK1,6,39,0.0297029702970297,0.008603573792190603,0.0210993965048391,0.011352357083803222,3.343066398989336,-14.971354158903573,SUMO1;SQSTM1;HSP90AA1;MAPK14;JUN;UBB
FER,1,16,0.0049504950495049506,0.003529671299360247,0.0014208237501447036,0.5240511090723912,23.690397735724382,-15.307931036265426,CTNNB1
NUAK1,2,31,0.009900990099009901,0.006838738142510479,0.0030622519564994224,0.41436291320390783,17.39488647705831,-15.325122636752956,USP9X;HSP90AA1
NTRK1,5,39,0.024752475247524754,0.008603573792190603,0.016148901455334153,0.037843407679542564,4.682770357966196,-15.332787883526361,GRB2;SQSTM1;MAPK3;UBB;ABL1
BMPR1A,1,17,0.0049504950495049506,0.0037502757555702626,0.001200219293934688,0.5444287428102894,25.479107580229154,-15.491761443757536,SMAD1
ITK,3,31,0.01485148514851485,0.006838738142510479,0.008012747006004371,0.17525674480428055,9.201490028477588,-16.024424946325123,GRB2;SMAD4;KPNA2
EPHB2,5,38,0.024752475247524754,0.008382969335980588,0.016369505911544166,0.03470109878410697,4.827192470155078,-16.22411630609089,GRB2;SRC;FOS;GTF2I;ABL1
AKT2,4,41,0.019801980198019802,0.009044782704610633,0.010757197493409169,0.12362727398692401,7.762592139372498,-16.22757540314773,CTNNB1;HSP90AA1;ESR1;GSK3B
PIK3CG,1,17,0.0049504950495049506,0.0037502757555702626,0.001200219293934688,0.5444287428102894,26.746428023668788,-16.26231535427983,GRB2
PRKG2,1,17,0.0049504950495049506,0.0037502757555702626,0.001200219293934688,0.5444287428102894,26.90008874369682,-16.355743870583026,CREB1
PRKD2,2,27,0.009900990099009901,0.005956320317670417,0.003944669781339484,0.35281151545596495,15.722367791086054,-16.379897890181123,XPO1;SNRNP70
WEE1,6,18,0.0297029702970297,0.003970880211780278,0.025732090085249425,3.951764520991949E-4,2.0967962624436116,-16.430869116804157,CDK1;SKP2;SMAD3;CDK2;CSNK2A1;BRD8
PAK4,1,16,0.0049504950495049506,0.003529671299360247,0.0014208237501447036,0.5240511090723912,25.808917934483187,-16.67684689252526,GRB2
CAMK2G,5,40,0.024752475247524754,0.008824178248400618,0.015928296999124136,0.041154789004239335,5.340192459542858,-17.037430015947155,CEBPB;CREB1;SMAD4;SMAD3;STAT1
CAMK2B,3,32,0.01485148514851485,0.007059342598720494,0.007792142549794357,0.18606509638685367,10.284612811471247,-17.295208465769385,CEBPB;CREB1;ETS1
CAMK1,2,24,0.009900990099009901,0.005294506949040371,0.0046064831499695305,0.3052288267284842,15.117154538189668,-17.939429514285486,CREB1;EP300
ABL2,2,23,0.009900990099009901,0.0050739024928303554,0.004827087606179546,0.2892037848414179,14.470841466217482,-17.952868903682123,BCR;CEBPB
SRPK1,2,24,0.009900990099009901,0.005294506949040371,0.0046064831499695305,0.3052288267284842,15.13287035652431,-17.958079374254925,SNRNP70;TOP2A
MAP2K4,5,23,0.024752475247524754,0.0050739024928303554,0.0196785727546944,0.005924009747771386,3.5528727524836894,-18.221766772292398,MAPK10;MAPK12;MAPK14;MAPK9;MAPK8
CAMK2D,5,35,0.024752475247524754,0.00772115596735054,0.017031319280174213,0.026270185557451708,5.031124728921985,-18.30987592668372,CEBPB;CREB1;SMAD4;STAT1;HDAC4
CAMK4,5,25,0.024752475247524754,0.005515111405250386,0.01923736384227437,0.008016680411679555,3.8708282395629348,-18.681510690165652,RELA;CREB1;CREBBP;HDAC4;EP300
MAP3K4,2,21,0.009900990099009901,0.004632693580410324,0.005268296518599577,0.25705805875364335,13.769122025523897,-18.704709392101925,MAP2K1;MAP2K3
TTN,2,26,0.009900990099009901,0.005735715861460402,0.004165274237549499,0.33705502270578885,17.21353735524186,-18.719878342009128,FHL2;SQSTM1
CDK11B,1,15,0.0049504950495049506,0.0033090668431502318,0.0016414282063547188,0.5027666999585794,27.274385887074473,-18.754659611161326,YWHAQ
MAPK7,5,20,0.024752475247524754,0.004412089124200309,0.020340386123324443,0.00355300430978062,3.3384303499288177,-18.828619475120078,PML;RAF1;FOS;ETS1;MYC
MINK1,1,14,0.0049504950495049506,0.003088462386940216,0.0018620326625647344,0.48053537489756987,26.4340685295146,-19.37232428470361,MAPK14
MAP4K1,3,25,0.01485148514851485,0.005515111405250386,0.009336373743264466,0.11490315817583102,9.144945376198024,-19.786603799397643,GRB2;MAPK1;ABL1
STK11,3,32,0.01485148514851485,0.007059342598720494,0.007792142549794357,0.18606509638685367,12.003055000309013,-20.18504169888558,TP53;SMAD4;SMARCA4
MAPK13,2,21,0.009900990099009901,0.004632693580410324,0.005268296518599577,0.25705805875364335,15.070185886057562,-20.47214390003472,SMAD4;ATF2
AXL,2,21,0.009900990099009901,0.004632693580410324,0.005268296518599577,0.25705805875364335,15.076044870199516,-20.480103056435905,GRB2;SRC
BUB1,1,14,0.0049504950495049506,0.003088462386940216,0.0018620326625647344,0.48053537489756987,28.36739871502105,-20.789173880187533,HDAC1
FLT1,3,23,0.01485148514851485,0.0050739024928303554,0.009777582655684496,0.09690328217794231,9.067306963928985,-21.163474272904782,GRB2;STAT1;CTNNB1
HIPK3,4,26,0.019801980198019802,0.005735715861460402,0.0140662643365594,0.03695510738283311,6.524307389052205,-21.51750122925536,SNIP1;DAXX;SUMO1;AR
PKD1,4,27,0.019801980198019802,0.005956320317670417,0.013845659880349385,0.04106186505925869,6.978706266892846,-22.28074414067822,SRC;CTNNB1;ATF7IP;HSPB1
DYRK1A,3,22,0.01485148514851485,0.004853298036620339,0.009998187111894511,0.08837554370068418,9.221410511589747,-22.372617350628744,CREB1;TP53;SIRT1
FLT3,1,12,0.0049504950495049506,0.0026472534745201853,0.0023032415749847652,0.43306249904858923,27.090959687444023,-22.671698715054205,GRB2
IRAK2,1,15,0.0049504950495049506,0.0033090668431502318,0.0016414282063547188,0.5027666999585794,33.22000205010324,-22.84303790784987,SMAD2
MAP3K10,2,21,0.009900990099009901,0.004632693580410324,0.005268296518599577,0.25705805875364335,17.010416390112262,-23.107856450534374,HTT;PHB
FGR,4,22,0.019801980198019802,0.004853298036620339,0.014948682161399463,0.022996215374378598,6.128988182907419,-23.12115207978711,HSP90AA1;SRC;CSNK2A1;YWHAQ
NTRK3,4,19,0.019801980198019802,0.004191484667990294,0.015610495530029508,0.015042623887723273,5.5227994990921365,-23.17845780991302,FOS;MAPK1;SQSTM1;JUN
DAPK1,3,21,0.01485148514851485,0.004632693580410324,0.010218791568104527,0.08018392402143662,9.236382645013698,-23.307385681019316,TP53;MAPK1;MAPK3
MST1R,4,19,0.019801980198019802,0.004191484667990294,0.015610495530029508,0.015042623887723273,5.627354405063271,-23.617260898323117,GRB2;RELA;SRC;YWHAQ
DAPK3,4,23,0.019801980198019802,0.0050739024928303554,0.014728077705189448,0.026119491291080058,6.51360116761195,-23.742554683877486,TP53;DAXX;CDKN1A;MDM2
CDC42BPA,1,12,0.0049504950495049506,0.0026472534745201853,0.0023032415749847652,0.43306249904858923,28.48999929092846,-23.84251749543609,SRC
MAP3K11,1,11,0.0049504950495049506,0.0024266490183101697,0.002523846031194781,0.4077315158243358,26.778997323207577,-24.024680257832465,MAP2K3
BRAF,4,21,0.019801980198019802,0.004632693580410324,0.015169286617609478,0.020112046379390135,6.181400910712472,-24.14724903277228,MAP2K1;RAF1;MAPK1;YWHAQ
MAPK12,3,20,0.01485148514851485,0.004412089124200309,0.010439396024314542,0.07234375847501581,9.407054820994182,-24.70599358275005,GRB2;MAP2K3;MAPK12
NLK,5,14,0.024752475247524754,0.003088462386940216,0.021664012860584538,9.58064388523658E-4,3.569761118760341,-24.81196582104614,CREBBP;SMAD4;SKP2;LEF1;CUL1
MAP3K2,2,18,0.009900990099009901,0.003970880211780278,0.005930109887229623,0.2090598102351569,15.943022248788623,-24.952980446694742,MAPK1;MAPK8
CSNK1G1,4,24,0.019801980198019802,0.005294506949040371,0.01450747324897943,0.029485404881635455,7.224178229279678,-25.45699188476916,CTNNB1;TP53BP1;TP53;YWHAQ
PTK6,1,12,0.0049504950495049506,0.0026472534745201853,0.0023032415749847652,0.43306249904858923,31.110192671446,-26.0352871715065,CTNNB1
CLK1,2,17,0.009900990099009901,0.0037502757555702626,0.0061507143434396385,0.19326124415777157,15.967187773274977,-26.245464674830927,PIAS4;ABL1
EPHB1,1,13,0.0049504950495049506,0.002867857930730201,0.0020826371187747496,0.4573152256920401,33.680930624148765,-26.351365790543245,GRB2
PAK3,1,12,0.0049504950495049506,0.0026472534745201853,0.0023032415749847652,0.43306249904858923,32.23691326541892,-26.978209465043417,RAF1
MAP2K7,3,21,0.01485148514851485,0.004632693580410324,0.010218791568104527,0.08018392402143662,10.711598495945667,-27.029992909617246,MAPK10;MAPK9;MAPK8
MAP2K6,4,17,0.019801980198019802,0.0037502757555702626,0.01605170444244954,0.010865709794791178,6.146122191521013,-27.793645528137404,RELA;MAPK12;MAPK13;MAPK14
STK4,3,18,0.01485148514851485,0.003970880211780278,0.010880604936734574,0.05777555605402245,9.838566030474652,-28.05161614533903,TP53;FOXO3;ABL1
PBK,4,18,0.019801980198019802,0.003970880211780278,0.015831099986239525,0.012845993928130336,6.445714232287634,-28.069301777243787,SMAD4;TP53;RAF1;PBK
SGK3,4,13,0.019801980198019802,0.002867857930730201,0.016934122267289603,0.004938004906973734,5.313236237229895,-28.21750256788148,HTT;CREB1;FOXO3;GSK3B
MARK2,2,17,0.009900990099009901,0.0037502757555702626,0.0061507143434396385,0.19326124415777157,17.278345832816793,-28.40063144705499,HDAC4;GSK3B
TRIM28,4,21,0.019801980198019802,0.004632693580410324,0.015169286617609478,0.020112046379390135,7.4018070385141375,-28.914687856886903,CEBPB;TRIM28;ESR1;CHD3
PRKCH,3,17,0.01485148514851485,0.0037502757555702626,0.011101209392944587,0.051074149444141244,9.861384549290188,-29.332459473852857,SRC;CDK2;GSK3B
MYLK,2,16,0.009900990099009901,0.003529671299360247,0.006371318799649655,0.17763133556124686,17.040890763378798,-29.44742650550819,SRC;MAPK3
PLK4,1,9,0.0049504950495049506,0.001985440105890139,0.0029650549436148117,0.3536419239065235,28.34924356915251,-29.468199330341047,SMAD4
SGK2,4,10,0.019801980198019802,0.0022060445621001545,0.017595935635919647,0.002296773172896107,4.854891094961473,-29.49953254705259,HTT;GSK3B;CREB1;FOXO3
NEK6,2,15,0.009900990099009901,0.0033090668431502318,0.00659192325585967,0.16221615414078358,16.229893022636208,-29.519344075699035,SMAD4;CDK7
DYRK2,1,13,0.0049504950495049506,0.002867857930730201,0.0020826371187747496,0.4573152256920401,37.940897669103435,-29.68428883563197,TP53
PRKAA2,2,17,0.009900990099009901,0.0037502757555702626,0.0061507143434396385,0.19326124415777157,18.06373355684516,-29.691582994673983,TP53;HNF4A
MKNK2,4,9,0.019801980198019802,0.001985440105890139,0.017816540092129664,0.0016966863621465287,4.737790678850763,-30.222736898371632,MAPK1;MAPK14;ESR1;ESR2
TTK,4,14,0.019801980198019802,0.003088462386940216,0.016713517811079586,0.0061400012206628525,5.94783296419704,-30.291898948823118,E2F1;TP53;CHEK2;ABL1
PDK2,1,11,0.0049504950495049506,0.0024266490183101697,0.002523846031194781,0.4077315158243358,34.30681154142595,-30.77823146254198,HTT
CDC7,2,18,0.009900990099009901,0.003970880211780278,0.005930109887229623,0.2090598102351569,19.850442436260852,-31.068620129906197,CDKN1A;CDKN2A
DYRK1B,4,15,0.019801980198019802,0.0033090668431502318,0.01649291335486957,0.0075218510425435915,6.42275669383044,-31.406914277229482,MAP2K3;MAPK1;CDKN1A;MAPK14
